2017/2/19 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1330,18:00～19:00,2/18,8:55,19,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1110,18:00～19:00,2/18,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/2/18,0:00,857,910,55
2017/2/18,1:00,878,926,57
2017/2/18,2:00,927,959,60
2017/2/18,3:00,964,969,62
2017/2/18,4:00,977,970,63
2017/2/18,5:00,967,953,62
2017/2/18,6:00,981,975,63
2017/2/18,7:00,1010,1022,65
2017/2/18,8:00,1006,1042,65
2017/2/18,9:00,1008,1033,65
2017/2/18,10:00,984,1005,64
2017/2/18,11:00,962,992,62
2017/2/18,12:00,930,958,60
2017/2/18,13:00,937,945,61
2017/2/18,14:00,890,914,57
2017/2/18,15:00,875,886,56
2017/2/18,16:00,917,923,59
2017/2/18,17:00,993,1014,64
2017/2/18,18:00,1095,1110,82
2017/2/18,19:00,1106,1105,83
2017/2/18,20:00,1078,1075,81
2017/2/18,21:00,1043,1028,78
2017/2/18,22:00,1009,972,76
2017/2/18,23:00,955,912,72

最大使用率(%),時間帯
83,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1327,18:00～19:00,2/18,17:55,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1051,19:00～20:00,2/18,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/2/18,0:00,881
2017/2/18,0:05,870
2017/2/18,0:10,884
2017/2/18,0:15,861
2017/2/18,0:20,867
2017/2/18,0:25,860
2017/2/18,0:30,845
2017/2/18,0:35,848
2017/2/18,0:40,849
2017/2/18,0:45,840
2017/2/18,0:50,842
2017/2/18,0:55,841
2017/2/18,1:00,846
2017/2/18,1:05,861
2017/2/18,1:10,869
2017/2/18,1:15,873
2017/2/18,1:20,870
2017/2/18,1:25,876
2017/2/18,1:30,874
2017/2/18,1:35,886
2017/2/18,1:40,892
2017/2/18,1:45,891
2017/2/18,1:50,898
2017/2/18,1:55,898
2017/2/18,2:00,904
2017/2/18,2:05,916
2017/2/18,2:10,918
2017/2/18,2:15,915
2017/2/18,2:20,911
2017/2/18,2:25,923
2017/2/18,2:30,933
2017/2/18,2:35,939
2017/2/18,2:40,935
2017/2/18,2:45,949
2017/2/18,2:50,943
2017/2/18,2:55,939
2017/2/18,3:00,945
2017/2/18,3:05,950
2017/2/18,3:10,947
2017/2/18,3:15,967
2017/2/18,3:20,974
2017/2/18,3:25,968
2017/2/18,3:30,963
2017/2/18,3:35,968
2017/2/18,3:40,971
2017/2/18,3:45,973
2017/2/18,3:50,972
2017/2/18,3:55,973
2017/2/18,4:00,983
2017/2/18,4:05,974
2017/2/18,4:10,985
2017/2/18,4:15,988
2017/2/18,4:20,973
2017/2/18,4:25,977
2017/2/18,4:30,977
2017/2/18,4:35,964
2017/2/18,4:40,979
2017/2/18,4:45,975
2017/2/18,4:50,967
2017/2/18,4:55,977
2017/2/18,5:00,984
2017/2/18,5:05,976
2017/2/18,5:10,970
2017/2/18,5:15,973
2017/2/18,5:20,968
2017/2/18,5:25,965
2017/2/18,5:30,970
2017/2/18,5:35,959
2017/2/18,5:40,964
2017/2/18,5:45,951
2017/2/18,5:50,958
2017/2/18,5:55,963
2017/2/18,6:00,966
2017/2/18,6:05,971
2017/2/18,6:10,969
2017/2/18,6:15,971
2017/2/18,6:20,964
2017/2/18,6:25,969
2017/2/18,6:30,978
2017/2/18,6:35,988
2017/2/18,6:40,994
2017/2/18,6:45,985
2017/2/18,6:50,998
2017/2/18,6:55,999
2017/2/18,7:00,1017
2017/2/18,7:05,1009
2017/2/18,7:10,1001
2017/2/18,7:15,1011
2017/2/18,7:20,1020
2017/2/18,7:25,1003
2017/2/18,7:30,1010
2017/2/18,7:35,1018
2017/2/18,7:40,1004
2017/2/18,7:45,1001
2017/2/18,7:50,1001
2017/2/18,7:55,998
2017/2/18,8:00,1000
2017/2/18,8:05,1009
2017/2/18,8:10,1006
2017/2/18,8:15,1002
2017/2/18,8:20,1001
2017/2/18,8:25,997
2017/2/18,8:30,1008
2017/2/18,8:35,1002
2017/2/18,8:40,1011
2017/2/18,8:45,1004
2017/2/18,8:50,1004
2017/2/18,8:55,1012
2017/2/18,9:00,1002
2017/2/18,9:05,1019
2017/2/18,9:10,1018
2017/2/18,9:15,996
2017/2/18,9:20,1019
2017/2/18,9:25,1028
2017/2/18,9:30,1017
2017/2/18,9:35,1011
2017/2/18,9:40,1001
2017/2/18,9:45,988
2017/2/18,9:50,995
2017/2/18,9:55,1005
2017/2/18,10:00,1006
2017/2/18,10:05,1006
2017/2/18,10:10,993
2017/2/18,10:15,999
2017/2/18,10:20,978
2017/2/18,10:25,979
2017/2/18,10:30,996
2017/2/18,10:35,987
2017/2/18,10:40,971
2017/2/18,10:45,962
2017/2/18,10:50,967
2017/2/18,10:55,969
2017/2/18,11:00,963
2017/2/18,11:05,964
2017/2/18,11:10,964
2017/2/18,11:15,964
2017/2/18,11:20,977
2017/2/18,11:25,969
2017/2/18,11:30,958
2017/2/18,11:35,949
2017/2/18,11:40,956
2017/2/18,11:45,966
2017/2/18,11:50,956
2017/2/18,11:55,972
2017/2/18,12:00,959
2017/2/18,12:05,939
2017/2/18,12:10,939
2017/2/18,12:15,940
2017/2/18,12:20,911
2017/2/18,12:25,900
2017/2/18,12:30,930
2017/2/18,12:35,933
2017/2/18,12:40,918
2017/2/18,12:45,925
2017/2/18,12:50,921
2017/2/18,12:55,946
2017/2/18,13:00,953
2017/2/18,13:05,982
2017/2/18,13:10,942
2017/2/18,13:15,950
2017/2/18,13:20,956
2017/2/18,13:25,944
2017/2/18,13:30,898
2017/2/18,13:35,926
2017/2/18,13:40,938
2017/2/18,13:45,927
2017/2/18,13:50,916
2017/2/18,13:55,915
2017/2/18,14:00,919
2017/2/18,14:05,882
2017/2/18,14:10,899
2017/2/18,14:15,904
2017/2/18,14:20,878
2017/2/18,14:25,889
2017/2/18,14:30,892
2017/2/18,14:35,901
2017/2/18,14:40,887
2017/2/18,14:45,871
2017/2/18,14:50,894
2017/2/18,14:55,868
2017/2/18,15:00,857
2017/2/18,15:05,862
2017/2/18,15:10,855
2017/2/18,15:15,852
2017/2/18,15:20,870
2017/2/18,15:25,878
2017/2/18,15:30,890
2017/2/18,15:35,883
2017/2/18,15:40,876
2017/2/18,15:45,885
2017/2/18,15:50,896
2017/2/18,15:55,896
2017/2/18,16:00,892
2017/2/18,16:05,896
2017/2/18,16:10,900
2017/2/18,16:15,906
2017/2/18,16:20,916
2017/2/18,16:25,920
2017/2/18,16:30,917
2017/2/18,16:35,928
2017/2/18,16:40,932
2017/2/18,16:45,926
2017/2/18,16:50,939
2017/2/18,16:55,945
2017/2/18,17:00,953
2017/2/18,17:05,948
2017/2/18,17:10,962
2017/2/18,17:15,971
2017/2/18,17:20,975
2017/2/18,17:25,997
2017/2/18,17:30,987
2017/2/18,17:35,997
2017/2/18,17:40,1018
2017/2/18,17:45,1030
2017/2/18,17:50,1040
2017/2/18,17:55,1042
2017/2/18,18:00,1059
2017/2/18,18:05,1065
2017/2/18,18:10,1078
2017/2/18,18:15,1080
2017/2/18,18:20,1092
2017/2/18,18:25,1106
2017/2/18,18:30,1107
2017/2/18,18:35,1113
2017/2/18,18:40,1106
2017/2/18,18:45,1109
2017/2/18,18:50,1119
2017/2/18,18:55,1113
2017/2/18,19:00,1123
2017/2/18,19:05,1110
2017/2/18,19:10,1109
2017/2/18,19:15,1110
2017/2/18,19:20,1109
2017/2/18,19:25,1116
2017/2/18,19:30,1109
2017/2/18,19:35,1104
2017/2/18,19:40,1101
2017/2/18,19:45,1104
2017/2/18,19:50,1096
2017/2/18,19:55,1089
2017/2/18,20:00,1098
2017/2/18,20:05,1092
2017/2/18,20:10,1094
2017/2/18,20:15,1076
2017/2/18,20:20,1091
2017/2/18,20:25,1082
2017/2/18,20:30,1084
2017/2/18,20:35,1073
2017/2/18,20:40,1065
2017/2/18,20:45,1066
2017/2/18,20:50,1061
2017/2/18,20:55,1065
2017/2/18,21:00,1051
2017/2/18,21:05,1065
2017/2/18,21:10,1061
2017/2/18,21:15,1054
2017/2/18,21:20,1051
2017/2/18,21:25,1051
2017/2/18,21:30,1044
2017/2/18,21:35,1046
2017/2/18,21:40,1030
2017/2/18,21:45,1025
2017/2/18,21:50,1028
2017/2/18,21:55,1019
2017/2/18,22:00,1030
2017/2/18,22:05,1019
2017/2/18,22:10,1021
2017/2/18,22:15,1028
2017/2/18,22:20,1017
2017/2/18,22:25,1020
2017/2/18,22:30,1011
2017/2/18,22:35,1003
2017/2/18,22:40,1002
2017/2/18,22:45,999
2017/2/18,22:50,995
2017/2/18,22:55,974
2017/2/18,23:00,978
2017/2/18,23:05,980
2017/2/18,23:10,968
2017/2/18,23:15,966
2017/2/18,23:20,964
2017/2/18,23:25,953
2017/2/18,23:30,957
2017/2/18,23:35,950
2017/2/18,23:40,943
2017/2/18,23:45,943
2017/2/18,23:50,942
2017/2/18,23:55,922
