2016/07/24 00:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
979,14:00～15:00,07月23日,19:00,18,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
836,14:00～15:00,07月23日,19:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/23,0:00,625,617,63
2016/7/23,1:00,595,582,60
2016/7/23,2:00,605,597,61
2016/7/23,3:00,634,646,64
2016/7/23,4:00,641,646,65
2016/7/23,5:00,613,602,62
2016/7/23,6:00,610,589,62
2016/7/23,7:00,639,616,65
2016/7/23,8:00,697,681,71
2016/7/23,9:00,763,746,77
2016/7/23,10:00,783,768,79
2016/7/23,11:00,799,798,81
2016/7/23,12:00,798,787,81
2016/7/23,13:00,817,832,83
2016/7/23,14:00,818,836,83
2016/7/23,15:00,821,820,83
2016/7/23,16:00,820,812,83
2016/7/23,17:00,797,799,81
2016/7/23,18:00,764,786,78
2016/7/23,19:00,763,776,77
2016/7/23,20:00,733,739,74
2016/7/23,21:00,711,698,72
2016/7/23,22:00,674,658,68
2016/7/23,23:00,649,623,66

最大使用率(%),時間帯
83,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/7/23,0:00,639
2016/7/23,0:05,640
2016/7/23,0:10,633
2016/7/23,0:15,629
2016/7/23,0:20,626
2016/7/23,0:25,628
2016/7/23,0:30,618
2016/7/23,0:35,624
2016/7/23,0:40,616
2016/7/23,0:45,614
2016/7/23,0:50,616
2016/7/23,0:55,620
2016/7/23,1:00,607
2016/7/23,1:05,598
2016/7/23,1:10,591
2016/7/23,1:15,591
2016/7/23,1:20,603
2016/7/23,1:25,604
2016/7/23,1:30,601
2016/7/23,1:35,599
2016/7/23,1:40,590
2016/7/23,1:45,582
2016/7/23,1:50,586
2016/7/23,1:55,584
2016/7/23,2:00,595
2016/7/23,2:05,590
2016/7/23,2:10,593
2016/7/23,2:15,588
2016/7/23,2:20,602
2016/7/23,2:25,610
2016/7/23,2:30,615
2016/7/23,2:35,620
2016/7/23,2:40,614
2016/7/23,2:45,616
2016/7/23,2:50,610
2016/7/23,2:55,611
2016/7/23,3:00,625
2016/7/23,3:05,622
2016/7/23,3:10,623
2016/7/23,3:15,627
2016/7/23,3:20,631
2016/7/23,3:25,642
2016/7/23,3:30,638
2016/7/23,3:35,637
2016/7/23,3:40,638
2016/7/23,3:45,639
2016/7/23,3:50,643
2016/7/23,3:55,649
2016/7/23,4:00,659
2016/7/23,4:05,662
2016/7/23,4:10,645
2016/7/23,4:15,653
2016/7/23,4:20,640
2016/7/23,4:25,641
2016/7/23,4:30,640
2016/7/23,4:35,633
2016/7/23,4:40,626
2016/7/23,4:45,632
2016/7/23,4:50,631
