2020/02/04 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1049,09:00～10:00,02月03日,06:20,14,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
921,9:00～10:00,02月03日,06:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
998,09:00～10:00,02月03日,06:20,14,87

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
876,09:00～10:00,02月03日,06:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/2/3,0:00,631,634,87,722
2020/2/3,1:00,638,646,86,736
2020/2/3,2:00,672,675,87,769
2020/2/3,3:00,701,699,87,797
2020/2/3,4:00,707,703,88,801
2020/2/3,5:00,714,706,88,804
2020/2/3,6:00,773,772,87,879
2020/2/3,7:00,833,840,87,957
2020/2/3,8:00,899,920,85,1048
2020/2/3,9:00,923,921,87,1049
2020/2/3,10:00,877,882,87,1005
2020/2/3,11:00,843,852,86,970
2020/2/3,12:00,783,797,86,908
2020/2/3,13:00,806,820,86,934
2020/2/3,14:00,799,819,85,933
2020/2/3,15:00,789,814,85,927
2020/2/3,16:00,787,824,83,938
2020/2/3,17:00,814,853,83,971
2020/2/3,18:00,850,876,85,998
2020/2/3,19:00,831,847,86,965
2020/2/3,20:00,817,812,88,925
2020/2/3,21:00,782,766,89,872
2020/2/3,22:00,734,728,88,829
2020/2/3,23:00,707,697,89,794

最大使用率(%),時間帯
89,21:00～22:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1084,09:00～10:00,02月03日,16:00,12,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
964,8:00～9:00,02月03日,16:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
989,09:00～10:00,02月03日,16:00,12,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
885,09:00～10:00,02月03日,16:00

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/2/3,0:00,633,0
2020/2/3,0:05,635,0
2020/2/3,0:10,636,0
2020/2/3,0:15,632,0
2020/2/3,0:20,631,0
2020/2/3,0:25,621,0
2020/2/3,0:30,626,0
2020/2/3,0:35,628,0
2020/2/3,0:40,635,0
2020/2/3,0:45,633,0
2020/2/3,0:50,632,0
2020/2/3,0:55,631,0
2020/2/3,1:00,634,0
2020/2/3,1:05,640,0
2020/2/3,1:10,631,0
2020/2/3,1:15,622,0
2020/2/3,1:20,623,0
2020/2/3,1:25,635,0
2020/2/3,1:30,637,0
2020/2/3,1:35,641,0
2020/2/3,1:40,646,0
2020/2/3,1:45,643,0
2020/2/3,1:50,647,0
2020/2/3,1:55,652,0
2020/2/3,2:00,655,0
2020/2/3,2:05,662,0
2020/2/3,2:10,662,0
2020/2/3,2:15,662,0
2020/2/3,2:20,671,0
2020/2/3,2:25,674,0
2020/2/3,2:30,681,0
2020/2/3,2:35,677,0
2020/2/3,2:40,677,0
2020/2/3,2:45,680,0
2020/2/3,2:50,680,0
2020/2/3,2:55,680,0
2020/2/3,3:00,700,0
2020/2/3,3:05,700,0
2020/2/3,3:10,695,0
2020/2/3,3:15,704,0
2020/2/3,3:20,700,0
2020/2/3,3:25,702,0
2020/2/3,3:30,703,0
2020/2/3,3:35,700,0
2020/2/3,3:40,701,0
2020/2/3,3:45,700,0
2020/2/3,3:50,700,0
2020/2/3,3:55,706,0
2020/2/3,4:00,714,0
2020/2/3,4:05,716,0
2020/2/3,4:10,713,0
2020/2/3,4:15,710,0
2020/2/3,4:20,702,0
2020/2/3,4:25,702,0
2020/2/3,4:30,703,0
2020/2/3,4:35,707,0
2020/2/3,4:40,707,0
2020/2/3,4:45,706,0
2020/2/3,4:50,698,0
2020/2/3,4:55,704,0
2020/2/3,5:00,703,0
2020/2/3,5:05,712,0
2020/2/3,5:10,716,0
2020/2/3,5:15,712,0
2020/2/3,5:20,712,0
2020/2/3,5:25,709,0
2020/2/3,5:30,714,0
2020/2/3,5:35,720,0
2020/2/3,5:40,720,0
2020/2/3,5:45,716,0
2020/2/3,5:50,716,0
2020/2/3,5:55,720,0
2020/2/3,6:00,736,0
2020/2/3,6:05,756,0
2020/2/3,6:10,762,0
2020/2/3,6:15,759,0
2020/2/3,6:20,763,0
2020/2/3,6:25,771,0
2020/2/3,6:30,769,0
2020/2/3,6:35,778,0
2020/2/3,6:40,790,0
2020/2/3,6:45,796,0
2020/2/3,6:50,797,0
2020/2/3,6:55,803,0
2020/2/3,7:00,810,0
2020/2/3,7:05,825,0
2020/2/3,7:10,825,0
2020/2/3,7:15,825,0
2020/2/3,7:20,827,0
2020/2/3,7:25,823,3
2020/2/3,7:30,835,8
2020/2/3,7:35,845,14
2020/2/3,7:40,843,21
2020/2/3,7:45,842,30
2020/2/3,7:50,843,40
2020/2/3,7:55,850,51
2020/2/3,8:00,854,60
2020/2/3,8:05,864,69
2020/2/3,8:10,875,77
2020/2/3,8:15,880,86
2020/2/3,8:20,892,94
2020/2/3,8:25,901,104
2020/2/3,8:30,902,112
2020/2/3,8:35,911,120
2020/2/3,8:40,918,127
2020/2/3,8:45,928,135
2020/2/3,8:50,930,141
2020/2/3,8:55,932,145
2020/2/3,9:00,935,149
2020/2/3,9:05,938,154
2020/2/3,9:10,936,159
2020/2/3,9:15,925,164
2020/2/3,9:20,925,168
2020/2/3,9:25,930,168
2020/2/3,9:30,917,168
2020/2/3,9:35,925,173
2020/2/3,9:40,917,175
2020/2/3,9:45,912,183
2020/2/3,9:50,910,184
2020/2/3,9:55,910,186
2020/2/3,10:00,899,190
2020/2/3,10:05,890,194
2020/2/3,10:10,893,194
2020/2/3,10:15,891,193
2020/2/3,10:20,890,192
2020/2/3,10:25,889,192
2020/2/3,10:30,877,197
2020/2/3,10:35,867,198
2020/2/3,10:40,862,196
2020/2/3,10:45,856,200
2020/2/3,10:50,858,208
2020/2/3,10:55,857,217
