2020/01/20 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
878,18:00～19:00,01月19日,07:15,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
786,18:00～19:00,01月19日,07:15

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
878,18:00～19:00,01月19日,07:15,12,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
786,18:00～19:00,01月19日,07:15

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/1/19,0:00,664,665,89,742
2020/1/19,1:00,670,679,88,758
2020/1/19,2:00,707,715,88,797
2020/1/19,3:00,723,729,88,813
2020/1/19,4:00,716,719,89,803
2020/1/19,5:00,685,689,89,769
2020/1/19,6:00,687,688,89,767
2020/1/19,7:00,714,726,88,810
2020/1/19,8:00,749,773,86,862
2020/1/19,9:00,748,771,86,861
2020/1/19,10:00,721,737,87,823
2020/1/19,11:00,701,711,88,794
2020/1/19,12:00,686,686,89,766
2020/1/19,13:00,665,676,88,754
2020/1/19,14:00,653,668,87,745
2020/1/19,15:00,645,669,86,746
2020/1/19,16:00,663,681,87,760
2020/1/19,17:00,727,740,88,826
2020/1/19,18:00,762,786,86,878
2020/1/19,19:00,756,776,87,866
2020/1/19,20:00,736,752,87,840
2020/1/19,21:00,704,724,87,808
2020/1/19,22:00,654,689,85,769
2020/1/19,23:00,635,675,83,762

最大使用率(%),時間帯
89,04:00～05:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1082,09:00～10:00,01月19日,15:45,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
942,9:00～10:00,01月19日,15:45

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1000,09:00～10:00,01月19日,15:45,13,89

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
890,09:00～10:00,01月19日,15:45

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/1/19,0:00,668,0
2020/1/19,0:05,675,0
2020/1/19,0:10,677,0
2020/1/19,0:15,672,0
2020/1/19,0:20,668,0
2020/1/19,0:25,668,0
2020/1/19,0:30,669,0
2020/1/19,0:35,665,0
2020/1/19,0:40,658,0
2020/1/19,0:45,653,0
2020/1/19,0:50,650,0
2020/1/19,0:55,647,0
2020/1/19,1:00,653,0
2020/1/19,1:05,656,0
2020/1/19,1:10,665,0
2020/1/19,1:15,668,0
2020/1/19,1:20,671,0
2020/1/19,1:25,672,0
2020/1/19,1:30,677,0
2020/1/19,1:35,669,0
2020/1/19,1:40,672,0
2020/1/19,1:45,682,0
2020/1/19,1:50,682,0
2020/1/19,1:55,678,0
2020/1/19,2:00,688,0
2020/1/19,2:05,692,0
2020/1/19,2:10,698,0
2020/1/19,2:15,705,0
2020/1/19,2:20,706,0
2020/1/19,2:25,708,0
2020/1/19,2:30,713,0
2020/1/19,2:35,714,0
2020/1/19,2:40,719,0
2020/1/19,2:45,717,0
2020/1/19,2:50,716,0
2020/1/19,2:55,712,0
2020/1/19,3:00,716,0
2020/1/19,3:05,722,0
2020/1/19,3:10,730,0
2020/1/19,3:15,724,0
2020/1/19,3:20,721,0
2020/1/19,3:25,721,0
2020/1/19,3:30,724,0
2020/1/19,3:35,720,0
2020/1/19,3:40,722,0
2020/1/19,3:45,725,0
2020/1/19,3:50,726,0
2020/1/19,3:55,721,0
2020/1/19,4:00,718,0
2020/1/19,4:05,722,0
2020/1/19,4:10,731,0
2020/1/19,4:15,727,0
2020/1/19,4:20,721,0
2020/1/19,4:25,721,0
2020/1/19,4:30,715,0
2020/1/19,4:35,709,0
2020/1/19,4:40,709,0
2020/1/19,4:45,709,0
2020/1/19,4:50,706,0
2020/1/19,4:55,700,0
2020/1/19,5:00,694,0
2020/1/19,5:05,692,0
2020/1/19,5:10,698,0
2020/1/19,5:15,700,0
2020/1/19,5:20,695,0
2020/1/19,5:25,689,0
2020/1/19,5:30,689,0
2020/1/19,5:35,679,0
2020/1/19,5:40,676,0
2020/1/19,5:45,671,0
2020/1/19,5:50,672,0
2020/1/19,5:55,670,0
2020/1/19,6:00,682,0
2020/1/19,6:05,689,0
