2016/05/23 00:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
11485,14:00 15:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/05/23,00:00,7029,4175,-
2016/05/23,01:00,6878,4118,-
2016/05/23,02:00,7060,4315,-
2016/05/23,03:00,7400,4563,-
2016/05/23,04:00,7506,4607,-
2016/05/23,05:00,7426,4494,-
2016/05/23,06:00,7747,4563,-
2016/05/23,07:00,8378,4913,-
2016/05/23,08:00,9491,5566,-
2016/05/23,09:00,10485,6124,-
2016/05/23,10:00,10931,6372,-
2016/05/23,11:00,11190,6517,-
2016/05/23,12:00,10737,6164,-
2016/05/23,13:00,11414,6569,-
2016/05/23,14:00,11586,6642,-
2016/05/23,15:00,11483,6569,-
2016/05/23,16:00,11452,6559,-
2016/05/23,17:00,10993,6325,-
2016/05/23,18:00,10724,6222,-
2016/05/23,19:00,10598,6175,-
2016/05/23,20:00,10009,5888,-
2016/05/23,21:00,9474,5594,-
2016/05/23,22:00,9080,5353,-
2016/05/23,23:00,0,5069,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/5/23,0:00,7260
2016/5/23,0:05,7236
2016/5/23,0:10,7204
2016/5/23,0:15,7133
2016/5/23,0:20,7113
2016/5/23,0:25,7061
2016/5/23,0:30,7027
2016/5/23,0:35,6993
2016/5/23,0:40,6997
2016/5/23,0:45,6923
2016/5/23,0:50,6887
2016/5/23,0:55,6866
2016/5/23,1:00,6883
2016/5/23,1:05,6935
2016/5/23,1:10,6905
2016/5/23,1:15,6900
2016/5/23,1:20,6904
2016/5/23,1:25,6871
2016/5/23,1:30,6903
2016/5/23,1:35,6899
2016/5/23,1:40,6909
2016/5/23,1:45,6915
2016/5/23,1:50,6884
2016/5/23,1:55,6924
2016/5/23,2:00,6916
2016/5/23,2:05,6951
2016/5/23,2:10,6971
2016/5/23,2:15,6975
2016/5/23,2:20,7046
2016/5/23,2:25,7062
2016/5/23,2:30,7091
2016/5/23,2:35,7132
2016/5/23,2:40,7174
2016/5/23,2:45,7197
2016/5/23,2:50,7205
2016/5/23,2:55,7259
2016/5/23,3:00,7270
2016/5/23,3:05,7295
2016/5/23,3:10,7356
2016/5/23,3:15,7378
2016/5/23,3:20,7452
2016/5/23,3:25,7453
2016/5/23,3:30,7442
2016/5/23,3:35,7449
2016/5/23,3:40,7485
2016/5/23,3:45,7479
2016/5/23,3:50,7494
2016/5/23,3:55,7482
2016/5/23,4:00,7500
2016/5/23,4:05,7504
2016/5/23,4:10,7557
2016/5/23,4:15,7549
2016/5/23,4:20,7542
2016/5/23,4:25,7559
2016/5/23,4:30,7536
2016/5/23,4:35,7525
2016/5/23,4:40,7552
2016/5/23,4:45,7529
2016/5/23,4:50,7539
2016/5/23,4:55,7498
2016/5/23,5:00,7455
2016/5/23,5:05,7457
2016/5/23,5:10,7447
2016/5/23,5:15,7464
2016/5/23,5:20,7472
2016/5/23,5:25,7443
2016/5/23,5:30,7441
2016/5/23,5:35,7451
2016/5/23,5:40,7456
2016/5/23,5:45,7434
2016/5/23,5:50,7435
2016/5/23,5:55,7437
2016/5/23,6:00,7533
2016/5/23,6:05,7613
2016/5/23,6:10,7635
2016/5/23,6:15,7632
2016/5/23,6:20,7627
2016/5/23,6:25,7699
2016/5/23,6:30,7754
2016/5/23,6:35,7871
2016/5/23,6:40,7906
2016/5/23,6:45,7915
2016/5/23,6:50,7961
2016/5/23,6:55,8000
2016/5/23,7:00,8066
2016/5/23,7:05,8152
2016/5/23,7:10,8200
2016/5/23,7:15,8224
2016/5/23,7:20,8268
2016/5/23,7:25,8334
2016/5/23,7:30,8382
2016/5/23,7:35,8525
2016/5/23,7:40,8533
2016/5/23,7:45,8615
2016/5/23,7:50,8656
2016/5/23,7:55,8715
2016/5/23,8:00,8847
2016/5/23,8:05,9008
2016/5/23,8:10,9089
2016/5/23,8:15,9217
2016/5/23,8:20,9317
2016/5/23,8:25,9432
2016/5/23,8:30,9546
2016/5/23,8:35,9692
2016/5/23,8:40,9785
