2016/12/8 3:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
497,10:00～11:00,12月7日,7:24,15,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
422,10:00～11:00,12月7日,7:24

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/7,0:00,343,345,69
2016/12/7,1:00,352,349,71
2016/12/7,2:00,373,371,75
2016/12/7,3:00,386,381,78
2016/12/7,4:00,384,380,77
2016/12/7,5:00,377,375,76
2016/12/7,6:00,383,384,77
2016/12/7,7:00,381,382,77
2016/12/7,8:00,399,401,80
2016/12/7,9:00,412,421,83
2016/12/7,10:00,410,422,83
2016/12/7,11:00,405,418,82
2016/12/7,12:00,379,390,76
2016/12/7,13:00,396,406,80
2016/12/7,14:00,403,405,81
2016/12/7,15:00,401,404,81
2016/12/7,16:00,416,416,84
2016/12/7,17:00,422,421,85
2016/12/7,18:00,414,410,83
2016/12/7,19:00,395,391,79
2016/12/7,20:00,377,378,76
2016/12/7,21:00,360,359,73
2016/12/7,22:00,353,351,71
2016/12/7,23:00,348,348,70

最大使用率(%),時間帯
85,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
505,17:00～18:00,12月7日,19:56,18,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
413,17:00～18:00,12月7日,19:56

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/12/7,0:00,346
2016/12/7,0:05,344
2016/12/7,0:10,342
2016/12/7,0:15,343
2016/12/7,0:20,345
2016/12/7,0:25,344
2016/12/7,0:30,343
2016/12/7,0:35,345
2016/12/7,0:40,345
2016/12/7,0:45,343
2016/12/7,0:50,344
2016/12/7,0:55,341
2016/12/7,1:00,342
2016/12/7,1:05,343
2016/12/7,1:10,345
2016/12/7,1:15,347
2016/12/7,1:20,349
2016/12/7,1:25,351
2016/12/7,1:30,349
2016/12/7,1:35,351
2016/12/7,1:40,354
2016/12/7,1:45,356
2016/12/7,1:50,355
2016/12/7,1:55,358
2016/12/7,2:00,359
2016/12/7,2:05,362
2016/12/7,2:10,363
2016/12/7,2:15,363
2016/12/7,2:20,367
2016/12/7,2:25,369
2016/12/7,2:30,372
2016/12/7,2:35,372
2016/12/7,2:40,375
2016/12/7,2:45,378
2016/12/7,2:50,379
2016/12/7,2:55,380
2016/12/7,3:00,380
2016/12/7,3:05,382
2016/12/7,3:10,384
2016/12/7,3:15,383
2016/12/7,3:20,385
2016/12/7,3:25,385
2016/12/7,3:30,386
2016/12/7,3:35,387
2016/12/7,3:40,385
2016/12/7,3:45,385
2016/12/7,3:50,386
2016/12/7,3:55,386
2016/12/7,4:00,388
2016/12/7,4:05,388
2016/12/7,4:10,386
2016/12/7,4:15,384
2016/12/7,4:20,387
2016/12/7,4:25,388
2016/12/7,4:30,386
2016/12/7,4:35,384
2016/12/7,4:40,384
2016/12/7,4:45,382
2016/12/7,4:50,378
2016/12/7,4:55,380
2016/12/7,5:00,381
2016/12/7,5:05,380
2016/12/7,5:10,377
2016/12/7,5:15,377
2016/12/7,5:20,378
2016/12/7,5:25,378
2016/12/7,5:30,378
2016/12/7,5:35,377
2016/12/7,5:40,378
2016/12/7,5:45,376
2016/12/7,5:50,377
2016/12/7,5:55,376
2016/12/7,6:00,377
2016/12/7,6:05,377
2016/12/7,6:10,379
2016/12/7,6:15,381
2016/12/7,6:20,382
2016/12/7,6:25,384
2016/12/7,6:30,388
2016/12/7,6:35,386
2016/12/7,6:40,387
2016/12/7,6:45,388
2016/12/7,6:50,385
2016/12/7,6:55,387
2016/12/7,7:00,384
2016/12/7,7:05,380
2016/12/7,7:10,378
2016/12/7,7:15,378
2016/12/7,7:20,378
2016/12/7,7:25,381
2016/12/7,7:30,383
2016/12/7,7:35,381
2016/12/7,7:40,384
2016/12/7,7:45,387
2016/12/7,7:50,387
2016/12/7,7:55,390
2016/12/7,8:00,387
2016/12/7,8:05,388
2016/12/7,8:10,389
2016/12/7,8:15,393
2016/12/7,8:20,394
2016/12/7,8:25,395
2016/12/7,8:30,400
2016/12/7,8:35,405
2016/12/7,8:40,407
2016/12/7,8:45,408
2016/12/7,8:50,409
2016/12/7,8:55,411
2016/12/7,9:00,410
2016/12/7,9:05,412
2016/12/7,9:10,413
2016/12/7,9:15,413
2016/12/7,9:20,414
2016/12/7,9:25,415
2016/12/7,9:30,416
2016/12/7,9:35,414
2016/12/7,9:40,416
2016/12/7,9:45,414
2016/12/7,9:50,414
2016/12/7,9:55,413
2016/12/7,10:00,414
2016/12/7,10:05,412
2016/12/7,10:10,409
2016/12/7,10:15,410
2016/12/7,10:20,414
2016/12/7,10:25,412
2016/12/7,10:30,411
2016/12/7,10:35,413
2016/12/7,10:40,413
2016/12/7,10:45,412
2016/12/7,10:50,409
2016/12/7,10:55,412
2016/12/7,11:00,409
2016/12/7,11:05,408
2016/12/7,11:10,406
2016/12/7,11:15,409
2016/12/7,11:20,408
2016/12/7,11:25,406
2016/12/7,11:30,407
2016/12/7,11:35,409
2016/12/7,11:40,407
2016/12/7,11:45,405
2016/12/7,11:50,404
2016/12/7,11:55,401
2016/12/7,12:00,397
2016/12/7,12:05,389
2016/12/7,12:10,383
2016/12/7,12:15,380
2016/12/7,12:20,377
2016/12/7,12:25,377
