2016/7/5 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4999,14:00～15:00,7/5,8:30,26,79

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3968,14:00～15:00,7/5,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/7/5,0:00,2919,0,58
2016/7/5,1:00,2690,0,54
2016/7/5,2:00,2583,0,52
2016/7/5,3:00,2543,0,51
2016/7/5,4:00,2530,0,51
2016/7/5,5:00,2531,0,51
2016/7/5,6:00,2687,0,54
2016/7/5,7:00,2974,0,59
2016/7/5,8:00,3412,0,68
2016/7/5,9:00,3790,0,76
2016/7/5,10:00,3918,0,78
2016/7/5,11:00,3916,0,78
2016/7/5,12:00,3689,0,74
2016/7/5,13:00,3775,0,76
2016/7/5,14:00,3748,0,75
2016/7/5,15:00,3664,0,73
2016/7/5,16:00,3681,0,74
2016/7/5,17:00,3620,0,72
2016/7/5,18:00,3606,0,72
2016/7/5,19:00,3549,0,71
2016/7/5,20:00,3336,0,67
2016/7/5,21:00,3125,0,63
2016/7/5,22:00,2986,0,60
2016/7/5,23:00,0,0,

最大使用率(%),時間帯
78,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4842,16:00～17:00,7/5,17:30,13,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
4290,16:00～17:00,7/5,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/7/5,0:00,3045
2016/7/5,0:05,3030
2016/7/5,0:10,3011
2016/7/5,0:15,2988
2016/7/5,0:20,2961
2016/7/5,0:25,2933
2016/7/5,0:30,2900
2016/7/5,0:35,2871
2016/7/5,0:40,2853
2016/7/5,0:45,2835
2016/7/5,0:50,2803
2016/7/5,0:55,2792
2016/7/5,1:00,2775
2016/7/5,1:05,2765
2016/7/5,1:10,2756
2016/7/5,1:15,2717
2016/7/5,1:20,2698
2016/7/5,1:25,2672
2016/7/5,1:30,2674
2016/7/5,1:35,2671
2016/7/5,1:40,2662
2016/7/5,1:45,2655
2016/7/5,1:50,2616
2016/7/5,1:55,2623
2016/7/5,2:00,2618
2016/7/5,2:05,2611
2016/7/5,2:10,2599
2016/7/5,2:15,2583
2016/7/5,2:20,2581
2016/7/5,2:25,2570
2016/7/5,2:30,2554
2016/7/5,2:35,2585
2016/7/5,2:40,2576
2016/7/5,2:45,2564
2016/7/5,2:50,2578
2016/7/5,2:55,2576
2016/7/5,3:00,2537
2016/7/5,3:05,2563
2016/7/5,3:10,2555
2016/7/5,3:15,2557
2016/7/5,3:20,2540
2016/7/5,3:25,2541
2016/7/5,3:30,2542
2016/7/5,3:35,2535
2016/7/5,3:40,2546
2016/7/5,3:45,2539
2016/7/5,3:50,2529
2016/7/5,3:55,2533
2016/7/5,4:00,2537
2016/7/5,4:05,2543
2016/7/5,4:10,2546
2016/7/5,4:15,2540
2016/7/5,4:20,2543
2016/7/5,4:25,2531
2016/7/5,4:30,2512
2016/7/5,4:35,2517
2016/7/5,4:40,2536
2016/7/5,4:45,2528
2016/7/5,4:50,2523
2016/7/5,4:55,2503
2016/7/5,5:00,2511
2016/7/5,5:05,2524
2016/7/5,5:10,2531
2016/7/5,5:15,2520
2016/7/5,5:20,2524
2016/7/5,5:25,2532
2016/7/5,5:30,2523
2016/7/5,5:35,2535
2016/7/5,5:40,2532
2016/7/5,5:45,2532
2016/7/5,5:50,2551
2016/7/5,5:55,2563
2016/7/5,6:00,2584
2016/7/5,6:05,2608
2016/7/5,6:10,2624
2016/7/5,6:15,2647
2016/7/5,6:20,2651
2016/7/5,6:25,2654
2016/7/5,6:30,2698
2016/7/5,6:35,2723
2016/7/5,6:40,2742
2016/7/5,6:45,2752
2016/7/5,6:50,2776
2016/7/5,6:55,2785
2016/7/5,7:00,2818
2016/7/5,7:05,2857
2016/7/5,7:10,2895
2016/7/5,7:15,2920
2016/7/5,7:20,2937
2016/7/5,7:25,2960
2016/7/5,7:30,2967
2016/7/5,7:35,3016
2016/7/5,7:40,3041
2016/7/5,7:45,3073
2016/7/5,7:50,3081
2016/7/5,7:55,3127
2016/7/5,8:00,3155
2016/7/5,8:05,3215
2016/7/5,8:10,3266
2016/7/5,8:15,3323
2016/7/5,8:20,3363
2016/7/5,8:25,3403
2016/7/5,8:30,3446
2016/7/5,8:35,3489
2016/7/5,8:40,3512
2016/7/5,8:45,3549
2016/7/5,8:50,3584
2016/7/5,8:55,3635
2016/7/5,9:00,3657
2016/7/5,9:05,3712
2016/7/5,9:10,3737
2016/7/5,9:15,3746
2016/7/5,9:20,3766
2016/7/5,9:25,3785
2016/7/5,9:30,3802
2016/7/5,9:35,3836
2016/7/5,9:40,3842
2016/7/5,9:45,3858
2016/7/5,9:50,3867
2016/7/5,9:55,3876
2016/7/5,10:00,3884
2016/7/5,10:05,3895
2016/7/5,10:10,3898
2016/7/5,10:15,3921
2016/7/5,10:20,3915
2016/7/5,10:25,3931
2016/7/5,10:30,3918
2016/7/5,10:35,3939
2016/7/5,10:40,3942
2016/7/5,10:45,3921
2016/7/5,10:50,3921
2016/7/5,10:55,3928
2016/7/5,11:00,3936
2016/7/5,11:05,3943
2016/7/5,11:10,3940
2016/7/5,11:15,3943
2016/7/5,11:20,3933
2016/7/5,11:25,3923
2016/7/5,11:30,3921
2016/7/5,11:35,3912
2016/7/5,11:40,3901
2016/7/5,11:45,3884
2016/7/5,11:50,3887
2016/7/5,11:55,3863
2016/7/5,12:00,3837
2016/7/5,12:05,3757
2016/7/5,12:10,3719
2016/7/5,12:15,3703
2016/7/5,12:20,3682
2016/7/5,12:25,3672
2016/7/5,12:30,3638
2016/7/5,12:35,3625
2016/7/5,12:40,3636
2016/7/5,12:45,3638
2016/7/5,12:50,3675
2016/7/5,12:55,3688
2016/7/5,13:00,3730
