2016/12/14 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
461,16:00～19:00,12月14日,9:00,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
415,17:00～18:00,12月14日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/14,0:00,278,277,60
2016/12/14,1:00,289,287,63
2016/12/14,2:00,313,314,68
2016/12/14,3:00,329,328,71
2016/12/14,4:00,330,330,72
2016/12/14,5:00,319,319,69
2016/12/14,6:00,321,324,70
2016/12/14,7:00,329,334,71
2016/12/14,8:00,367,375,80
2016/12/14,9:00,384,392,83
2016/12/14,10:00,390,392,85
2016/12/14,11:00,391,392,85
2016/12/14,12:00,366,369,79
2016/12/14,13:00,378,393,82
2016/12/14,14:00,382,395,83
2016/12/14,15:00,379,394,82
2016/12/14,16:00,392,404,85
2016/12/14,17:00,405,415,88
2016/12/14,18:00,403,409,87
2016/12/14,19:00,388,391,84
2016/12/14,20:00,372,370,81
2016/12/14,21:00,350,343,76
2016/12/14,22:00,327,318,71
2016/12/14,23:00,0,302,0

最大使用率(%),時間帯
88,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
477,16:00～19:00,12月14日,18:00,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
433,17:00～18:00,12月14日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/12/14,0:00,282
2016/12/14,0:05,281
2016/12/14,0:10,281
2016/12/14,0:15,280
2016/12/14,0:20,278
2016/12/14,0:25,277
2016/12/14,0:30,276
2016/12/14,0:35,275
2016/12/14,0:40,275
2016/12/14,0:45,275
2016/12/14,0:50,275
2016/12/14,0:55,277
2016/12/14,1:00,279
2016/12/14,1:05,280
2016/12/14,1:10,281
2016/12/14,1:15,281
2016/12/14,1:20,283
2016/12/14,1:25,285
2016/12/14,1:30,288
2016/12/14,1:35,290
2016/12/14,1:40,292
2016/12/14,1:45,294
2016/12/14,1:50,295
2016/12/14,1:55,299
2016/12/14,2:00,300
2016/12/14,2:05,304
2016/12/14,2:10,308
2016/12/14,2:15,308
2016/12/14,2:20,310
2016/12/14,2:25,314
2016/12/14,2:30,314
2016/12/14,2:35,316
2016/12/14,2:40,317
2016/12/14,2:45,319
2016/12/14,2:50,320
2016/12/14,2:55,323
2016/12/14,3:00,324
2016/12/14,3:05,325
2016/12/14,3:10,326
2016/12/14,3:15,328
2016/12/14,3:20,328
2016/12/14,3:25,329
2016/12/14,3:30,330
2016/12/14,3:35,330
2016/12/14,3:40,330
2016/12/14,3:45,330
2016/12/14,3:50,332
2016/12/14,3:55,331
2016/12/14,4:00,332
2016/12/14,4:05,332
2016/12/14,4:10,332
2016/12/14,4:15,332
2016/12/14,4:20,332
2016/12/14,4:25,331
2016/12/14,4:30,331
2016/12/14,4:35,331
2016/12/14,4:40,330
2016/12/14,4:45,328
2016/12/14,4:50,328
2016/12/14,4:55,325
2016/12/14,5:00,327
