2019/08/24 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1045,14:00～15:00,08月23日,06:20,13,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
932,14:00～15:00,08月23日,06:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/8/23,0:00,643,650,61
2019/8/23,1:00,608,620,58
2019/8/23,2:00,621,617,59
2019/8/23,3:00,640,636,61
2019/8/23,4:00,651,644,62
2019/8/23,5:00,655,643,62
2019/8/23,6:00,668,658,63
2019/8/23,7:00,724,711,69
2019/8/23,8:00,835,811,79
2019/8/23,9:00,893,885,85
2019/8/23,10:00,889,920,85
2019/8/23,11:00,900,928,86
2019/8/23,12:00,867,884,82
2019/8/23,13:00,898,927,85
2019/8/23,14:00,917,932,87
2019/8/23,15:00,918,919,87
2019/8/23,16:00,892,913,85
2019/8/23,17:00,833,879,79
2019/8/23,18:00,816,865,78
2019/8/23,19:00,780,832,74
2019/8/23,20:00,745,784,71
2019/8/23,21:00,710,745,67
2019/8/23,22:00,672,705,64
2019/8/23,23:00,638,679,61

最大使用率(%),時間帯
87,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
783,13:00～14:00,,

DATE,TIME,当日実績(５分間隔値)(万kW)
2019/8/23,0:00,664
2019/8/23,0:05,655
2019/8/23,0:10,652
2019/8/23,0:15,654
2019/8/23,0:20,658
2019/8/23,0:25,650
2019/8/23,0:30,645
2019/8/23,0:35,634
2019/8/23,0:40,636
2019/8/23,0:45,629
2019/8/23,0:50,624
2019/8/23,0:55,620
2019/8/23,1:00,614
2019/8/23,1:05,609
2019/8/23,1:10,606
2019/8/23,1:15,612
2019/8/23,1:20,609
2019/8/23,1:25,600
2019/8/23,1:30,607
2019/8/23,1:35,609
2019/8/23,1:40,608
2019/8/23,1:45,607
2019/8/23,1:50,602
2019/8/23,1:55,613
2019/8/23,2:00,613
2019/8/23,2:05,618
2019/8/23,2:10,617
2019/8/23,2:15,612
2019/8/23,2:20,625
2019/8/23,2:25,622
2019/8/23,2:30,623
2019/8/23,2:35,624
2019/8/23,2:40,616
2019/8/23,2:45,621
2019/8/23,2:50,630
2019/8/23,2:55,635
2019/8/23,3:00,636
2019/8/23,3:05,631
2019/8/23,3:10,638
2019/8/23,3:15,647
2019/8/23,3:20,646
2019/8/23,3:25,641
2019/8/23,3:30,640
2019/8/23,3:35,641
2019/8/23,3:40,638
2019/8/23,3:45,641
2019/8/23,3:50,640
2019/8/23,3:55,643
2019/8/23,4:00,643
2019/8/23,4:05,647
2019/8/23,4:10,643
2019/8/23,4:15,648
2019/8/23,4:20,648
2019/8/23,4:25,648
2019/8/23,4:30,653
2019/8/23,4:35,658
2019/8/23,4:40,651
2019/8/23,4:45,654
2019/8/23,4:50,656
2019/8/23,4:55,659
2019/8/23,5:00,656
2019/8/23,5:05,659
2019/8/23,5:10,664
2019/8/23,5:15,655
2019/8/23,5:20,659
2019/8/23,5:25,657
2019/8/23,5:30,657
2019/8/23,5:35,654
2019/8/23,5:40,655
2019/8/23,5:45,655
2019/8/23,5:50,647
2019/8/23,5:55,646
2019/8/23,6:00,648
2019/8/23,6:05,663
2019/8/23,6:10,667
2019/8/23,6:15,665
2019/8/23,6:20,663
2019/8/23,6:25,660
2019/8/23,6:30,660
2019/8/23,6:35,665
2019/8/23,6:40,678
2019/8/23,6:45,682
2019/8/23,6:50,683
2019/8/23,6:55,680
2019/8/23,7:00,684
2019/8/23,7:05,698
2019/8/23,7:10,711
2019/8/23,7:15,715
2019/8/23,7:20,717
2019/8/23,7:25,720
