2017/04/06 23:49 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1991,09:00～10:00,04月05日,07:18,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1737,9:00～10:00,04月05日,07:18

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/04/05,00:00,1367,1364,69
2017/04/05,01:00,1357,1354,68
2017/04/05,02:00,1363,1365,68
2017/04/05,03:00,1366,1375,69
2017/04/05,04:00,1361,1364,68
2017/04/05,05:00,1378,1377,69
2017/04/05,06:00,1434,1439,72
2017/04/05,07:00,1512,1500,76
2017/04/05,08:00,1663,1657,84
2017/04/05,09:00,1743,1737,88
2017/04/05,10:00,1717,1723,86
2017/04/05,11:00,1701,1696,85
2017/04/05,12:00,1560,1561,78
2017/04/05,13:00,1642,1671,82
2017/04/05,14:00,1651,1683,83
2017/04/05,15:00,1626,1649,82
2017/04/05,16:00,1640,1649,82
2017/04/05,17:00,1642,1657,82
2017/04/05,18:00,1677,1696,84
2017/04/05,19:00,1618,1661,81
2017/04/05,20:00,1552,1598,78
2017/04/05,21:00,1498,1545,75
2017/04/05,22:00,1440,1485,72
2017/04/05,23:00,1385,1432,70

最大使用率(%),時間帯
88,09:00～10:00

翌日ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2000,09:00～10:00,04月05日,17:31,16,86

翌日予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1722,9:00～10:00,04月05日,17:31

DATE,TIME,当日実績(５分間隔値)(万kW)
2017/04/05,00:00,1406
2017/04/05,00:05,1396
2017/04/05,00:10,1400
2017/04/05,00:15,1392
2017/04/05,00:20,1393
2017/04/05,00:25,1385
2017/04/05,00:30,1371
2017/04/05,00:35,1370
2017/04/05,00:40,1344
2017/04/05,00:45,1343
2017/04/05,00:50,1332
2017/04/05,00:55,1337
2017/04/05,01:00,1356
2017/04/05,01:05,1371
2017/04/05,01:10,1363
2017/04/05,01:15,1363
2017/04/05,01:20,1360
2017/04/05,01:25,1370
2017/04/05,01:30,1378
2017/04/05,01:35,1370
2017/04/05,01:40,1375
2017/04/05,01:45,1343
2017/04/05,01:50,1336
2017/04/05,01:55,1353
2017/04/05,02:00,1342
2017/04/05,02:05,1349
2017/04/05,02:10,1347
2017/04/05,02:15,1357
2017/04/05,02:20,1357
2017/04/05,02:25,1371
2017/04/05,02:30,1378
2017/04/05,02:35,1382
2017/04/05,02:40,1384
2017/04/05,02:45,1384
2017/04/05,02:50,1375
2017/04/05,02:55,1373
2017/04/05,03:00,1364
2017/04/05,03:05,1356
2017/04/05,03:10,1363
2017/04/05,03:15,1365
2017/04/05,03:20,1373
2017/04/05,03:25,1366
2017/04/05,03:30,1376
2017/04/05,03:35,1372
2017/04/05,03:40,1370
2017/04/05,03:45,1372
2017/04/05,03:50,1374
2017/04/05,03:55,1366
2017/04/05,04:00,1375
2017/04/05,04:05,1370
2017/04/05,04:10,1367
2017/04/05,04:15,1376
2017/04/05,04:20,1368
2017/04/05,04:25,1363
2017/04/05,04:30,1361
2017/04/05,04:35,1373
2017/04/05,04:40,1367
2017/04/05,04:45,1368
2017/04/05,04:50,1364
2017/04/05,04:55,1357
2017/04/05,05:00,1351
2017/04/05,05:05,1358
2017/04/05,05:10,1380
2017/04/05,05:15,1370
2017/04/05,05:20,1374
2017/04/05,05:25,1373
2017/04/05,05:30,1392
2017/04/05,05:35,1397
2017/04/05,05:40,1392
2017/04/05,05:45,1398
2017/04/05,05:50,1402
2017/04/05,05:55,1373
2017/04/05,06:00,1389
2017/04/05,06:05,1397
2017/04/05,06:10,1396
2017/04/05,06:15,1389
2017/04/05,06:20,1397
2017/04/05,06:25,1407
2017/04/05,06:30,1438
2017/04/05,06:35,1476
2017/04/05,06:40,1495
2017/04/05,06:45,1477
2017/04/05,06:50,1478
2017/04/05,06:55,1469
2017/04/05,07:00,1481
2017/04/05,07:05,1483
2017/04/05,07:10,1466
2017/04/05,07:15,1492
2017/04/05,07:20,1490
2017/04/05,07:25,1508
2017/04/05,07:30,1513
2017/04/05,07:35,1522
2017/04/05,07:40,1532
2017/04/05,07:45,1546
2017/04/05,07:50,1567
2017/04/05,07:55,1569
2017/04/05,08:00,1592
2017/04/05,08:05,1623
2017/04/05,08:10,1633
2017/04/05,08:15,1642
2017/04/05,08:20,1655
2017/04/05,08:25,1673
2017/04/05,08:30,1676
2017/04/05,08:35,1690
2017/04/05,08:40,1710
2017/04/05,08:45,1726
2017/04/05,08:50,1723
2017/04/05,08:55,1729
2017/04/05,09:00,1735
2017/04/05,09:05,1738
2017/04/05,09:10,1746
2017/04/05,09:15,1760
2017/04/05,09:20,1762
2017/04/05,09:25,1769
2017/04/05,09:30,1751
2017/04/05,09:35,1766
2017/04/05,09:40,1777
2017/04/05,09:45,1757
2017/04/05,09:50,1757
2017/04/05,09:55,1749
2017/04/05,10:00,1762
2017/04/05,10:05,1719
2017/04/05,10:10,1715
2017/04/05,10:15,1734
2017/04/05,10:20,1736
2017/04/05,10:25,1745
2017/04/05,10:30,1742
2017/04/05,10:35,1726
2017/04/05,10:40,1737
2017/04/05,10:45,1730
2017/04/05,10:50,1724
2017/04/05,10:55,1726
2017/04/05,11:00,1729
2017/04/05,11:05,1717
2017/04/05,11:10,1718
2017/04/05,11:15,1724
2017/04/05,11:20,1717
2017/04/05,11:25,1723
2017/04/05,11:30,1712
2017/04/05,11:35,1721
2017/04/05,11:40,1721
2017/04/05,11:45,1723
2017/04/05,11:50,1718
2017/04/05,11:55,1699
2017/04/05,12:00,1663
2017/04/05,12:05,1600
2017/04/05,12:10,1589
2017/04/05,12:15,1570
2017/04/05,12:20,1550
2017/04/05,12:25,1552
2017/04/05,12:30,1547
2017/04/05,12:35,1547
2017/04/05,12:40,1558
2017/04/05,12:45,1570
2017/04/05,12:50,1582
2017/04/05,12:55,1595
2017/04/05,13:00,1636
2017/04/05,13:05,1662
2017/04/05,13:10,1667
2017/04/05,13:15,1666
2017/04/05,13:20,1656
2017/04/05,13:25,1660
2017/04/05,13:30,1657
2017/04/05,13:35,1656
2017/04/05,13:40,1656
2017/04/05,13:45,1662
2017/04/05,13:50,1664
2017/04/05,13:55,1664
2017/04/05,14:00,1665
2017/04/05,14:05,1661
2017/04/05,14:10,1661
2017/04/05,14:15,1673
2017/04/05,14:20,1667
2017/04/05,14:25,1675
2017/04/05,14:30,1662
2017/04/05,14:35,1663
2017/04/05,14:40,1655
2017/04/05,14:45,1662
2017/04/05,14:50,1663
2017/04/05,14:55,1659
2017/04/05,15:00,1658
2017/04/05,15:05,1636
2017/04/05,15:10,1622
2017/04/05,15:15,1644
2017/04/05,15:20,1642
2017/04/05,15:25,1642
2017/04/05,15:30,1640
2017/04/05,15:35,1644
2017/04/05,15:40,1640
2017/04/05,15:45,1639
2017/04/05,15:50,1627
2017/04/05,15:55,1624
2017/04/05,16:00,1622
2017/04/05,16:05,1632
2017/04/05,16:10,1634
2017/04/05,16:15,1643
2017/04/05,16:20,1636
2017/04/05,16:25,1639
2017/04/05,16:30,1654
2017/04/05,16:35,1668
2017/04/05,16:40,1664
2017/04/05,16:45,1665
2017/04/05,16:50,1664
2017/04/05,16:55,1656
2017/04/05,17:00,1648
2017/04/05,17:05,1634
2017/04/05,17:10,1636
2017/04/05,17:15,1636
2017/04/05,17:20,1623
2017/04/05,17:25,1638
2017/04/05,17:30,1639
2017/04/05,17:35,1652
2017/04/05,17:40,1665
2017/04/05,17:45,1665
2017/04/05,17:50,1670
2017/04/05,17:55,1665
2017/04/05,18:00,1677
2017/04/05,18:05,1669
2017/04/05,18:10,1666
2017/04/05,18:15,1690
2017/04/05,18:20,1684
2017/04/05,18:25,1689
2017/04/05,18:30,1683
2017/04/05,18:35,1697
2017/04/05,18:40,1697
2017/04/05,18:45,1684
2017/04/05,18:50,1667
2017/04/05,18:55,1663
2017/04/05,19:00,1670
2017/04/05,19:05,1662
2017/04/05,19:10,1648
2017/04/05,19:15,1657
2017/04/05,19:20,1639
2017/04/05,19:25,1632
2017/04/05,19:30,1611
2017/04/05,19:35,1618
2017/04/05,19:40,1607
2017/04/05,19:45,1594
2017/04/05,19:50,1596
2017/04/05,19:55,1590
2017/04/05,20:00,1585
2017/04/05,20:05,1582
2017/04/05,20:10,1575
2017/04/05,20:15,1577
2017/04/05,20:20,1564
2017/04/05,20:25,1558
2017/04/05,20:30,1543
2017/04/05,20:35,1554
2017/04/05,20:40,1554
2017/04/05,20:45,1543
2017/04/05,20:50,1540
2017/04/05,20:55,1533
2017/04/05,21:00,1537
2017/04/05,21:05,1539
2017/04/05,21:10,1524
2017/04/05,21:15,1519
2017/04/05,21:20,1511
2017/04/05,21:25,1511
2017/04/05,21:30,1497
2017/04/05,21:35,1507
2017/04/05,21:40,1502
2017/04/05,21:45,1483
2017/04/05,21:50,1480
2017/04/05,21:55,1464
2017/04/05,22:00,1463
2017/04/05,22:05,1472
2017/04/05,22:10,1470
2017/04/05,22:15,1466
2017/04/05,22:20,1464
2017/04/05,22:25,1454
2017/04/05,22:30,1457
2017/04/05,22:35,1439
2017/04/05,22:40,1430
2017/04/05,22:45,1425
2017/04/05,22:50,1415
2017/04/05,22:55,1400
2017/04/05,23:00,1408
2017/04/05,23:05,1420
2017/04/05,23:10,1409
2017/04/05,23:15,1409
2017/04/05,23:20,1399
2017/04/05,23:25,1393
2017/04/05,23:30,1384
2017/04/05,23:35,1378
2017/04/05,23:40,1368
2017/04/05,23:45,1367
2017/04/05,23:50,1364
2017/04/05,23:55,1350
