2019/09/17 01:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
11849,18:00～19:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/09/16,00:00,7914,7953,-
2019/09/16,01:00,7522,7566,-
2019/09/16,02:00,7475,7528,-
2019/09/16,03:00,7654,7715,-
2019/09/16,04:00,7779,7839,-
2019/09/16,05:00,7823,7854,-
2019/09/16,06:00,7993,7994,-
2019/09/16,07:00,8677,8684,-
2019/09/16,08:00,9782,9755,-
2019/09/16,09:00,10698,10689,-
2019/09/16,10:00,11055,11112,-
2019/09/16,11:00,11225,11374,-
2019/09/16,12:00,11158,11316,-
2019/09/16,13:00,11336,11600,-
2019/09/16,14:00,11327,11731,-
2019/09/16,15:00,11296,11690,-
2019/09/16,16:00,11321,11710,-
2019/09/16,17:00,11277,11715,-
2019/09/16,18:00,11394,11849,-
2019/09/16,19:00,11049,11457,-
2019/09/16,20:00,10553,10866,-
2019/09/16,21:00,10016,10262,-
2019/09/16,22:00,9484,9692,-
2019/09/16,23:00,8965,9109,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
13581,14:00～15:00,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2019/09/16,00:00,8221
2019/09/16,00:05,8144
2019/09/16,00:10,8102
2019/09/16,00:15,8050
2019/09/16,00:20,8001
2019/09/16,00:25,7943
2019/09/16,00:30,7884
2019/09/16,00:35,7812
2019/09/16,00:40,7773
2019/09/16,00:45,7775
2019/09/16,00:50,7733
2019/09/16,00:55,7689
2019/09/16,01:00,7635
2019/09/16,01:05,7590
2019/09/16,01:10,7599
2019/09/16,01:15,7584
2019/09/16,01:20,7559
2019/09/16,01:25,7540
2019/09/16,01:30,7508
2019/09/16,01:35,7511
2019/09/16,01:40,7478
2019/09/16,01:45,7442
2019/09/16,01:50,7449
2019/09/16,01:55,7437
2019/09/16,02:00,7422
2019/09/16,02:05,7414
2019/09/16,02:10,7434
2019/09/16,02:15,7432
2019/09/16,02:20,7454
2019/09/16,02:25,7440
2019/09/16,02:30,7440
2019/09/16,02:35,7498
2019/09/16,02:40,7543
2019/09/16,02:45,7577
2019/09/16,02:50,7546
2019/09/16,02:55,7554
2019/09/16,03:00,7550
2019/09/16,03:05,7580
2019/09/16,03:10,7579
2019/09/16,03:15,7642
2019/09/16,03:20,7676
2019/09/16,03:25,7688
2019/09/16,03:30,7679
2019/09/16,03:35,7684
2019/09/16,03:40,7679
2019/09/16,03:45,7704
2019/09/16,03:50,7681
2019/09/16,03:55,7711
2019/09/16,04:00,7741
2019/09/16,04:05,7738
2019/09/16,04:10,7776
2019/09/16,04:15,7760
2019/09/16,04:20,7748
2019/09/16,04:25,7787
2019/09/16,04:30,7775
2019/09/16,04:35,7790
2019/09/16,04:40,7833
2019/09/16,04:45,7824
2019/09/16,04:50,7811
2019/09/16,04:55,7800
2019/09/16,05:00,7809
2019/09/16,05:05,7845
2019/09/16,05:10,7847
2019/09/16,05:15,7870
2019/09/16,05:20,7874
2019/09/16,05:25,7843
2019/09/16,05:30,7832
2019/09/16,05:35,7825
2019/09/16,05:40,7827
2019/09/16,05:45,7789
2019/09/16,05:50,7797
2019/09/16,05:55,7791
2019/09/16,06:00,7802
2019/09/16,06:05,7870
2019/09/16,06:10,7888
2019/09/16,06:15,7892
2019/09/16,06:20,7899
2019/09/16,06:25,7912
2019/09/16,06:30,7944
2019/09/16,06:35,8037
2019/09/16,06:40,8096
2019/09/16,06:45,8124
2019/09/16,06:50,8162
2019/09/16,06:55,8189
2019/09/16,07:00,8267
2019/09/16,07:05,8360
2019/09/16,07:10,8431
2019/09/16,07:15,8490
2019/09/16,07:20,8495
2019/09/16,07:25,8598
2019/09/16,07:30,8647
2019/09/16,07:35,8764
2019/09/16,07:40,8861
2019/09/16,07:45,8902
2019/09/16,07:50,8983
2019/09/16,07:55,9047
2019/09/16,08:00,9153
2019/09/16,08:05,9286
2019/09/16,08:10,9394
2019/09/16,08:15,9535
2019/09/16,08:20,9614
2019/09/16,08:25,9721
2019/09/16,08:30,9828
2019/09/16,08:35,9922
2019/09/16,08:40,10026
2019/09/16,08:45,10050
2019/09/16,08:50,10112
2019/09/16,08:55,10272
2019/09/16,09:00,10367
2019/09/16,09:05,10482
2019/09/16,09:10,10549
2019/09/16,09:15,10560
2019/09/16,09:20,10554
2019/09/16,09:25,10649
2019/09/16,09:30,10716
2019/09/16,09:35,10748
2019/09/16,09:40,10835
2019/09/16,09:45,10859
2019/09/16,09:50,10848
2019/09/16,09:55,10866
2019/09/16,10:00,10896
2019/09/16,10:05,10875
2019/09/16,10:10,10902
2019/09/16,10:15,10982
2019/09/16,10:20,11015
2019/09/16,10:25,11025
2019/09/16,10:30,11061
2019/09/16,10:35,11110
2019/09/16,10:40,11113
2019/09/16,10:45,11136
2019/09/16,10:50,11113
2019/09/16,10:55,11154
2019/09/16,11:00,11156
2019/09/16,11:05,11132
2019/09/16,11:10,11154
2019/09/16,11:15,11150
2019/09/16,11:20,11182
2019/09/16,11:25,11255
2019/09/16,11:30,11223
2019/09/16,11:35,11233
2019/09/16,11:40,11278
2019/09/16,11:45,11270
2019/09/16,11:50,11265
2019/09/16,11:55,11314
2019/09/16,12:00,11226
2019/09/16,12:05,11203
2019/09/16,12:10,11195
2019/09/16,12:15,11179
2019/09/16,12:20,11153
2019/09/16,12:25,11164
2019/09/16,12:30,11100
2019/09/16,12:35,11070
2019/09/16,12:40,11104
2019/09/16,12:45,11076
2019/09/16,12:50,11133
2019/09/16,12:55,11202
2019/09/16,13:00,11202
