2019/9/4 0:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1517,14:00～15:00,9/3,9:00,17,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1300,14:00～15:00,9/3,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/9/3,0:00,846,815,79
2019/9/3,1:00,810,790,76
2019/9/3,2:00,813,795,76
2019/9/3,3:00,853,835,79
2019/9/3,4:00,884,880,79
2019/9/3,5:00,893,890,80
2019/9/3,6:00,893,910,78
2019/9/3,7:00,933,965,77
2019/9/3,8:00,1051,1065,80
2019/9/3,9:00,1167,1170,79
2019/9/3,10:00,1230,1245,79
2019/9/3,11:00,1284,1260,81
2019/9/3,12:00,1247,1235,80
2019/9/3,13:00,1312,1290,87
2019/9/3,14:00,1329,1300,88
2019/9/3,15:00,1311,1290,86
2019/9/3,16:00,1316,1280,87
2019/9/3,17:00,1284,1270,90
2019/9/3,18:00,1261,1255,91
2019/9/3,19:00,1216,1250,89
2019/9/3,20:00,1144,1160,85
2019/9/3,21:00,1075,1090,82
2019/9/3,22:00,1014,1025,79
2019/9/3,23:00,946,940,81

最大使用率(%),時間帯
91,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1571,14:00～15:00,9/3,18:00,15,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1370,14:00～15:00,9/3,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/9/3,0:00,875
2019/9/3,0:05,870
2019/9/3,0:10,861
2019/9/3,0:15,862
2019/9/3,0:20,853
2019/9/3,0:25,848
2019/9/3,0:30,848
2019/9/3,0:35,836
2019/9/3,0:40,832
2019/9/3,0:45,832
2019/9/3,0:50,823
2019/9/3,0:55,818
2019/9/3,1:00,828
2019/9/3,1:05,827
2019/9/3,1:10,819
2019/9/3,1:15,809
2019/9/3,1:20,819
2019/9/3,1:25,813
2019/9/3,1:30,813
2019/9/3,1:35,805
2019/9/3,1:40,802
2019/9/3,1:45,809
2019/9/3,1:50,797
2019/9/3,1:55,795
2019/9/3,2:00,806
2019/9/3,2:05,805
2019/9/3,2:10,803
2019/9/3,2:15,804
2019/9/3,2:20,809
2019/9/3,2:25,814
2019/9/3,2:30,815
2019/9/3,2:35,821
2019/9/3,2:40,835
2019/9/3,2:45,825
2019/9/3,2:50,824
2019/9/3,2:55,835
2019/9/3,3:00,839
2019/9/3,3:05,838
2019/9/3,3:10,841
2019/9/3,3:15,842
2019/9/3,3:20,845
2019/9/3,3:25,850
2019/9/3,3:30,850
2019/9/3,3:35,859
2019/9/3,3:40,868
2019/9/3,3:45,863
2019/9/3,3:50,868
2019/9/3,3:55,881
2019/9/3,4:00,868
2019/9/3,4:05,876
2019/9/3,4:10,881
2019/9/3,4:15,879
2019/9/3,4:20,880
2019/9/3,4:25,888
2019/9/3,4:30,895
2019/9/3,4:35,894
2019/9/3,4:40,901
2019/9/3,4:45,891
2019/9/3,4:50,884
2019/9/3,4:55,889
2019/9/3,5:00,898
2019/9/3,5:05,903
2019/9/3,5:10,895
2019/9/3,5:15,897
