2016/7/9 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4465,18:00～19:00,7/9,8:30,31,76

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3403,18:00～19:00,7/9,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/7/9,0:00,2829,0,63
2016/7/9,1:00,2638,0,59
2016/7/9,2:00,2540,0,57
2016/7/9,3:00,2496,0,56
2016/7/9,4:00,2479,0,56
2016/7/9,5:00,2442,0,55
2016/7/9,6:00,2491,0,56
2016/7/9,7:00,2642,0,59
2016/7/9,8:00,2913,0,65
2016/7/9,9:00,3169,0,71
2016/7/9,10:00,3282,0,74
2016/7/9,11:00,3259,0,73
2016/7/9,12:00,3161,0,71
2016/7/9,13:00,3202,0,72
2016/7/9,14:00,3201,0,72
2016/7/9,15:00,3170,0,71
2016/7/9,16:00,3177,0,71
2016/7/9,17:00,3153,0,71
2016/7/9,18:00,3189,0,71
2016/7/9,19:00,3241,0,73
2016/7/9,20:00,3106,0,70
2016/7/9,21:00,2969,0,66
2016/7/9,22:00,2826,0,63
2016/7/9,23:00,0,0,

最大使用率(%),時間帯
74,10:00～11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4548,19:00～20:00,7/9,17:30,24,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3676,19:00～20:00,7/9,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/7/9,0:00,2949
2016/7/9,0:05,2912
2016/7/9,0:10,2897
2016/7/9,0:15,2888
2016/7/9,0:20,2859
2016/7/9,0:25,2844
2016/7/9,0:30,2827
2016/7/9,0:35,2811
2016/7/9,0:40,2775
2016/7/9,0:45,2746
2016/7/9,0:50,2727
2016/7/9,0:55,2712
2016/7/9,1:00,2699
2016/7/9,1:05,2696
2016/7/9,1:10,2692
2016/7/9,1:15,2671
2016/7/9,1:20,2638
2016/7/9,1:25,2647
2016/7/9,1:30,2637
2016/7/9,1:35,2616
2016/7/9,1:40,2599
2016/7/9,1:45,2592
2016/7/9,1:50,2596
2016/7/9,1:55,2569
2016/7/9,2:00,2570
2016/7/9,2:05,2564
2016/7/9,2:10,2563
2016/7/9,2:15,2550
2016/7/9,2:20,2546
2016/7/9,2:25,2536
2016/7/9,2:30,2515
2016/7/9,2:35,2525
2016/7/9,2:40,2526
2016/7/9,2:45,2529
2016/7/9,2:50,2526
2016/7/9,2:55,2532
2016/7/9,3:00,2517
2016/7/9,3:05,2513
2016/7/9,3:10,2509
2016/7/9,3:15,2501
2016/7/9,3:20,2493
2016/7/9,3:25,2489
2016/7/9,3:30,2473
2016/7/9,3:35,2479
2016/7/9,3:40,2483
2016/7/9,3:45,2490
2016/7/9,3:50,2501
2016/7/9,3:55,2502
2016/7/9,4:00,2482
2016/7/9,4:05,2485
2016/7/9,4:10,2490
2016/7/9,4:15,2498
2016/7/9,4:20,2490
2016/7/9,4:25,2486
2016/7/9,4:30,2478
2016/7/9,4:35,2462
2016/7/9,4:40,2469
2016/7/9,4:45,2476
