2018/12/1 0:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1226,18:00～19:00,11/30,9:00,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1070,18:00～19:00,11/30,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/11/30,0:00,808,805,72
2018/11/30,1:00,811,815,72
2018/11/30,2:00,866,855,76
2018/11/30,3:00,923,910,81
2018/11/30,4:00,960,930,84
2018/11/30,5:00,969,915,84
2018/11/30,6:00,1019,930,88
2018/11/30,7:00,1053,965,88
2018/11/30,8:00,1027,1020,82
2018/11/30,9:00,1004,1015,78
2018/11/30,10:00,961,1015,71
2018/11/30,11:00,941,995,68
2018/11/30,12:00,901,900,67
2018/11/30,13:00,916,930,68
2018/11/30,14:00,926,920,73
2018/11/30,15:00,949,945,80
2018/11/30,16:00,993,985,83
2018/11/30,17:00,1056,1055,87
2018/11/30,18:00,1080,1070,88
2018/11/30,19:00,1057,1025,87
2018/11/30,20:00,1014,980,85
2018/11/30,21:00,969,950,81
2018/11/30,22:00,935,910,80
2018/11/30,23:00,877,855,79

最大使用率(%),時間帯
88,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1111,18:00～19:00,11/30,18:00,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,18:00～19:00,11/30,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2018/11/30,0:00,829
2018/11/30,0:05,824
2018/11/30,0:10,825
2018/11/30,0:15,821
2018/11/30,0:20,813
2018/11/30,0:25,813
2018/11/30,0:30,803
2018/11/30,0:35,808
2018/11/30,0:40,796
2018/11/30,0:45,797
2018/11/30,0:50,790
2018/11/30,0:55,790
2018/11/30,1:00,801
2018/11/30,1:05,801
2018/11/30,1:10,806
2018/11/30,1:15,799
2018/11/30,1:20,807
2018/11/30,1:25,815
2018/11/30,1:30,808
2018/11/30,1:35,818
2018/11/30,1:40,822
2018/11/30,1:45,818
2018/11/30,1:50,826
2018/11/30,1:55,827
2018/11/30,2:00,836
2018/11/30,2:05,843
2018/11/30,2:10,857
2018/11/30,2:15,858
2018/11/30,2:20,855
2018/11/30,2:25,856
2018/11/30,2:30,864
2018/11/30,2:35,870
2018/11/30,2:40,884
2018/11/30,2:45,884
2018/11/30,2:50,888
2018/11/30,2:55,903
2018/11/30,3:00,898
2018/11/30,3:05,917
2018/11/30,3:10,920
2018/11/30,3:15,914
2018/11/30,3:20,917
2018/11/30,3:25,912
2018/11/30,3:30,917
2018/11/30,3:35,931
2018/11/30,3:40,933
2018/11/30,3:45,941
2018/11/30,3:50,940
2018/11/30,3:55,948
2018/11/30,4:00,949
2018/11/30,4:05,949
2018/11/30,4:10,956
2018/11/30,4:15,955
2018/11/30,4:20,948
2018/11/30,4:25,964
2018/11/30,4:30,963
2018/11/30,4:35,969
2018/11/30,4:40,968
2018/11/30,4:45,977
2018/11/30,4:50,967
2018/11/30,4:55,962
2018/11/30,5:00,972
2018/11/30,5:05,971
2018/11/30,5:10,964
2018/11/30,5:15,973
2018/11/30,5:20,972
2018/11/30,5:25,964
2018/11/30,5:30,965
2018/11/30,5:35,966
2018/11/30,5:40,974
2018/11/30,5:45,971
2018/11/30,5:50,975
2018/11/30,5:55,975
