2019/9/30 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
316,18:00～19:00,9月28日,19:49,8,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
292,18:00～19:00,9月28日,19:49

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/9/29,0:00,236,239,75
2019/9/29,1:00,234,232,74
2019/9/29,2:00,248,248,78
2019/9/29,3:00,264,264,83
2019/9/29,4:00,262,268,83
2019/9/29,5:00,251,257,79
2019/9/29,6:00,234,238,74
2019/9/29,7:00,237,234,75
2019/9/29,8:00,247,243,78
2019/9/29,9:00,259,255,82
2019/9/29,10:00,264,268,84
2019/9/29,11:00,272,273,86
2019/9/29,12:00,277,276,88
2019/9/29,13:00,278,277,88
2019/9/29,14:00,276,273,87
2019/9/29,15:00,274,273,87
2019/9/29,16:00,278,274,88
2019/9/29,17:00,286,283,90
2019/9/29,18:00,296,292,94
2019/9/29,19:00,286,289,90
2019/9/29,20:00,277,277,88
2019/9/29,21:00,264,264,83
2019/9/29,22:00,251,254,79
2019/9/29,23:00,244,245,77

最大使用率(%),時間帯
94,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
420,14:00～15:00,9月29日,20:49,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
382,14:00～15:00,9月29日,20:49

DATE,TIME,当日実績（５分間隔値）(万kW)
2019/9/29,0:00,240
2019/9/29,0:05,239
2019/9/29,0:10,237
2019/9/29,0:15,236
2019/9/29,0:20,237
2019/9/29,0:25,236
2019/9/29,0:30,234
2019/9/29,0:35,234
2019/9/29,0:40,233
2019/9/29,0:45,231
2019/9/29,0:50,231
2019/9/29,0:55,230
2019/9/29,1:00,230
2019/9/29,1:05,228
2019/9/29,1:10,229
2019/9/29,1:15,228
2019/9/29,1:20,228
2019/9/29,1:25,230
2019/9/29,1:30,231
2019/9/29,1:35,230
2019/9/29,1:40,231
2019/9/29,1:45,233
2019/9/29,1:50,233
2019/9/29,1:55,234
2019/9/29,2:00,236
2019/9/29,2:05,238
2019/9/29,2:10,237
2019/9/29,2:15,238
2019/9/29,2:20,238
2019/9/29,2:25,241
2019/9/29,2:30,244
2019/9/29,2:35,246
2019/9/29,2:40,248
2019/9/29,2:45,251
2019/9/29,2:50,251
2019/9/29,2:55,250
2019/9/29,3:00,253
2019/9/29,3:05,255
2019/9/29,3:10,257
2019/9/29,3:15,257
2019/9/29,3:20,257
2019/9/29,3:25,259
2019/9/29,3:30,261
2019/9/29,3:35,263
2019/9/29,3:40,261
2019/9/29,3:45,265
2019/9/29,3:50,263
2019/9/29,3:55,263
2019/9/29,4:00,263
2019/9/29,4:05,262
2019/9/29,4:10,261
2019/9/29,4:15,260
2019/9/29,4:20,257
2019/9/29,4:25,258
2019/9/29,4:30,259
2019/9/29,4:35,260
2019/9/29,4:40,258
2019/9/29,4:45,260
2019/9/29,4:50,259
2019/9/29,4:55,256
2019/9/29,5:00,257
2019/9/29,5:05,256
2019/9/29,5:10,256
2019/9/29,5:15,252
2019/9/29,5:20,251
2019/9/29,5:25,248
2019/9/29,5:30,251
2019/9/29,5:35,250
2019/9/29,5:40,247
2019/9/29,5:45,241
2019/9/29,5:50,243
2019/9/29,5:55,240
2019/9/29,6:00,238
2019/9/29,6:05,237
2019/9/29,6:10,235
2019/9/29,6:15,235
2019/9/29,6:20,232
2019/9/29,6:25,230
