2020/5/23 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1807,13:00～14:00,5/22,9:30,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1609,13:00～14:00,5/22,9:30

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1807,13:00～14:00,5/22,9:30,12,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1610,13:00～14:00,5/22,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2020/5/22,0:00,1154,1145,63,1476
2020/5/22,1:00,1110,1119,61,1431
2020/5/22,2:00,1151,1171,63,1454
2020/5/22,3:00,1229,1250,68,1493
2020/5/22,4:00,1240,1254,68,1490
2020/5/22,5:00,1198,1212,66,1469
2020/5/22,6:00,1188,1201,65,1495
2020/5/22,7:00,1249,1271,69,1438
2020/5/22,8:00,1406,1448,77,1626
2020/5/22,9:00,1536,1560,85,1746
2020/5/22,10:00,1570,1582,86,1777
2020/5/22,11:00,1592,1592,88,1789
2020/5/22,12:00,1514,1528,83,1718
2020/5/22,13:00,1587,1609,87,1807
2020/5/22,14:00,1604,1606,88,1803
2020/5/22,15:00,1575,1589,87,1785
2020/5/22,16:00,1550,1577,85,1771
2020/5/22,17:00,1498,1520,82,1707
2020/5/22,18:00,1466,1469,81,1650
2020/5/22,19:00,1439,1418,79,1593
2020/5/22,20:00,1369,1359,75,1527
2020/5/22,21:00,1312,1301,72,1466
2020/5/22,22:00,1281,1283,70,1443
2020/5/22,23:00,1238,1242,68,1402

最大使用率(%),時間帯
88,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1690,11:00～12:00,5/22,18:30,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1414,11:00～12:00,5/22,18:30

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1690,11:00～12:00,5/22,18:30,19,84

翌日の使用率ピーク時予想電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1420,11:00～12:00,5/22,18:30

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/5/22,0:00,1192,0
2020/5/22,0:05,1180,0
2020/5/22,0:10,1173,0
2020/5/22,0:15,1168,0
2020/5/22,0:20,1161,0
2020/5/22,0:25,1160,0
2020/5/22,0:30,1158,0
2020/5/22,0:35,1140,0
2020/5/22,0:40,1137,0
2020/5/22,0:45,1130,0
2020/5/22,0:50,1122,0
2020/5/22,0:55,1123,0
2020/5/22,1:00,1120,0
2020/5/22,1:05,1116,0
2020/5/22,1:10,1108,0
2020/5/22,1:15,1099,0
2020/5/22,1:20,1094,0
2020/5/22,1:25,1096,0
2020/5/22,1:30,1107,0
2020/5/22,1:35,1112,0
2020/5/22,1:40,1115,0
2020/5/22,1:45,1120,0
2020/5/22,1:50,1119,0
2020/5/22,1:55,1119,0
2020/5/22,2:00,1119,0
2020/5/22,2:05,1126,0
2020/5/22,2:10,1131,0
2020/5/22,2:15,1133,0
2020/5/22,2:20,1128,0
2020/5/22,2:25,1136,0
2020/5/22,2:30,1147,0
2020/5/22,2:35,1161,0
2020/5/22,2:40,1168,0
2020/5/22,2:45,1180,0
2020/5/22,2:50,1186,0
2020/5/22,2:55,1191,0
2020/5/22,3:00,1201,0
2020/5/22,3:05,1212,0
2020/5/22,3:10,1218,0
2020/5/22,3:15,1214,0
2020/5/22,3:20,1217,0
2020/5/22,3:25,1227,0
