2016/4/5 21:32 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1198,18:00～19:00,4月4日,18:12,18.4,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1012,18:00～19:00,4月4日,18:12

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/5,0:00,849,0,71
2016/4/5,1:00,876,0,73
2016/4/5,2:00,904,0,75
2016/4/5,3:00,917,0,76
2016/4/5,4:00,938,0,78
2016/4/5,5:00,961,0,80
2016/4/5,6:00,940,0,78
2016/4/5,7:00,877,0,73
2016/4/5,8:00,897,0,75
2016/4/5,9:00,931,0,78
2016/4/5,10:00,944,0,79
2016/4/5,11:00,952,0,79
2016/4/5,12:00,887,0,74
2016/4/5,13:00,924,0,77
2016/4/5,14:00,920,0,77
2016/4/5,15:00,910,0,76
2016/4/5,16:00,933,0,78
2016/4/5,17:00,951,0,79
2016/4/5,18:00,1013,0,85
2016/4/5,19:00,997,0,83
2016/4/5,20:00,946,0,79
2016/4/5,21:00,0,0,0
2016/4/5,22:00,0,0,0
2016/4/5,23:00,0,0,0

最大使用率(%),時間帯
85,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1201,18:00～19:00,4月5日,18:27,20.8,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
994,18:00～19:00,4月5日,18:27

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/4/5,0:00,855
2016/4/5,0:05,853
2016/4/5,0:10,855
2016/4/5,0:15,857
2016/4/5,0:20,857
2016/4/5,0:25,850
2016/4/5,0:30,850
2016/4/5,0:35,845
2016/4/5,0:40,848
2016/4/5,0:45,844
2016/4/5,0:50,839
2016/4/5,0:55,844
2016/4/5,1:00,846
2016/4/5,1:05,860
2016/4/5,1:10,859
2016/4/5,1:15,869
2016/4/5,1:20,876
2016/4/5,1:25,877
2016/4/5,1:30,875
2016/4/5,1:35,885
2016/4/5,1:40,879
2016/4/5,1:45,885
2016/4/5,1:50,886
2016/4/5,1:55,895
2016/4/5,2:00,893
2016/4/5,2:05,890
2016/4/5,2:10,898
2016/4/5,2:15,898
2016/4/5,2:20,903
2016/4/5,2:25,907
2016/4/5,2:30,909
2016/4/5,2:35,910
2016/4/5,2:40,904
2016/4/5,2:45,907
2016/4/5,2:50,906
2016/4/5,2:55,909
2016/4/5,3:00,915
2016/4/5,3:05,914
2016/4/5,3:10,917
2016/4/5,3:15,917
2016/4/5,3:20,915
2016/4/5,3:25,919
2016/4/5,3:30,908
2016/4/5,3:35,910
2016/4/5,3:40,916
2016/4/5,3:45,921
2016/4/5,3:50,922
2016/4/5,3:55,923
2016/4/5,4:00,917
2016/4/5,4:05,929
2016/4/5,4:10,932
2016/4/5,4:15,936
2016/4/5,4:20,940
2016/4/5,4:25,935
2016/4/5,4:30,932
2016/4/5,4:35,937
2016/4/5,4:40,944
2016/4/5,4:45,941
2016/4/5,4:50,946
2016/4/5,4:55,950
2016/4/5,5:00,949
2016/4/5,5:05,957
