2016/4/25 0:09 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1142,19:00～20:00,4/24,8:55,31,76

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
870,19:00～20:00,4/24,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/24,0:00,671,692,59
2016/4/24,1:00,682,710,60
2016/4/24,2:00,727,767,64
2016/4/24,3:00,777,815,68
2016/4/24,4:00,802,825,70
2016/4/24,5:00,775,794,68
2016/4/24,6:00,730,749,64
2016/4/24,7:00,718,734,63
2016/4/24,8:00,724,725,63
2016/4/24,9:00,744,735,65
2016/4/24,10:00,747,732,65
2016/4/24,11:00,742,724,65
2016/4/24,12:00,734,739,64
2016/4/24,13:00,720,735,63
2016/4/24,14:00,717,737,63
2016/4/24,15:00,716,745,63
2016/4/24,16:00,735,774,64
2016/4/24,17:00,777,822,68
2016/4/24,18:00,827,863,72
2016/4/24,19:00,851,866,74
2016/4/24,20:00,826,845,72
2016/4/24,21:00,787,814,69
2016/4/24,22:00,735,785,64
2016/4/24,23:00,681,747,60

最大使用率(%),時間帯
74,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1196,19:00～20:00,4/24,17:55,27,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
945,19:00～20:00,4/24,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/24,0:00,689
2016/4/24,0:05,680
2016/4/24,0:10,671
2016/4/24,0:15,682
2016/4/24,0:20,673
2016/4/24,0:25,677
2016/4/24,0:30,669
2016/4/24,0:35,663
2016/4/24,0:40,671
2016/4/24,0:45,663
2016/4/24,0:50,653
2016/4/24,0:55,656
2016/4/24,1:00,671
2016/4/24,1:05,675
2016/4/24,1:10,676
2016/4/24,1:15,678
2016/4/24,1:20,672
2016/4/24,1:25,670
2016/4/24,1:30,686
2016/4/24,1:35,686
2016/4/24,1:40,692
2016/4/24,1:45,692
2016/4/24,1:50,692
2016/4/24,1:55,693
2016/4/24,2:00,702
2016/4/24,2:05,714
2016/4/24,2:10,713
2016/4/24,2:15,722
2016/4/24,2:20,719
2016/4/24,2:25,725
2016/4/24,2:30,737
2016/4/24,2:35,732
2016/4/24,2:40,748
2016/4/24,2:45,727
2016/4/24,2:50,744
2016/4/24,2:55,743
2016/4/24,3:00,759
2016/4/24,3:05,762
2016/4/24,3:10,762
2016/4/24,3:15,768
2016/4/24,3:20,764
2016/4/24,3:25,783
2016/4/24,3:30,793
2016/4/24,3:35,779
2016/4/24,3:40,774
2016/4/24,3:45,788
2016/4/24,3:50,791
2016/4/24,3:55,798
2016/4/24,4:00,800
2016/4/24,4:05,795
2016/4/24,4:10,806
2016/4/24,4:15,809
2016/4/24,4:20,798
2016/4/24,4:25,797
2016/4/24,4:30,798
2016/4/24,4:35,792
2016/4/24,4:40,819
2016/4/24,4:45,797
2016/4/24,4:50,808
2016/4/24,4:55,804
2016/4/24,5:00,797
2016/4/24,5:05,801
2016/4/24,5:10,798
2016/4/24,5:15,790
2016/4/24,5:20,788
2016/4/24,5:25,777
2016/4/24,5:30,770
2016/4/24,5:35,770
2016/4/24,5:40,759
2016/4/24,5:45,754
2016/4/24,5:50,752
2016/4/24,5:55,744
2016/4/24,6:00,744
2016/4/24,6:05,750
2016/4/24,6:10,756
2016/4/24,6:15,738
2016/4/24,6:20,733
2016/4/24,6:25,733
2016/4/24,6:30,725
2016/4/24,6:35,722
2016/4/24,6:40,718
2016/4/24,6:45,713
2016/4/24,6:50,717
2016/4/24,6:55,715
2016/4/24,7:00,722
2016/4/24,7:05,718
2016/4/24,7:10,719
2016/4/24,7:15,715
2016/4/24,7:20,713
2016/4/24,7:25,723
2016/4/24,7:30,716
2016/4/24,7:35,727
2016/4/24,7:40,712
2016/4/24,7:45,722
2016/4/24,7:50,719
2016/4/24,7:55,709
2016/4/24,8:00,696
2016/4/24,8:05,722
2016/4/24,8:10,721
2016/4/24,8:15,732
2016/4/24,8:20,727
2016/4/24,8:25,726
2016/4/24,8:30,718
2016/4/24,8:35,723
2016/4/24,8:40,730
2016/4/24,8:45,735
2016/4/24,8:50,730
2016/4/24,8:55,728
2016/4/24,9:00,730
2016/4/24,9:05,735
2016/4/24,9:10,742
2016/4/24,9:15,739
2016/4/24,9:20,741
2016/4/24,9:25,737
2016/4/24,9:30,749
2016/4/24,9:35,750
2016/4/24,9:40,752
2016/4/24,9:45,751
2016/4/24,9:50,753
2016/4/24,9:55,754
2016/4/24,10:00,751
2016/4/24,10:05,750
2016/4/24,10:10,753
2016/4/24,10:15,735
2016/4/24,10:20,762
2016/4/24,10:25,754
2016/4/24,10:30,753
2016/4/24,10:35,751
2016/4/24,10:40,740
2016/4/24,10:45,734
2016/4/24,10:50,736
2016/4/24,10:55,747
2016/4/24,11:00,737
2016/4/24,11:05,756
2016/4/24,11:10,741
2016/4/24,11:15,745
2016/4/24,11:20,746
2016/4/24,11:25,741
2016/4/24,11:30,734
2016/4/24,11:35,720
2016/4/24,11:40,738
2016/4/24,11:45,750
2016/4/24,11:50,754
2016/4/24,11:55,744
2016/4/24,12:00,739
2016/4/24,12:05,735
2016/4/24,12:10,736
2016/4/24,12:15,744
2016/4/24,12:20,733
2016/4/24,12:25,740
2016/4/24,12:30,726
2016/4/24,12:35,729
2016/4/24,12:40,729
2016/4/24,12:45,729
2016/4/24,12:50,735
2016/4/24,12:55,737
2016/4/24,13:00,718
2016/4/24,13:05,731
2016/4/24,13:10,725
2016/4/24,13:15,723
2016/4/24,13:20,717
2016/4/24,13:25,720
2016/4/24,13:30,713
2016/4/24,13:35,716
2016/4/24,13:40,713
2016/4/24,13:45,707
2016/4/24,13:50,729
2016/4/24,13:55,722
2016/4/24,14:00,717
2016/4/24,14:05,724
2016/4/24,14:10,715
2016/4/24,14:15,710
2016/4/24,14:20,733
2016/4/24,14:25,718
2016/4/24,14:30,722
2016/4/24,14:35,717
2016/4/24,14:40,721
2016/4/24,14:45,712
2016/4/24,14:50,718
2016/4/24,14:55,704
2016/4/24,15:00,721
2016/4/24,15:05,713
2016/4/24,15:10,724
2016/4/24,15:15,711
2016/4/24,15:20,697
2016/4/24,15:25,714
2016/4/24,15:30,715
2016/4/24,15:35,726
2016/4/24,15:40,719
2016/4/24,15:45,704
2016/4/24,15:50,714
2016/4/24,15:55,728
2016/4/24,16:00,742
2016/4/24,16:05,725
2016/4/24,16:10,739
2016/4/24,16:15,714
2016/4/24,16:20,711
2016/4/24,16:25,738
2016/4/24,16:30,738
2016/4/24,16:35,750
2016/4/24,16:40,739
2016/4/24,16:45,733
2016/4/24,16:50,745
2016/4/24,16:55,749
2016/4/24,17:00,753
2016/4/24,17:05,758
2016/4/24,17:10,758
2016/4/24,17:15,753
2016/4/24,17:20,769
2016/4/24,17:25,781
2016/4/24,17:30,786
2016/4/24,17:35,794
2016/4/24,17:40,789
2016/4/24,17:45,795
2016/4/24,17:50,798
2016/4/24,17:55,793
2016/4/24,18:00,797
2016/4/24,18:05,813
2016/4/24,18:10,816
2016/4/24,18:15,817
2016/4/24,18:20,805
2016/4/24,18:25,827
2016/4/24,18:30,828
2016/4/24,18:35,837
2016/4/24,18:40,843
2016/4/24,18:45,843
2016/4/24,18:50,844
2016/4/24,18:55,852
2016/4/24,19:00,858
2016/4/24,19:05,860
2016/4/24,19:10,850
2016/4/24,19:15,861
2016/4/24,19:20,855
2016/4/24,19:25,857
2016/4/24,19:30,854
2016/4/24,19:35,847
2016/4/24,19:40,845
2016/4/24,19:45,845
2016/4/24,19:50,842
2016/4/24,19:55,835
2016/4/24,20:00,839
2016/4/24,20:05,836
2016/4/24,20:10,839
2016/4/24,20:15,826
2016/4/24,20:20,835
2016/4/24,20:25,831
2016/4/24,20:30,823
2016/4/24,20:35,824
2016/4/24,20:40,812
2016/4/24,20:45,818
2016/4/24,20:50,814
2016/4/24,20:55,816
2016/4/24,21:00,811
2016/4/24,21:05,803
2016/4/24,21:10,805
2016/4/24,21:15,800
2016/4/24,21:20,792
2016/4/24,21:25,795
2016/4/24,21:30,797
2016/4/24,21:35,768
2016/4/24,21:40,779
2016/4/24,21:45,770
2016/4/24,21:50,756
2016/4/24,21:55,763
2016/4/24,22:00,744
2016/4/24,22:05,745
2016/4/24,22:10,748
2016/4/24,22:15,757
2016/4/24,22:20,743
2016/4/24,22:25,741
2016/4/24,22:30,725
2016/4/24,22:35,732
2016/4/24,22:40,726
2016/4/24,22:45,730
2016/4/24,22:50,716
2016/4/24,22:55,711
2016/4/24,23:00,699
2016/4/24,23:05,708
2016/4/24,23:10,691
2016/4/24,23:15,694
2016/4/24,23:20,686
2016/4/24,23:25,681
2016/4/24,23:30,676
2016/4/24,23:35,676
2016/4/24,23:40,673
2016/4/24,23:45,663
2016/4/24,23:50,666
2016/4/24,23:55,658

