2020/8/18 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1397,14:00～15:00,8月16日,22:38,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1200,14:00～15:00,8月17日,5:27

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1257,16:00～17:00,8月17日,5:27,7,93

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1170,16:00～17:00,8月17日,5:27

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/8/17,0:00,677,676,66,1032
2020/8/17,1:00,658,650,66,1003
2020/8/17,2:00,661,658,66,1002
2020/8/17,3:00,684,690,67,1020
2020/8/17,4:00,700,707,69,1020
2020/8/17,5:00,710,706,68,1043
2020/8/17,6:00,736,720,68,1086
2020/8/17,7:00,827,823,70,1177
2020/8/17,8:00,977,963,81,1206
2020/8/17,9:00,1068,1072,82,1296
2020/8/17,10:00,1118,1141,83,1350
2020/8/17,11:00,1167,1170,84,1396
2020/8/17,12:00,1168,1130,83,1404
2020/8/17,13:00,1164,1191,84,1387
2020/8/17,14:00,1173,1200,84,1397
2020/8/17,15:00,1150,1180,84,1376
2020/8/17,16:00,1155,1170,88,1312
2020/8/17,17:00,1092,1110,85,1281
2020/8/17,18:00,1062,1064,85,1251
2020/8/17,19:00,1020,1040,83,1233
2020/8/17,20:00,956,972,81,1176
2020/8/17,21:00,895,904,80,1124
2020/8/17,22:00,853,859,74,1154
2020/8/17,23:00,808,807,69,1179

最大使用率(%),時間帯
88,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1494,13:00～14:00,8月17日,18:03,23,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1190,13:00～14:00,8月17日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1324,16:00～17:00,8月17日,18:03,11,90

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1190,16:00～17:00,8月17日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/8/17,0:00,700,0,16
2020/8/17,0:05,685,0,17
2020/8/17,0:10,691,0,16
2020/8/17,0:15,685,0,17
2020/8/17,0:20,682,0,18
2020/8/17,0:25,679,0,20
2020/8/17,0:30,677,0,25
2020/8/17,0:35,678,0,30
2020/8/17,0:40,675,0,29
2020/8/17,0:45,667,0,30
2020/8/17,0:50,663,0,31
2020/8/17,0:55,660,0,33
2020/8/17,1:00,661,0,34
2020/8/17,1:05,666,0,33
2020/8/17,1:10,662,0,33
2020/8/17,1:15,662,0,33
2020/8/17,1:20,658,0,32
2020/8/17,1:25,660,0,29
2020/8/17,1:30,655,0,27
2020/8/17,1:35,655,0,26
2020/8/17,1:40,656,0,25
2020/8/17,1:45,656,0,25
2020/8/17,1:50,654,0,24
2020/8/17,1:55,651,0,23
2020/8/17,2:00,652,0,22
2020/8/17,2:05,654,0,22
2020/8/17,2:10,656,0,22
2020/8/17,2:15,655,0,21
2020/8/17,2:20,657,0,20
2020/8/17,2:25,656,0,18
2020/8/17,2:30,658,0,17
2020/8/17,2:35,661,0,16
2020/8/17,2:40,666,0,15
2020/8/17,2:45,669,0,15
2020/8/17,2:50,670,0,16
2020/8/17,2:55,669,0,17
2020/8/17,3:00,672,0,18
2020/8/17,3:05,673,0,17
2020/8/17,3:10,676,0,15
2020/8/17,3:15,679,0,14
2020/8/17,3:20,683,0,13
2020/8/17,3:25,682,0,12
2020/8/17,3:30,685,0,13
2020/8/17,3:35,684,0,12
2020/8/17,3:40,687,0,12
2020/8/17,3:45,688,0,13
2020/8/17,3:50,691,0,13
2020/8/17,3:55,693,0,13
2020/8/17,4:00,695,0,13
2020/8/17,4:05,694,0,14
2020/8/17,4:10,697,0,14
2020/8/17,4:15,696,0,15
2020/8/17,4:20,698,0,14
2020/8/17,4:25,699,0,14
2020/8/17,4:30,699,0,13
2020/8/17,4:35,701,0,12
2020/8/17,4:40,703,0,11
2020/8/17,4:45,704,0,10
2020/8/17,4:50,703,0,9
2020/8/17,4:55,707,1,8
2020/8/17,5:00,708,1,7
2020/8/17,5:05,711,2,7
2020/8/17,5:10,709,3,7
2020/8/17,5:15,712,4,7
2020/8/17,5:20,711,5,7
2020/8/17,5:25,713,7,7
2020/8/17,5:30,714,9,7
2020/8/17,5:35,709,10,7
2020/8/17,5:40,709,12,8
2020/8/17,5:45,705,14,8
2020/8/17,5:50,706,17,8
2020/8/17,5:55,708,20,8
2020/8/17,6:00,710,23,10
2020/8/17,6:05,710,26,11
2020/8/17,6:10,711,30,11
