2016/4/30 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3566,19:00～20:00,4/30,8:30,21,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2954,19:00～20:00,4/30,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/4/30,0:00,2322,0,65
2016/4/30,1:00,2212,0,62
2016/4/30,2:00,2189,0,61
2016/4/30,3:00,2198,0,62
2016/4/30,4:00,2222,0,62
2016/4/30,5:00,2215,0,62
2016/4/30,6:00,2277,0,64
2016/4/30,7:00,2401,0,67
2016/4/30,8:00,2598,0,73
2016/4/30,9:00,2760,0,77
2016/4/30,10:00,2800,0,79
2016/4/30,11:00,2792,0,78
2016/4/30,12:00,2763,0,77
2016/4/30,13:00,2785,0,78
2016/4/30,14:00,2787,0,78
2016/4/30,15:00,2785,0,78
2016/4/30,16:00,2789,0,78
2016/4/30,17:00,2808,0,79
2016/4/30,18:00,2957,0,83
2016/4/30,19:00,2997,0,84
2016/4/30,20:00,2885,0,81
2016/4/30,21:00,2730,0,77
2016/4/30,22:00,2577,0,72
2016/4/30,23:00,0,0,

最大使用率(%),時間帯
84,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3494,19:00～20:00,4/30,17:30,18,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2954,19:00～20:00,4/30,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/4/30,0:00,2414
2016/4/30,0:05,2390
2016/4/30,0:10,2385
2016/4/30,0:15,2367
2016/4/30,0:20,2349
2016/4/30,0:25,2329
2016/4/30,0:30,2315
2016/4/30,0:35,2287
2016/4/30,0:40,2279
2016/4/30,0:45,2263
2016/4/30,0:50,2254
2016/4/30,0:55,2233
2016/4/30,1:00,2249
2016/4/30,1:05,2241
2016/4/30,1:10,2236
2016/4/30,1:15,2238
2016/4/30,1:20,2210
2016/4/30,1:25,2215
2016/4/30,1:30,2208
2016/4/30,1:35,2203
2016/4/30,1:40,2196
2016/4/30,1:45,2185
2016/4/30,1:50,2190
2016/4/30,1:55,2179
2016/4/30,2:00,2185
2016/4/30,2:05,2190
2016/4/30,2:10,2193
2016/4/30,2:15,2190
2016/4/30,2:20,2181
2016/4/30,2:25,2177
2016/4/30,2:30,2184
2016/4/30,2:35,2207
2016/4/30,2:40,2203
2016/4/30,2:45,2189
2016/4/30,2:50,2186
2016/4/30,2:55,2182
2016/4/30,3:00,2190
2016/4/30,3:05,2211
2016/4/30,3:10,2203
2016/4/30,3:15,2192
2016/4/30,3:20,2190
2016/4/30,3:25,2192
2016/4/30,3:30,2196
2016/4/30,3:35,2194
2016/4/30,3:40,2207
2016/4/30,3:45,2204
2016/4/30,3:50,2196
2016/4/30,3:55,2206
2016/4/30,4:00,2207
2016/4/30,4:05,2199
2016/4/30,4:10,2212
2016/4/30,4:15,2214
2016/4/30,4:20,2222
2016/4/30,4:25,2224
2016/4/30,4:30,2234
2016/4/30,4:35,2234
2016/4/30,4:40,2230
2016/4/30,4:45,2228
2016/4/30,4:50,2239
2016/4/30,4:55,2225
2016/4/30,5:00,2216
2016/4/30,5:05,2218
2016/4/30,5:10,2210
2016/4/30,5:15,2213
2016/4/30,5:20,2206
2016/4/30,5:25,2203
2016/4/30,5:30,2214
2016/4/30,5:35,2213
2016/4/30,5:40,2227
2016/4/30,5:45,2216
2016/4/30,5:50,2219
2016/4/30,5:55,2229
2016/4/30,6:00,2253
2016/4/30,6:05,2248
2016/4/30,6:10,2257
2016/4/30,6:15,2269
2016/4/30,6:20,2273
2016/4/30,6:25,2270
2016/4/30,6:30,2268
2016/4/30,6:35,2285
2016/4/30,6:40,2284
2016/4/30,6:45,2287
2016/4/30,6:50,2313
2016/4/30,6:55,2323
2016/4/30,7:00,2319
2016/4/30,7:05,2363
2016/4/30,7:10,2359
2016/4/30,7:15,2348
2016/4/30,7:20,2361
2016/4/30,7:25,2393
2016/4/30,7:30,2407
2016/4/30,7:35,2416
2016/4/30,7:40,2437
2016/4/30,7:45,2457
2016/4/30,7:50,2464
2016/4/30,7:55,2485
2016/4/30,8:00,2517
2016/4/30,8:05,2518
2016/4/30,8:10,2542
2016/4/30,8:15,2565
2016/4/30,8:20,2563
2016/4/30,8:25,2595
2016/4/30,8:30,2599
2016/4/30,8:35,2623
2016/4/30,8:40,2643
2016/4/30,8:45,2649
2016/4/30,8:50,2663
2016/4/30,8:55,2700
2016/4/30,9:00,2705
2016/4/30,9:05,2739
2016/4/30,9:10,2748
2016/4/30,9:15,2722
2016/4/30,9:20,2723
2016/4/30,9:25,2761
2016/4/30,9:30,2773
2016/4/30,9:35,2781
2016/4/30,9:40,2787
2016/4/30,9:45,2771
2016/4/30,9:50,2806
2016/4/30,9:55,2808
2016/4/30,10:00,2790
2016/4/30,10:05,2803
2016/4/30,10:10,2813
2016/4/30,10:15,2817
2016/4/30,10:20,2810
2016/4/30,10:25,2811
2016/4/30,10:30,2782
2016/4/30,10:35,2790
2016/4/30,10:40,2803
2016/4/30,10:45,2809
2016/4/30,10:50,2791
2016/4/30,10:55,2785
2016/4/30,11:00,2801
2016/4/30,11:05,2810
2016/4/30,11:10,2792
2016/4/30,11:15,2794
2016/4/30,11:20,2775
2016/4/30,11:25,2795
2016/4/30,11:30,2796
2016/4/30,11:35,2798
2016/4/30,11:40,2798
2016/4/30,11:45,2785
2016/4/30,11:50,2778
2016/4/30,11:55,2784
2016/4/30,12:00,2778
2016/4/30,12:05,2780
2016/4/30,12:10,2751
2016/4/30,12:15,2752
2016/4/30,12:20,2753
2016/4/30,12:25,2751
2016/4/30,12:30,2724
2016/4/30,12:35,2768
2016/4/30,12:40,2778
2016/4/30,12:45,2780
2016/4/30,12:50,2772
2016/4/30,12:55,2766
2016/4/30,13:00,2730
2016/4/30,13:05,2775
2016/4/30,13:10,2807
2016/4/30,13:15,2782
2016/4/30,13:20,2777
2016/4/30,13:25,2774
2016/4/30,13:30,2774
2016/4/30,13:35,2806
2016/4/30,13:40,2796
2016/4/30,13:45,2798
2016/4/30,13:50,2805
2016/4/30,13:55,2797
2016/4/30,14:00,2769
2016/4/30,14:05,2765
2016/4/30,14:10,2757
2016/4/30,14:15,2773
2016/4/30,14:20,2765
2016/4/30,14:25,2785
2016/4/30,14:30,2786
2016/4/30,14:35,2801
2016/4/30,14:40,2809
2016/4/30,14:45,2801
2016/4/30,14:50,2810
2016/4/30,14:55,2829
2016/4/30,15:00,2806
2016/4/30,15:05,2797
2016/4/30,15:10,2798
2016/4/30,15:15,2817
2016/4/30,15:20,2821
2016/4/30,15:25,2821
2016/4/30,15:30,2785
2016/4/30,15:35,2774
2016/4/30,15:40,2769
2016/4/30,15:45,2742
2016/4/30,15:50,2734
2016/4/30,15:55,2756
2016/4/30,16:00,2770
2016/4/30,16:05,2781
2016/4/30,16:10,2773
2016/4/30,16:15,2800
2016/4/30,16:20,2789
2016/4/30,16:25,2790
2016/4/30,16:30,2789
2016/4/30,16:35,2810
2016/4/30,16:40,2796
2016/4/30,16:45,2790
2016/4/30,16:50,2796
2016/4/30,16:55,2788
2016/4/30,17:00,2793
2016/4/30,17:05,2787
2016/4/30,17:10,2786
2016/4/30,17:15,2799
2016/4/30,17:20,2794
2016/4/30,17:25,2811
2016/4/30,17:30,2801
2016/4/30,17:35,2818
2016/4/30,17:40,2817
2016/4/30,17:45,2814
2016/4/30,17:50,2831
2016/4/30,17:55,2850
2016/4/30,18:00,2878
2016/4/30,18:05,2881
2016/4/30,18:10,2892
2016/4/30,18:15,2913
2016/4/30,18:20,2923
2016/4/30,18:25,2956
2016/4/30,18:30,2981
2016/4/30,18:35,2996
2016/4/30,18:40,3011
2016/4/30,18:45,3010
2016/4/30,18:50,3027
2016/4/30,18:55,3019
2016/4/30,19:00,3021
2016/4/30,19:05,3028
2016/4/30,19:10,3020
2016/4/30,19:15,3025
2016/4/30,19:20,3019
2016/4/30,19:25,3009
2016/4/30,19:30,3012
2016/4/30,19:35,2991
2016/4/30,19:40,2970
2016/4/30,19:45,2958
2016/4/30,19:50,2958
2016/4/30,19:55,2954
2016/4/30,20:00,2939
2016/4/30,20:05,2930
2016/4/30,20:10,2920
2016/4/30,20:15,2906
2016/4/30,20:20,2900
2016/4/30,20:25,2891
2016/4/30,20:30,2881
2016/4/30,20:35,2870
2016/4/30,20:40,2866
2016/4/30,20:45,2850
2016/4/30,20:50,2837
2016/4/30,20:55,2827
2016/4/30,21:00,2812
2016/4/30,21:05,2783
2016/4/30,21:10,2765
2016/4/30,21:15,2753
2016/4/30,21:20,2744
2016/4/30,21:25,2735
2016/4/30,21:30,2718
2016/4/30,21:35,2715
2016/4/30,21:40,2707
2016/4/30,21:45,2701
2016/4/30,21:50,2670
2016/4/30,21:55,2657
2016/4/30,22:00,2638
2016/4/30,22:05,2641
2016/4/30,22:10,2633
2016/4/30,22:15,2623
2016/4/30,22:20,2592
2016/4/30,22:25,2581
2016/4/30,22:30,2588
2016/4/30,22:35,2551
2016/4/30,22:40,2535
2016/4/30,22:45,2522
2016/4/30,22:50,2513
2016/4/30,22:55,2506
2016/4/30,23:00,2467
2016/4/30,23:05,2480
2016/4/30,23:10,2464
2016/4/30,23:15,2438
2016/4/30,23:20,2425
2016/4/30,23:25,2408
2016/4/30,23:30,2399
2016/4/30,23:35,2399
2016/4/30,23:40,2376
2016/4/30,23:45,2362
2016/4/30,23:50,2346
2016/4/30,23:55,2324

