2017/8/1 1:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1870,11:00～12:00,7/31,9:00,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1550,11:00～12:00,7/31,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/7/31,0:00,923,900,68
2017/7/31,1:00,876,855,63
2017/7/31,2:00,860,845,62
2017/7/31,3:00,871,870,62
2017/7/31,4:00,900,920,64
2017/7/31,5:00,927,945,66
2017/7/31,6:00,974,990,67
2017/7/31,7:00,1082,1090,70
2017/7/31,8:00,1262,1270,77
2017/7/31,9:00,1401,1400,80
2017/7/31,10:00,1494,1495,82
2017/7/31,11:00,1549,1550,83
2017/7/31,12:00,1543,1520,81
2017/7/31,13:00,1553,1520,82
2017/7/31,14:00,1559,1520,82
2017/7/31,15:00,1562,1520,87
2017/7/31,16:00,1522,1530,90
2017/7/31,17:00,1456,1500,90
2017/7/31,18:00,1430,1470,91
2017/7/31,19:00,1412,1460,90
2017/7/31,20:00,1348,1385,89
2017/7/31,21:00,1276,1295,85
2017/7/31,22:00,1208,1195,81
2017/7/31,23:00,1109,1095,75

最大使用率(%),時間帯
91,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1783,16:00～17:00,7/31,18:00,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1570,16:00～17:00,7/31,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/7/31,0:00,956
2017/7/31,0:05,957
2017/7/31,0:10,942
2017/7/31,0:15,937
2017/7/31,0:20,925
2017/7/31,0:25,927
2017/7/31,0:30,921
2017/7/31,0:35,913
2017/7/31,0:40,910
2017/7/31,0:45,906
2017/7/31,0:50,894
2017/7/31,0:55,884
2017/7/31,1:00,885
2017/7/31,1:05,881
2017/7/31,1:10,891
2017/7/31,1:15,887
2017/7/31,1:20,886
2017/7/31,1:25,877
2017/7/31,1:30,872
2017/7/31,1:35,871
2017/7/31,1:40,855
2017/7/31,1:45,871
2017/7/31,1:50,872
2017/7/31,1:55,862
2017/7/31,2:00,860
2017/7/31,2:05,858
2017/7/31,2:10,863
2017/7/31,2:15,863
2017/7/31,2:20,854
2017/7/31,2:25,854
2017/7/31,2:30,860
2017/7/31,2:35,856
2017/7/31,2:40,858
2017/7/31,2:45,865
2017/7/31,2:50,861
2017/7/31,2:55,872
2017/7/31,3:00,868
2017/7/31,3:05,868
2017/7/31,3:10,864
2017/7/31,3:15,876
2017/7/31,3:20,866
2017/7/31,3:25,867
2017/7/31,3:30,866
2017/7/31,3:35,865
2017/7/31,3:40,885
2017/7/31,3:45,875
2017/7/31,3:50,875
2017/7/31,3:55,880
2017/7/31,4:00,885
2017/7/31,4:05,891
2017/7/31,4:10,888
2017/7/31,4:15,886
2017/7/31,4:20,889
2017/7/31,4:25,907
2017/7/31,4:30,907
2017/7/31,4:35,908
2017/7/31,4:40,907
2017/7/31,4:45,911
2017/7/31,4:50,911
2017/7/31,4:55,911
2017/7/31,5:00,910
2017/7/31,5:05,927
2017/7/31,5:10,924
2017/7/31,5:15,924
2017/7/31,5:20,920
2017/7/31,5:25,930
2017/7/31,5:30,928
2017/7/31,5:35,929
2017/7/31,5:40,927
2017/7/31,5:45,931
2017/7/31,5:50,928
2017/7/31,5:55,945
2017/7/31,6:00,931
2017/7/31,6:05,954
2017/7/31,6:10,957
2017/7/31,6:15,957
2017/7/31,6:20,964
2017/7/31,6:25,960
2017/7/31,6:30,977
2017/7/31,6:35,984
2017/7/31,6:40,990
2017/7/31,6:45,995
2017/7/31,6:50,1004
2017/7/31,6:55,1010
2017/7/31,7:00,1027
2017/7/31,7:05,1037
2017/7/31,7:10,1051
2017/7/31,7:15,1061
2017/7/31,7:20,1061
2017/7/31,7:25,1066
2017/7/31,7:30,1078
2017/7/31,7:35,1095
2017/7/31,7:40,1102
2017/7/31,7:45,1116
2017/7/31,7:50,1144
2017/7/31,7:55,1145
2017/7/31,8:00,1165
2017/7/31,8:05,1188
2017/7/31,8:10,1215
2017/7/31,8:15,1218
2017/7/31,8:20,1245
2017/7/31,8:25,1256
2017/7/31,8:30,1272
2017/7/31,8:35,1289
2017/7/31,8:40,1298
2017/7/31,8:45,1328
2017/7/31,8:50,1331
2017/7/31,8:55,1341
2017/7/31,9:00,1348
2017/7/31,9:05,1354
2017/7/31,9:10,1372
2017/7/31,9:15,1377
2017/7/31,9:20,1385
2017/7/31,9:25,1398
2017/7/31,9:30,1412
2017/7/31,9:35,1420
2017/7/31,9:40,1426
2017/7/31,9:45,1427
2017/7/31,9:50,1441
2017/7/31,9:55,1457
2017/7/31,10:00,1472
2017/7/31,10:05,1467
2017/7/31,10:10,1464
2017/7/31,10:15,1479
2017/7/31,10:20,1472
2017/7/31,10:25,1487
2017/7/31,10:30,1492
2017/7/31,10:35,1510
2017/7/31,10:40,1518
2017/7/31,10:45,1518
2017/7/31,10:50,1520
