2016/4/28 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4110,11:00～12:00,4/28,8:30,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3578,11:00～12:00,4/28,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/4/28,0:00,2519,0,61
2016/4/28,1:00,2402,0,58
2016/4/28,2:00,2378,0,58
2016/4/28,3:00,2408,0,59
2016/4/28,4:00,2437,0,59
2016/4/28,5:00,2508,0,61
2016/4/28,6:00,2711,0,66
2016/4/28,7:00,2956,0,72
2016/4/28,8:00,3208,0,78
2016/4/28,9:00,3455,0,84
2016/4/28,10:00,3510,0,85
2016/4/28,11:00,3509,0,85
2016/4/28,12:00,3331,0,81
2016/4/28,13:00,3455,0,84
2016/4/28,14:00,3452,0,84
2016/4/28,15:00,3397,0,83
2016/4/28,16:00,3406,0,83
2016/4/28,17:00,3354,0,82
2016/4/28,18:00,3389,0,82
2016/4/28,19:00,3277,0,80
2016/4/28,20:00,3111,0,76
2016/4/28,21:00,2954,0,72
2016/4/28,22:00,2876,0,70
2016/4/28,23:00,0,0,

最大使用率(%),時間帯
85,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3618,19:00～20:00,4/28,17:30,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3110,19:00～20:00,4/28,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/4/28,0:00,2616
2016/4/28,0:05,2592
2016/4/28,0:10,2579
2016/4/28,0:15,2553
2016/4/28,0:20,2552
2016/4/28,0:25,2521
2016/4/28,0:30,2499
2016/4/28,0:35,2489
2016/4/28,0:40,2479
2016/4/28,0:45,2458
2016/4/28,0:50,2444
2016/4/28,0:55,2443
2016/4/28,1:00,2443
2016/4/28,1:05,2436
2016/4/28,1:10,2435
2016/4/28,1:15,2420
2016/4/28,1:20,2399
2016/4/28,1:25,2388
2016/4/28,1:30,2388
2016/4/28,1:35,2386
2016/4/28,1:40,2387
2016/4/28,1:45,2384
2016/4/28,1:50,2382
2016/4/28,1:55,2380
2016/4/28,2:00,2378
2016/4/28,2:05,2374
2016/4/28,2:10,2370
2016/4/28,2:15,2377
2016/4/28,2:20,2365
2016/4/28,2:25,2370
2016/4/28,2:30,2369
2016/4/28,2:35,2377
2016/4/28,2:40,2384
2016/4/28,2:45,2387
2016/4/28,2:50,2378
2016/4/28,2:55,2401
2016/4/28,3:00,2393
2016/4/28,3:05,2401
2016/4/28,3:10,2406
2016/4/28,3:15,2396
2016/4/28,3:20,2412
2016/4/28,3:25,2410
2016/4/28,3:30,2418
2016/4/28,3:35,2415
2016/4/28,3:40,2415
2016/4/28,3:45,2410
2016/4/28,3:50,2416
2016/4/28,3:55,2403
2016/4/28,4:00,2410
2016/4/28,4:05,2424
2016/4/28,4:10,2429
2016/4/28,4:15,2427
2016/4/28,4:20,2425
2016/4/28,4:25,2445
2016/4/28,4:30,2438
2016/4/28,4:35,2447
2016/4/28,4:40,2450
2016/4/28,4:45,2450
2016/4/28,4:50,2452
2016/4/28,4:55,2454
2016/4/28,5:00,2459
2016/4/28,5:05,2472
2016/4/28,5:10,2485
2016/4/28,5:15,2492
2016/4/28,5:20,2492
2016/4/28,5:25,2481
2016/4/28,5:30,2500
2016/4/28,5:35,2511
2016/4/28,5:40,2534
2016/4/28,5:45,2549
2016/4/28,5:50,2550
2016/4/28,5:55,2565
2016/4/28,6:00,2594
