2017/8/19 0:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1613,16:00～17:00,8/18,9:00,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1400,16:00～17:00,8/18,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/8/18,0:00,895,860,70
2017/8/18,1:00,849,810,66
2017/8/18,2:00,832,810,64
2017/8/18,3:00,849,840,65
2017/8/18,4:00,877,865,67
2017/8/18,5:00,891,880,68
2017/8/18,6:00,910,900,67
2017/8/18,7:00,987,990,69
2017/8/18,8:00,1139,1145,74
2017/8/18,9:00,1260,1255,78
2017/8/18,10:00,1311,1335,76
2017/8/18,11:00,1377,1385,78
2017/8/18,12:00,1362,1355,78
2017/8/18,13:00,1389,1385,79
2017/8/18,14:00,1406,1380,83
2017/8/18,15:00,1406,1390,85
2017/8/18,16:00,1387,1400,86
2017/8/18,17:00,1361,1370,90
2017/8/18,18:00,1324,1325,92
2017/8/18,19:00,1286,1310,91
2017/8/18,20:00,1209,1240,89
2017/8/18,21:00,1133,1160,85
2017/8/18,22:00,1060,1085,80
2017/8/18,23:00,980,995,75

最大使用率(%),時間帯
92,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1596,11:00～12:00,8/18,18:00,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1270,16:00～17:00,8/18,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/8/18,0:00,928
2017/8/18,0:05,912
2017/8/18,0:10,905
2017/8/18,0:15,911
2017/8/18,0:20,894
2017/8/18,0:25,898
2017/8/18,0:30,902
2017/8/18,0:35,876
2017/8/18,0:40,883
2017/8/18,0:45,880
2017/8/18,0:50,880
2017/8/18,0:55,871
2017/8/18,1:00,866
2017/8/18,1:05,864
2017/8/18,1:10,865
2017/8/18,1:15,858
2017/8/18,1:20,853
2017/8/18,1:25,844
2017/8/18,1:30,848
2017/8/18,1:35,837
2017/8/18,1:40,845
2017/8/18,1:45,841
2017/8/18,1:50,838
2017/8/18,1:55,835
2017/8/18,2:00,825
2017/8/18,2:05,834
2017/8/18,2:10,838
2017/8/18,2:15,832
2017/8/18,2:20,832
2017/8/18,2:25,826
2017/8/18,2:30,826
2017/8/18,2:35,830
2017/8/18,2:40,835
2017/8/18,2:45,833
2017/8/18,2:50,834
2017/8/18,2:55,834
2017/8/18,3:00,840
2017/8/18,3:05,839
2017/8/18,3:10,848
2017/8/18,3:15,843
2017/8/18,3:20,845
2017/8/18,3:25,852
2017/8/18,3:30,844
2017/8/18,3:35,848
2017/8/18,3:40,847
2017/8/18,3:45,865
2017/8/18,3:50,862
2017/8/18,3:55,853
2017/8/18,4:00,867
2017/8/18,4:05,872
2017/8/18,4:10,865
2017/8/18,4:15,868
2017/8/18,4:20,867
2017/8/18,4:25,881
2017/8/18,4:30,865
2017/8/18,4:35,878
2017/8/18,4:40,888
2017/8/18,4:45,889
2017/8/18,4:50,897
2017/8/18,4:55,889
2017/8/18,5:00,900
2017/8/18,5:05,885
2017/8/18,5:10,886
2017/8/18,5:15,883
2017/8/18,5:20,897
2017/8/18,5:25,889
2017/8/18,5:30,888
2017/8/18,5:35,900
2017/8/18,5:40,891
