2020/8/23 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
373,16:00～17:00,8月22日,19:45,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
336,16:00～17:00,8月22日,19:45

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
373,16:00～17:00,8月22日,19:45,11,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
336,16:00～17:00,8月22日,19:45

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/8/22,0:00,255,256,77,333
2020/8/22,1:00,248,253,74,334
2020/8/22,2:00,261,263,78,334
2020/8/22,3:00,275,279,81,339
2020/8/22,4:00,279,282,83,336
2020/8/22,5:00,262,273,76,344
2020/8/22,6:00,253,273,71,359
2020/8/22,7:00,260,280,76,342
2020/8/22,8:00,285,298,80,355
2020/8/22,9:00,295,313,80,369
2020/8/22,10:00,301,321,77,388
2020/8/22,11:00,316,326,79,401
2020/8/22,12:00,307,318,77,397
2020/8/22,13:00,314,319,81,385
2020/8/22,14:00,306,323,81,376
2020/8/22,15:00,312,330,85,369
2020/8/22,16:00,328,336,88,373
2020/8/22,17:00,331,334,86,386
2020/8/22,18:00,333,326,87,381
2020/8/22,19:00,330,330,85,387
2020/8/22,20:00,310,311,85,366
2020/8/22,21:00,293,296,81,361
2020/8/22,22:00,276,280,83,334
2020/8/22,23:00,264,271,85,309

最大使用率(%),時間帯
88,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
382,19:00～20:00,8月23日,17:50,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
325,19:00～20:00,8月23日,17:50

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
382,19:00～20:00,8月23日,17:50,17,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
325,19:00～20:00,8月23日,17:50

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/8/22,0:00,265,0
2020/8/22,0:05,267,0
2020/8/22,0:10,261,0
2020/8/22,0:15,263,0
2020/8/22,0:20,264,0
2020/8/22,0:25,262,0
2020/8/22,0:30,255,0
2020/8/22,0:35,256,0
2020/8/22,0:40,255,0
2020/8/22,0:45,252,0
2020/8/22,0:50,254,0
2020/8/22,0:55,255,0
2020/8/22,1:00,252,0
2020/8/22,1:05,253,0
2020/8/22,1:10,250,0
2020/8/22,1:15,246,0
2020/8/22,1:20,247,0
2020/8/22,1:25,249,0
2020/8/22,1:30,250,0
2020/8/22,1:35,251,0
2020/8/22,1:40,252,0
2020/8/22,1:45,252,0
2020/8/22,1:50,253,0
2020/8/22,1:55,258,0
2020/8/22,2:00,258,0
2020/8/22,2:05,260,0
2020/8/22,2:10,261,0
2020/8/22,2:15,261,0
2020/8/22,2:20,261,0
2020/8/22,2:25,261,0
2020/8/22,2:30,260,0
2020/8/22,2:35,262,0
2020/8/22,2:40,264,0
2020/8/22,2:45,269,0
2020/8/22,2:50,269,0
2020/8/22,2:55,270,0
2020/8/22,3:00,271,0
2020/8/22,3:05,276,0
2020/8/22,3:10,278,0
2020/8/22,3:15,279,0
2020/8/22,3:20,277,0
2020/8/22,3:25,276,0
2020/8/22,3:30,277,0
2020/8/22,3:35,280,0
2020/8/22,3:40,280,0
2020/8/22,3:45,281,0
2020/8/22,3:50,281,0
2020/8/22,3:55,282,0
2020/8/22,4:00,281,0
2020/8/22,4:05,281,0
2020/8/22,4:10,285,0
2020/8/22,4:15,287,0
2020/8/22,4:20,286,0
2020/8/22,4:25,283,0
2020/8/22,4:30,282,0
2020/8/22,4:35,280,0
2020/8/22,4:40,280,0
2020/8/22,4:45,280,0
2020/8/22,4:50,280,0
2020/8/22,4:55,277,0
2020/8/22,5:00,279,2
2020/8/22,5:05,277,2
2020/8/22,5:10,274,3
2020/8/22,5:15,272,3
2020/8/22,5:20,270,3
2020/8/22,5:25,270,4
2020/8/22,5:30,269,7
2020/8/22,5:35,263,7
2020/8/22,5:40,262,8
2020/8/22,5:45,256,9
2020/8/22,5:50,255,10
2020/8/22,5:55,254,10
2020/8/22,6:00,260,15
2020/8/22,6:05,260,16
2020/8/22,6:10,261,17
2020/8/22,6:15,259,18
2020/8/22,6:20,259,19
2020/8/22,6:25,258,20
2020/8/22,6:30,258,24
2020/8/22,6:35,255,24
2020/8/22,6:40,251,25
2020/8/22,6:45,249,26
2020/8/22,6:50,249,28
2020/8/22,6:55,249,29
2020/8/22,7:00,259,40
2020/8/22,7:05,257,42
2020/8/22,7:10,256,44
2020/8/22,7:15,255,43
2020/8/22,7:20,252,43
2020/8/22,7:25,255,42
2020/8/22,7:30,268,54
2020/8/22,7:35,266,57
2020/8/22,7:40,266,58
2020/8/22,7:45,264,59
2020/8/22,7:50,263,62
2020/8/22,7:55,263,63
2020/8/22,8:00,279,76
2020/8/22,8:05,277,74
2020/8/22,8:10,283,74
2020/8/22,8:15,286,73
2020/8/22,8:20,288,74
2020/8/22,8:25,285,76
2020/8/22,8:30,293,81
2020/8/22,8:35,293,82
2020/8/22,8:40,287,85
2020/8/22,8:45,287,87
2020/8/22,8:50,286,88
2020/8/22,8:55,288,90
2020/8/22,9:00,300,99
2020/8/22,9:05,297,98
2020/8/22,9:10,296,99
2020/8/22,9:15,292,100
2020/8/22,9:20,291,103
2020/8/22,9:25,291,106
2020/8/22,9:30,302,111
2020/8/22,9:35,300,113
2020/8/22,9:40,299,114
2020/8/22,9:45,298,114
2020/8/22,9:50,299,113
2020/8/22,9:55,296,115
2020/8/22,10:00,305,123
2020/8/22,10:05,304,126
2020/8/22,10:10,301,129
2020/8/22,10:15,295,131
2020/8/22,10:20,295,131
2020/8/22,10:25,301,132
2020/8/22,10:30,310,140
2020/8/22,10:35,307,140
2020/8/22,10:40,310,140
2020/8/22,10:45,311,139
2020/8/22,10:50,310,141
2020/8/22,10:55,308,140
2020/8/22,11:00,318,149
2020/8/22,11:05,318,149
2020/8/22,11:10,317,149
2020/8/22,11:15,318,149
2020/8/22,11:20,318,149
2020/8/22,11:25,319,150
2020/8/22,11:30,320,148
2020/8/22,11:35,317,147
2020/8/22,11:40,317,147
2020/8/22,11:45,317,141
2020/8/22,11:50,321,139
2020/8/22,11:55,323,140
2020/8/22,12:00,317,141
2020/8/22,12:05,315,144
2020/8/22,12:10,313,144
2020/8/22,12:15,313,143
2020/8/22,12:20,310,145
2020/8/22,12:25,308,143
2020/8/22,12:30,306,143
2020/8/22,12:35,308,143
2020/8/22,12:40,310,144
2020/8/22,12:45,309,145
2020/8/22,12:50,308,144
2020/8/22,12:55,310,140
2020/8/22,13:00,309,137
2020/8/22,13:05,314,136
2020/8/22,13:10,319,135
2020/8/22,13:15,321,133
2020/8/22,13:20,324,130
2020/8/22,13:25,324,130
2020/8/22,13:30,315,121
2020/8/22,13:35,315,124
2020/8/22,13:40,313,126
2020/8/22,13:45,312,126
2020/8/22,13:50,312,127
2020/8/22,13:55,314,128
2020/8/22,14:00,308,121
2020/8/22,14:05,308,119
2020/8/22,14:10,311,119
2020/8/22,14:15,311,119
2020/8/22,14:20,312,119
2020/8/22,14:25,312,119
2020/8/22,14:30,304,111
2020/8/22,14:35,304,109
2020/8/22,14:40,308,109
2020/8/22,14:45,311,108
2020/8/22,14:50,314,107
2020/8/22,14:55,314,105
2020/8/22,15:00,303,92
2020/8/22,15:05,304,91
2020/8/22,15:10,303,90
2020/8/22,15:15,306,88
2020/8/22,15:20,313,87
2020/8/22,15:25,318,86
2020/8/22,15:30,316,82
2020/8/22,15:35,315,80
2020/8/22,15:40,315,79
2020/8/22,15:45,319,77
2020/8/22,15:50,324,76
2020/8/22,15:55,329,75
2020/8/22,16:00,320,62
2020/8/22,16:05,324,60
2020/8/22,16:10,328,58
2020/8/22,16:15,328,57
2020/8/22,16:20,333,55
2020/8/22,16:25,335,53
2020/8/22,16:30,328,43
2020/8/22,16:35,330,42
2020/8/22,16:40,330,40
2020/8/22,16:45,331,38
2020/8/22,16:50,334,36
2020/8/22,16:55,337,35
2020/8/22,17:00,331,26
2020/8/22,17:05,332,24
2020/8/22,17:10,335,23
2020/8/22,17:15,336,21
2020/8/22,17:20,336,20
2020/8/22,17:25,339,19
2020/8/22,17:30,331,7
2020/8/22,17:35,333,7
2020/8/22,17:40,332,6
2020/8/22,17:45,330,5
2020/8/22,17:50,330,5
2020/8/22,17:55,333,5
2020/8/22,18:00,328,0
2020/8/22,18:05,329,0
2020/8/22,18:10,329,0
2020/8/22,18:15,331,0
2020/8/22,18:20,332,0
2020/8/22,18:25,333,0
2020/8/22,18:30,336,0
2020/8/22,18:35,338,0
2020/8/22,18:40,341,0
2020/8/22,18:45,340,0
2020/8/22,18:50,340,0
2020/8/22,18:55,341,0
2020/8/22,19:00,339,0
2020/8/22,19:05,338,0
2020/8/22,19:10,337,0
2020/8/22,19:15,336,0
2020/8/22,19:20,334,0
2020/8/22,19:25,333,0
2020/8/22,19:30,331,0
2020/8/22,19:35,330,0
2020/8/22,19:40,327,0
2020/8/22,19:45,324,0
2020/8/22,19:50,323,0
2020/8/22,19:55,323,0
2020/8/22,20:00,319,0
2020/8/22,20:05,318,0
2020/8/22,20:10,316,0
2020/8/22,20:15,315,0
2020/8/22,20:20,313,0
2020/8/22,20:25,312,0
2020/8/22,20:30,311,0
2020/8/22,20:35,309,0
2020/8/22,20:40,309,0
2020/8/22,20:45,308,0
2020/8/22,20:50,305,0
2020/8/22,20:55,303,0
2020/8/22,21:00,305,0
2020/8/22,21:05,305,0
2020/8/22,21:10,302,0
2020/8/22,21:15,301,0
2020/8/22,21:20,296,0
2020/8/22,21:25,291,0
2020/8/22,21:30,292,0
2020/8/22,21:35,294,0
2020/8/22,21:40,289,0
2020/8/22,21:45,289,0
2020/8/22,21:50,287,0
2020/8/22,21:55,286,0
2020/8/22,22:00,283,0
2020/8/22,22:05,281,0
2020/8/22,22:10,281,0
2020/8/22,22:15,283,0
2020/8/22,22:20,282,0
2020/8/22,22:25,280,0
2020/8/22,22:30,276,0
2020/8/22,22:35,273,0
2020/8/22,22:40,274,0
2020/8/22,22:45,275,0
2020/8/22,22:50,274,0
2020/8/22,22:55,271,0
2020/8/22,23:00,272,0
2020/8/22,23:05,272,0
2020/8/22,23:10,269,0
2020/8/22,23:15,273,0
2020/8/22,23:20,271,0
2020/8/22,23:25,266,0
2020/8/22,23:30,265,0
2020/8/22,23:35,261,0
2020/8/22,23:40,258,0
2020/8/22,23:45,256,0
2020/8/22,23:50,259,0
2020/8/22,23:55,261,0
