2018/09/14 23:57 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
182,15:00～16:00,09月14日,19:33,32,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
137,15:00～16:00,09月14日,19:33

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/09/14,00:00,96,92,52
2018/09/14,01:00,90,87,49
2018/09/14,02:00,88,85,48
2018/09/14,03:00,88,85,48
2018/09/14,04:00,87,86,47
2018/09/14,05:00,89,87,48
2018/09/14,06:00,91,89,50
2018/09/14,07:00,103,100,56
2018/09/14,08:00,118,116,64
2018/09/14,09:00,127,125,69
2018/09/14,10:00,131,132,71
2018/09/14,11:00,133,133,73
2018/09/14,12:00,132,132,72
2018/09/14,13:00,135,133,74
2018/09/14,14:00,135,136,74
2018/09/14,15:00,135,137,74
2018/09/14,16:00,134,135,73
2018/09/14,17:00,130,130,71
2018/09/14,18:00,128,128,70
2018/09/14,19:00,129,130,70
2018/09/14,20:00,125,126,68
2018/09/14,21:00,119,120,65
2018/09/14,22:00,115,112,63
2018/09/14,23:00,,108,

最大使用率(%),時間帯
74,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
177,16:00～17:00,09月14日,14:26,41,70

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
125,17:00～18:00,09月14日,14:26

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/09/14,00:00,101
2018/09/14,00:05,101
2018/09/14,00:10,100
2018/09/14,00:15,99
2018/09/14,00:20,98
2018/09/14,00:25,97
2018/09/14,00:30,97
2018/09/14,00:35,96
2018/09/14,00:40,96
2018/09/14,00:45,95
2018/09/14,00:50,95
2018/09/14,00:55,95
2018/09/14,01:00,94
2018/09/14,01:05,94
2018/09/14,01:10,93
2018/09/14,01:15,93
2018/09/14,01:20,93
2018/09/14,01:25,92
2018/09/14,01:30,92
2018/09/14,01:35,92
2018/09/14,01:40,91
2018/09/14,01:45,91
2018/09/14,01:50,91
2018/09/14,01:55,90
2018/09/14,02:00,90
2018/09/14,02:05,90
2018/09/14,02:10,90
2018/09/14,02:15,89
2018/09/14,02:20,89
2018/09/14,02:25,89
2018/09/14,02:30,89
2018/09/14,02:35,89
2018/09/14,02:40,90
2018/09/14,02:45,90
2018/09/14,02:50,90
2018/09/14,02:55,90
2018/09/14,03:00,90
2018/09/14,03:05,90
2018/09/14,03:10,89
2018/09/14,03:15,89
2018/09/14,03:20,89
2018/09/14,03:25,89
2018/09/14,03:30,89
2018/09/14,03:35,89
2018/09/14,03:40,89
2018/09/14,03:45,88
2018/09/14,03:50,88
2018/09/14,03:55,88
2018/09/14,04:00,88
2018/09/14,04:05,88
2018/09/14,04:10,88
2018/09/14,04:15,88
2018/09/14,04:20,88
2018/09/14,04:25,88
2018/09/14,04:30,88
2018/09/14,04:35,88
2018/09/14,04:40,88
2018/09/14,04:45,88
2018/09/14,04:50,89
2018/09/14,04:55,89
2018/09/14,05:00,89
2018/09/14,05:05,89
2018/09/14,05:10,90
2018/09/14,05:15,90
2018/09/14,05:20,90
2018/09/14,05:25,90
2018/09/14,05:30,90
2018/09/14,05:35,90
2018/09/14,05:40,90
2018/09/14,05:45,90
2018/09/14,05:50,90
2018/09/14,05:55,90
2018/09/14,06:00,90
2018/09/14,06:05,91
2018/09/14,06:10,91
2018/09/14,06:15,91
2018/09/14,06:20,91
2018/09/14,06:25,91
2018/09/14,06:30,91
2018/09/14,06:35,92
2018/09/14,06:40,93
2018/09/14,06:45,93
2018/09/14,06:50,94
2018/09/14,06:55,95
2018/09/14,07:00,96
2018/09/14,07:05,98
2018/09/14,07:10,99
2018/09/14,07:15,100
2018/09/14,07:20,100
2018/09/14,07:25,101
2018/09/14,07:30,101
2018/09/14,07:35,105
2018/09/14,07:40,106
2018/09/14,07:45,107
2018/09/14,07:50,107
2018/09/14,07:55,108
2018/09/14,08:00,108
2018/09/14,08:05,112
2018/09/14,08:10,114
2018/09/14,08:15,115
2018/09/14,08:20,116
2018/09/14,08:25,117
2018/09/14,08:30,117
2018/09/14,08:35,121
2018/09/14,08:40,121
2018/09/14,08:45,122
2018/09/14,08:50,123
2018/09/14,08:55,123
2018/09/14,09:00,123
2018/09/14,09:05,125
2018/09/14,09:10,125
2018/09/14,09:15,125
2018/09/14,09:20,126
2018/09/14,09:25,125
2018/09/14,09:30,125
2018/09/14,09:35,128
2018/09/14,09:40,128
2018/09/14,09:45,129
2018/09/14,09:50,129
2018/09/14,09:55,130
2018/09/14,10:00,131
2018/09/14,10:05,132
2018/09/14,10:10,132
2018/09/14,10:15,131
2018/09/14,10:20,130
2018/09/14,10:25,130
2018/09/14,10:30,129
2018/09/14,10:35,132
2018/09/14,10:40,132
2018/09/14,10:45,133
2018/09/14,10:50,133
2018/09/14,10:55,134
2018/09/14,11:00,134
2018/09/14,11:05,134
2018/09/14,11:10,134
2018/09/14,11:15,133
2018/09/14,11:20,132
2018/09/14,11:25,132
2018/09/14,11:30,132
2018/09/14,11:35,134
2018/09/14,11:40,134
2018/09/14,11:45,134
2018/09/14,11:50,134
2018/09/14,11:55,134
2018/09/14,12:00,134
2018/09/14,12:05,133
2018/09/14,12:10,133
2018/09/14,12:15,133
2018/09/14,12:20,133
2018/09/14,12:25,133
2018/09/14,12:30,133
2018/09/14,12:35,134
2018/09/14,12:40,134
2018/09/14,12:45,134
2018/09/14,12:50,133
2018/09/14,12:55,134
2018/09/14,13:00,134
2018/09/14,13:05,135
2018/09/14,13:10,136
2018/09/14,13:15,137
2018/09/14,13:20,137
2018/09/14,13:25,137
2018/09/14,13:30,137
2018/09/14,13:35,135
2018/09/14,13:40,135
2018/09/14,13:45,135
2018/09/14,13:50,135
2018/09/14,13:55,134
2018/09/14,14:00,135
2018/09/14,14:05,135
2018/09/14,14:10,136
2018/09/14,14:15,136
2018/09/14,14:20,137
2018/09/14,14:25,137
2018/09/14,14:30,137
2018/09/14,14:35,136
2018/09/14,14:40,137
2018/09/14,14:45,137
2018/09/14,14:50,136
2018/09/14,14:55,136
2018/09/14,15:00,136
2018/09/14,15:05,135
2018/09/14,15:10,136
2018/09/14,15:15,136
2018/09/14,15:20,136
2018/09/14,15:25,137
2018/09/14,15:30,138
2018/09/14,15:35,135
2018/09/14,15:40,136
2018/09/14,15:45,137
2018/09/14,15:50,137
2018/09/14,15:55,137
2018/09/14,16:00,137
2018/09/14,16:05,135
2018/09/14,16:10,136
2018/09/14,16:15,136
2018/09/14,16:20,136
2018/09/14,16:25,137
2018/09/14,16:30,137
2018/09/14,16:35,134
2018/09/14,16:40,135
2018/09/14,16:45,135
2018/09/14,16:50,135
2018/09/14,16:55,135
2018/09/14,17:00,135
2018/09/14,17:05,132
2018/09/14,17:10,132
2018/09/14,17:15,133
2018/09/14,17:20,133
2018/09/14,17:25,133
2018/09/14,17:30,133
2018/09/14,17:35,130
2018/09/14,17:40,130
2018/09/14,17:45,130
2018/09/14,17:50,130
2018/09/14,17:55,130
2018/09/14,18:00,130
2018/09/14,18:05,127
2018/09/14,18:10,127
2018/09/14,18:15,127
2018/09/14,18:20,127
2018/09/14,18:25,128
2018/09/14,18:30,128
2018/09/14,18:35,128
2018/09/14,18:40,129
2018/09/14,18:45,130
2018/09/14,18:50,130
2018/09/14,18:55,131
2018/09/14,19:00,131
2018/09/14,19:05,131
2018/09/14,19:10,131
2018/09/14,19:15,131
2018/09/14,19:20,130
2018/09/14,19:25,130
2018/09/14,19:30,130
2018/09/14,19:35,130
2018/09/14,19:40,130
2018/09/14,19:45,129
2018/09/14,19:50,129
2018/09/14,19:55,129
2018/09/14,20:00,128
2018/09/14,20:05,128
2018/09/14,20:10,127
2018/09/14,20:15,127
2018/09/14,20:20,127
2018/09/14,20:25,126
2018/09/14,20:30,126
2018/09/14,20:35,126
2018/09/14,20:40,125
2018/09/14,20:45,125
2018/09/14,20:50,125
2018/09/14,20:55,124
2018/09/14,21:00,124
2018/09/14,21:05,123
2018/09/14,21:10,122
2018/09/14,21:15,122
2018/09/14,21:20,121
2018/09/14,21:25,121
2018/09/14,21:30,120
2018/09/14,21:35,120
2018/09/14,21:40,120
2018/09/14,21:45,119
2018/09/14,21:50,119
2018/09/14,21:55,118
2018/09/14,22:00,117
2018/09/14,22:05,117
2018/09/14,22:10,116
2018/09/14,22:15,117
2018/09/14,22:20,118
2018/09/14,22:25,117
2018/09/14,22:30,115
2018/09/14,22:35,116
2018/09/14,22:40,116
2018/09/14,22:45,116
2018/09/14,22:50,115
2018/09/14,22:55,113
2018/09/14,23:00,114
2018/09/14,23:05,114
2018/09/14,23:10,114
2018/09/14,23:15,114
2018/09/14,23:20,111
2018/09/14,23:25,109
2018/09/14,23:30,109
2018/09/14,23:35,111
2018/09/14,23:40,110
2018/09/14,23:45,110
2018/09/14,23:50,108
2018/09/14,23:55,109
