2018/3/18 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1261,5:00～6:00,3月16日,18:12,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1037,5:00～6:00,3月17日,8:07

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/3/17,0:00,957,985,76
2018/3/17,1:00,984,1008,78
2018/3/17,2:00,1007,1005,80
2018/3/17,3:00,1021,1022,81
2018/3/17,4:00,1030,1035,82
2018/3/17,5:00,1042,1037,83
2018/3/17,6:00,1020,1028,81
2018/3/17,7:00,948,989,75
2018/3/17,8:00,965,1009,76
2018/3/17,9:00,978,995,78
2018/3/17,10:00,966,982,77
2018/3/17,11:00,949,972,75
2018/3/17,12:00,892,922,71
2018/3/17,13:00,892,912,71
2018/3/17,14:00,881,900,70
2018/3/17,15:00,883,900,70
2018/3/17,16:00,912,926,72
2018/3/17,17:00,976,981,77
2018/3/17,18:00,1033,1034,82
2018/3/17,19:00,1023,1017,81
2018/3/17,20:00,997,988,79
2018/3/17,21:00,949,942,75
2018/3/17,22:00,927,909,73
2018/3/17,23:00,941,914,75

最大使用率(%),時間帯
83,5:00～6:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1205,4:00～5:00,3月17日,18:07,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1013,4:00～5:00,3月17日,18:07

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/3/17,0:00,969
2018/3/17,0:05,963
2018/3/17,0:10,959
2018/3/17,0:15,960
2018/3/17,0:20,960
2018/3/17,0:25,958
2018/3/17,0:30,954
2018/3/17,0:35,959
2018/3/17,0:40,950
2018/3/17,0:45,948
2018/3/17,0:50,953
2018/3/17,0:55,955
2018/3/17,1:00,954
2018/3/17,1:05,968
2018/3/17,1:10,973
2018/3/17,1:15,979
2018/3/17,1:20,986
2018/3/17,1:25,988
2018/3/17,1:30,986
2018/3/17,1:35,981
2018/3/17,1:40,988
2018/3/17,1:45,994
2018/3/17,1:50,992
2018/3/17,1:55,998
2018/3/17,2:00,1001
2018/3/17,2:05,998
2018/3/17,2:10,1002
2018/3/17,2:15,1006
2018/3/17,2:20,1003
2018/3/17,2:25,1003
2018/3/17,2:30,1005
2018/3/17,2:35,1004
2018/3/17,2:40,1012
2018/3/17,2:45,1016
2018/3/17,2:50,1008
2018/3/17,2:55,1014
2018/3/17,3:00,1017
2018/3/17,3:05,1015
2018/3/17,3:10,1016
2018/3/17,3:15,1015
2018/3/17,3:20,1022
2018/3/17,3:25,1023
2018/3/17,3:30,1021
2018/3/17,3:35,1017
2018/3/17,3:40,1023
2018/3/17,3:45,1026
2018/3/17,3:50,1023
2018/3/17,3:55,1024
2018/3/17,4:00,1025
2018/3/17,4:05,1027
2018/3/17,4:10,1025
2018/3/17,4:15,1030
2018/3/17,4:20,1033
2018/3/17,4:25,1036
2018/3/17,4:30,1035
2018/3/17,4:35,1036
2018/3/17,4:40,1031
2018/3/17,4:45,1028
2018/3/17,4:50,1029
2018/3/17,4:55,1026
2018/3/17,5:00,1022
2018/3/17,5:05,1031
2018/3/17,5:10,1041
2018/3/17,5:15,1043
2018/3/17,5:20,1046
2018/3/17,5:25,1047
2018/3/17,5:30,1047
2018/3/17,5:35,1051
2018/3/17,5:40,1048
2018/3/17,5:45,1046
2018/3/17,5:50,1032
2018/3/17,5:55,1034
2018/3/17,6:00,1043
2018/3/17,6:05,1048
2018/3/17,6:10,1040
2018/3/17,6:15,1047
2018/3/17,6:20,1040
2018/3/17,6:25,1038
2018/3/17,6:30,1032
2018/3/17,6:35,1023
2018/3/17,6:40,1021
2018/3/17,6:45,995
2018/3/17,6:50,983
2018/3/17,6:55,975
2018/3/17,7:00,956
2018/3/17,7:05,946
2018/3/17,7:10,939
2018/3/17,7:15,941
2018/3/17,7:20,935
2018/3/17,7:25,944
2018/3/17,7:30,940
2018/3/17,7:35,948
2018/3/17,7:40,944
2018/3/17,7:45,960
2018/3/17,7:50,959
2018/3/17,7:55,961
2018/3/17,8:00,961
2018/3/17,8:05,951
2018/3/17,8:10,947
2018/3/17,8:15,955
2018/3/17,8:20,958
2018/3/17,8:25,966
2018/3/17,8:30,962
2018/3/17,8:35,959
2018/3/17,8:40,969
2018/3/17,8:45,972
2018/3/17,8:50,978
2018/3/17,8:55,986
2018/3/17,9:00,981
2018/3/17,9:05,986
2018/3/17,9:10,989
2018/3/17,9:15,985
2018/3/17,9:20,977
2018/3/17,9:25,969
2018/3/17,9:30,970
2018/3/17,9:35,974
2018/3/17,9:40,980
2018/3/17,9:45,976
2018/3/17,9:50,973
2018/3/17,9:55,975
2018/3/17,10:00,978
2018/3/17,10:05,969
2018/3/17,10:10,969
2018/3/17,10:15,968
2018/3/17,10:20,962
2018/3/17,10:25,967
2018/3/17,10:30,964
2018/3/17,10:35,960
2018/3/17,10:40,968
2018/3/17,10:45,964
2018/3/17,10:50,966
2018/3/17,10:55,962
2018/3/17,11:00,965
2018/3/17,11:05,965
2018/3/17,11:10,965
2018/3/17,11:15,954
2018/3/17,11:20,956
2018/3/17,11:25,954
2018/3/17,11:30,950
2018/3/17,11:35,942
2018/3/17,11:40,943
2018/3/17,11:45,939
2018/3/17,11:50,932
2018/3/17,11:55,939
2018/3/17,12:00,926
2018/3/17,12:05,913
2018/3/17,12:10,911
2018/3/17,12:15,899
2018/3/17,12:20,896
2018/3/17,12:25,890
2018/3/17,12:30,883
2018/3/17,12:35,885
2018/3/17,12:40,883
2018/3/17,12:45,887
2018/3/17,12:50,879
2018/3/17,12:55,880
2018/3/17,13:00,876
2018/3/17,13:05,885
2018/3/17,13:10,897
2018/3/17,13:15,895
2018/3/17,13:20,900
2018/3/17,13:25,896
2018/3/17,13:30,889
2018/3/17,13:35,893
2018/3/17,13:40,890
2018/3/17,13:45,896
2018/3/17,13:50,888
2018/3/17,13:55,891
2018/3/17,14:00,882
2018/3/17,14:05,883
2018/3/17,14:10,880
2018/3/17,14:15,881
2018/3/17,14:20,883
2018/3/17,14:25,878
2018/3/17,14:30,876
2018/3/17,14:35,878
2018/3/17,14:40,880
2018/3/17,14:45,882
2018/3/17,14:50,882
2018/3/17,14:55,891
2018/3/17,15:00,881
2018/3/17,15:05,876
2018/3/17,15:10,882
2018/3/17,15:15,882
2018/3/17,15:20,890
2018/3/17,15:25,883
