2020/9/6 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1363,12:00～13:00,9月4日,18:02,31,76

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1040,12:00～13:00,9月5日,11:22

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1192,17:00～18:00,9月5日,11:22,20,83

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
994,17:00～18:00,9月5日,11:22

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/9/5,0:00,778,798,69,1120
2020/9/5,1:00,751,777,67,1114
2020/9/5,2:00,750,772,68,1108
2020/9/5,3:00,761,778,69,1106
2020/9/5,4:00,766,782,69,1111
2020/9/5,5:00,757,779,69,1094
2020/9/5,6:00,766,783,68,1124
2020/9/5,7:00,813,818,69,1177
2020/9/5,8:00,897,884,70,1278
2020/9/5,9:00,981,960,75,1313
2020/9/5,10:00,1024,986,75,1360
2020/9/5,11:00,1061,1007,77,1373
2020/9/5,12:00,1031,1040,76,1363
2020/9/5,13:00,1008,1031,75,1352
2020/9/5,14:00,992,1024,75,1319
2020/9/5,15:00,987,1018,78,1272
2020/9/5,16:00,979,1011,78,1248
2020/9/5,17:00,958,994,80,1192
2020/9/5,18:00,964,970,81,1186
2020/9/5,19:00,919,928,78,1184
2020/9/5,20:00,863,882,73,1184
2020/9/5,21:00,803,840,70,1148
2020/9/5,22:00,787,809,69,1143
2020/9/5,23:00,753,777,65,1151

最大使用率(%),時間帯
81,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1361,13:00～14:00,9月5日,18:02,33,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1020,13:00～14:00,9月5日,18:02

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1204,18:00～19:00,9月5日,18:02,20,83

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1000,18:00～19:00,9月5日,20:52

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/9/5,0:00,797,0,1
2020/9/5,0:05,793,0,1
2020/9/5,0:10,800,0,2
2020/9/5,0:15,795,0,2
2020/9/5,0:20,796,0,2
2020/9/5,0:25,787,0,2
2020/9/5,0:30,773,0,1
2020/9/5,0:35,768,0,1
2020/9/5,0:40,768,0,1
2020/9/5,0:45,762,0,1
2020/9/5,0:50,763,0,1
2020/9/5,0:55,759,0,1
2020/9/5,1:00,760,0,1
2020/9/5,1:05,763,0,0
2020/9/5,1:10,756,0,0
2020/9/5,1:15,754,0,1
2020/9/5,1:20,756,0,1
2020/9/5,1:25,757,0,1
2020/9/5,1:30,752,0,2
2020/9/5,1:35,749,0,2
2020/9/5,1:40,746,0,2
2020/9/5,1:45,745,0,1
2020/9/5,1:50,745,0,1
2020/9/5,1:55,743,0,1
2020/9/5,2:00,744,0,1
2020/9/5,2:05,741,0,1
2020/9/5,2:10,748,0,1
2020/9/5,2:15,751,0,1
2020/9/5,2:20,743,0,1
2020/9/5,2:25,749,0,1
2020/9/5,2:30,752,0,1
2020/9/5,2:35,748,0,1
2020/9/5,2:40,745,0,1
2020/9/5,2:45,759,0,1
2020/9/5,2:50,757,0,1
2020/9/5,2:55,753,0,1
2020/9/5,3:00,752,0,1
2020/9/5,3:05,746,0,1
2020/9/5,3:10,757,0,1
2020/9/5,3:15,760,0,1
2020/9/5,3:20,760,0,1
2020/9/5,3:25,759,0,1
2020/9/5,3:30,760,0,1
2020/9/5,3:35,764,0,0
2020/9/5,3:40,766,0,0
2020/9/5,3:45,769,0,1
2020/9/5,3:50,769,0,1
2020/9/5,3:55,759,0,1
2020/9/5,4:00,765,0,1
2020/9/5,4:05,767,0,1
2020/9/5,4:10,765,0,1
2020/9/5,4:15,769,0,2
2020/9/5,4:20,768,0,2
2020/9/5,4:25,764,0,2
2020/9/5,4:30,759,0,2
2020/9/5,4:35,767,0,1
2020/9/5,4:40,773,0,1
2020/9/5,4:45,771,0,2
2020/9/5,4:50,764,0,2
2020/9/5,4:55,760,0,2
2020/9/5,5:00,755,0,2
2020/9/5,5:05,763,0,1
2020/9/5,5:10,764,0,1
2020/9/5,5:15,764,0,1
2020/9/5,5:20,765,0,2
2020/9/5,5:25,761,1,2
2020/9/5,5:30,757,2,2
2020/9/5,5:35,756,3,3
2020/9/5,5:40,757,4,2
2020/9/5,5:45,753,5,2
2020/9/5,5:50,742,8,2
2020/9/5,5:55,747,11,2
2020/9/5,6:00,742,15,3
2020/9/5,6:05,751,19,3
