2018/6/24 3:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
359,11:00～12:00,6月22日,21:28,14,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
308,11:00～12:00,6月22日,21:28

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/6/23,0:00,273,279,76
2018/6/23,1:00,269,278,75
2018/6/23,2:00,287,291,80
2018/6/23,3:00,302,307,84
2018/6/23,4:00,296,300,82
2018/6/23,5:00,277,279,77
2018/6/23,6:00,265,265,74
2018/6/23,7:00,263,265,73
2018/6/23,8:00,281,283,78
2018/6/23,9:00,293,299,81
2018/6/23,10:00,301,302,84
2018/6/23,11:00,307,308,85
2018/6/23,12:00,300,295,84
2018/6/23,13:00,304,297,85
2018/6/23,14:00,303,299,84
2018/6/23,15:00,296,293,82
2018/6/23,16:00,292,291,81
2018/6/23,17:00,290,287,81
2018/6/23,18:00,292,287,81
2018/6/23,19:00,291,286,81
2018/6/23,20:00,284,279,79
2018/6/23,21:00,270,267,75
2018/6/23,22:00,256,253,71
2018/6/23,23:00,248,244,69

最大使用率(%),時間帯
85,13:00～14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
327,19:00～20:00,6月23日,21:16,11,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
292,19:00～20:00,6月23日,21:16

DATE,TIME,当日実績（５分間隔値）(万kW)
2018/6/23,0:00,280
2018/6/23,0:05,277
2018/6/23,0:10,277
2018/6/23,0:15,275
2018/6/23,0:20,275
2018/6/23,0:25,270
2018/6/23,0:30,268
2018/6/23,0:35,269
2018/6/23,0:40,269
2018/6/23,0:45,269
2018/6/23,0:50,266
2018/6/23,0:55,266
2018/6/23,1:00,265
2018/6/23,1:05,267
2018/6/23,1:10,268
2018/6/23,1:15,266
2018/6/23,1:20,266
2018/6/23,1:25,263
2018/6/23,1:30,265
2018/6/23,1:35,267
2018/6/23,1:40,269
2018/6/23,1:45,270
2018/6/23,1:50,271
2018/6/23,1:55,269
2018/6/23,2:00,271
2018/6/23,2:05,277
2018/6/23,2:10,277
2018/6/23,2:15,280
2018/6/23,2:20,280
2018/6/23,2:25,282
2018/6/23,2:30,282
2018/6/23,2:35,283
2018/6/23,2:40,287
2018/6/23,2:45,291
2018/6/23,2:50,288
2018/6/23,2:55,294
2018/6/23,3:00,295
2018/6/23,3:05,298
2018/6/23,3:10,296
2018/6/23,3:15,298
2018/6/23,3:20,298
2018/6/23,3:25,301
2018/6/23,3:30,302
2018/6/23,3:35,302
2018/6/23,3:40,300
2018/6/23,3:45,298
2018/6/23,3:50,299
2018/6/23,3:55,300
2018/6/23,4:00,298
2018/6/23,4:05,297
2018/6/23,4:10,298
2018/6/23,4:15,300
2018/6/23,4:20,297
2018/6/23,4:25,295
2018/6/23,4:30,294
2018/6/23,4:35,294
2018/6/23,4:40,293
2018/6/23,4:45,289
2018/6/23,4:50,289
2018/6/23,4:55,289
2018/6/23,5:00,287
