2019/1/29 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1393,18:00～19:00,1/28,9:00,9,92

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1280,18:00～19:00,1/28,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/1/28,0:00,956,960,75
2019/1/28,1:00,962,955,74
2019/1/28,2:00,997,1000,77
2019/1/28,3:00,1024,1040,79
2019/1/28,4:00,1034,1070,79
2019/1/28,5:00,1055,1085,80
2019/1/28,6:00,1138,1155,86
2019/1/28,7:00,1222,1230,90
2019/1/28,8:00,1289,1275,91
2019/1/28,9:00,1281,1270,91
2019/1/28,10:00,1216,1195,86
2019/1/28,11:00,1198,1170,87
2019/1/28,12:00,1147,1130,83
2019/1/28,13:00,1174,1150,83
2019/1/28,14:00,1178,1150,85
2019/1/28,15:00,1163,1150,85
2019/1/28,16:00,1200,1185,87
2019/1/28,17:00,1249,1240,91
2019/1/28,18:00,1280,1280,92
2019/1/28,19:00,1248,1245,90
2019/1/28,20:00,1201,1190,87
2019/1/28,21:00,1140,1145,83
2019/1/28,22:00,1069,1100,82
2019/1/28,23:00,1007,1045,78

最大使用率(%),時間帯
92,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1487,8:00～9:00,1/28,18:00,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1280,8:00～9:00,1/28,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/1/28,0:00,980
2019/1/28,0:05,981
2019/1/28,0:10,965
2019/1/28,0:15,956
2019/1/28,0:20,945
2019/1/28,0:25,961
2019/1/28,0:30,949
2019/1/28,0:35,955
2019/1/28,0:40,948
2019/1/28,0:45,951
2019/1/28,0:50,936
2019/1/28,0:55,938
2019/1/28,1:00,949
2019/1/28,1:05,955
2019/1/28,1:10,949
2019/1/28,1:15,964
2019/1/28,1:20,960
2019/1/28,1:25,962
2019/1/28,1:30,964
2019/1/28,1:35,975
2019/1/28,1:40,969
2019/1/28,1:45,975
2019/1/28,1:50,969
2019/1/28,1:55,969
2019/1/28,2:00,990
2019/1/28,2:05,995
2019/1/28,2:10,991
2019/1/28,2:15,992
2019/1/28,2:20,994
2019/1/28,2:25,996
2019/1/28,2:30,1002
2019/1/28,2:35,999
2019/1/28,2:40,1002
2019/1/28,2:45,1000
2019/1/28,2:50,1011
2019/1/28,2:55,1015
2019/1/28,3:00,1024
2019/1/28,3:05,1019
2019/1/28,3:10,1029
2019/1/28,3:15,1023
2019/1/28,3:20,1027
2019/1/28,3:25,1021
2019/1/28,3:30,1021
2019/1/28,3:35,1032
2019/1/28,3:40,1028
2019/1/28,3:45,1030
2019/1/28,3:50,1031
2019/1/28,3:55,1026
2019/1/28,4:00,1023
2019/1/28,4:05,1042
2019/1/28,4:10,1025
2019/1/28,4:15,1038
2019/1/28,4:20,1037
2019/1/28,4:25,1035
2019/1/28,4:30,1043
2019/1/28,4:35,1034
2019/1/28,4:40,1040
2019/1/28,4:45,1048
2019/1/28,4:50,1038
2019/1/28,4:55,1031
2019/1/28,5:00,1028
2019/1/28,5:05,1048
