2020/7/10 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4797,13:00～14:00,7/10,8:40,21,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3953,11:00～12:00,7/10,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4648,14:00～15:00,7/10,8:40,18,84

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3937,14:00～15:00,7/10,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/7/10,0:00,2632,2604,65,4002
2020/7/10,1:00,2467,2461,64,3825
2020/7/10,2:00,2411,2416,63,3794
2020/7/10,3:00,2421,2424,64,3781
2020/7/10,4:00,2438,2447,64,3785
2020/7/10,5:00,2453,2483,63,3845
2020/7/10,6:00,2618,2662,65,3995
2020/7/10,7:00,2935,2975,67,4380
2020/7/10,8:00,3364,3406,70,4756
2020/7/10,9:00,3750,3764,79,4690
2020/7/10,10:00,3882,3876,81,4766
2020/7/10,11:00,3968,3953,82,4805
2020/7/10,12:00,3885,3847,80,4811
2020/7/10,13:00,3962,3953,82,4797
2020/7/10,14:00,3965,3937,85,4648
2020/7/10,15:00,3959,3868,84,4694
2020/7/10,16:00,3917,3857,84,4627
2020/7/10,17:00,3815,3694,83,4542
2020/7/10,18:00,3754,3593,84,4462
2020/7/10,19:00,3694,3581,82,4465
2020/7/10,20:00,3500,3370,78,4438
2020/7/10,21:00,3278,3194,75,4354
2020/7/10,22:00,3140,3086,73,4248
2020/7/10,23:00,2978,2903,70,4207

最大使用率(%),時間帯
85,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4343,19:00～20:00,7/10,17:40,23,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3671,11:00～12:00,7/10,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4343,19:00～20:00,7/10,17:40,23,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3539,19:00～20:00,7/10,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/7/10,0:00,2729,0
2020/7/10,0:05,2709,0
2020/7/10,0:10,2708,0
2020/7/10,0:15,2687,0
2020/7/10,0:20,2666,0
2020/7/10,0:25,2654,0
2020/7/10,0:30,2618,0
2020/7/10,0:35,2611,0
2020/7/10,0:40,2581,0
2020/7/10,0:45,2553,0
2020/7/10,0:50,2550,0
2020/7/10,0:55,2524,0
2020/7/10,1:00,2513,0
2020/7/10,1:05,2511,0
2020/7/10,1:10,2504,0
2020/7/10,1:15,2490,0
2020/7/10,1:20,2476,0
2020/7/10,1:25,2469,0
2020/7/10,1:30,2453,0
2020/7/10,1:35,2451,0
2020/7/10,1:40,2441,0
2020/7/10,1:45,2447,0
2020/7/10,1:50,2428,0
2020/7/10,1:55,2425,0
2020/7/10,2:00,2425,0
2020/7/10,2:05,2419,0
2020/7/10,2:10,2417,0
2020/7/10,2:15,2407,0
2020/7/10,2:20,2397,0
2020/7/10,2:25,2397,0
2020/7/10,2:30,2411,0
2020/7/10,2:35,2411,0
2020/7/10,2:40,2410,0
2020/7/10,2:45,2418,0
2020/7/10,2:50,2414,0
2020/7/10,2:55,2403,0
2020/7/10,3:00,2408,0
2020/7/10,3:05,2417,0
2020/7/10,3:10,2420,0
2020/7/10,3:15,2414,0
