2016/06/07 23:59 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2006,14:00～15:00,06月07日,07:43,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1769,14:00～15:00,06月07日,07:43

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/06/07,00:00,1249,1247,62
2016/06/07,01:00,1205,1196,60
2016/06/07,02:00,1185,1187,59
2016/06/07,03:00,1211,1200,60
2016/06/07,04:00,1220,1197,61
2016/06/07,05:00,1210,1178,60
2016/06/07,06:00,1245,1231,62
2016/06/07,07:00,1366,1357,68
2016/06/07,08:00,1590,1567,79
2016/06/07,09:00,1743,1718,87
2016/06/07,10:00,1778,1757,89
2016/06/07,11:00,1776,1759,89
2016/06/07,12:00,1627,1648,81
2016/06/07,13:00,1745,1762,87
2016/06/07,14:00,1756,1769,88
2016/06/07,15:00,1721,1737,86
2016/06/07,16:00,1714,1711,85
2016/06/07,17:00,1666,1639,83
2016/06/07,18:00,1635,1624,81
2016/06/07,19:00,1573,1604,78
2016/06/07,20:00,1501,1529,75
2016/06/07,21:00,1457,1469,73
2016/06/07,22:00,1409,1393,70
2016/06/07,23:00,0,1334,

最大使用率(%),時間帯
89,11:00～12:00

翌日ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1989,14:00～15:00,06月07日,17:24,11,90

翌日予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1788,14:00～15:00,06月07日,17:24

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/06/07,00:00,1306
2016/06/07,00:05,1300
2016/06/07,00:10,1294
2016/06/07,00:15,1290
2016/06/07,00:20,1271
2016/06/07,00:25,1260
2016/06/07,00:30,1264
2016/06/07,00:35,1263
2016/06/07,00:40,1240
2016/06/07,00:45,1239
2016/06/07,00:50,1218
2016/06/07,00:55,1214
2016/06/07,01:00,1229
2016/06/07,01:05,1233
2016/06/07,01:10,1227
2016/06/07,01:15,1224
2016/06/07,01:20,1233
2016/06/07,01:25,1227
2016/06/07,01:30,1222
2016/06/07,01:35,1214
2016/06/07,01:40,1213
2016/06/07,01:45,1197
2016/06/07,01:50,1198
2016/06/07,01:55,1189
2016/06/07,02:00,1196
2016/06/07,02:05,1196
2016/06/07,02:10,1191
2016/06/07,02:15,1191
2016/06/07,02:20,1190
2016/06/07,02:25,1187
2016/06/07,02:30,1189
2016/06/07,02:35,1183
2016/06/07,02:40,1193
2016/06/07,02:45,1206
2016/06/07,02:50,1208
2016/06/07,02:55,1216
2016/06/07,03:00,1206
2016/06/07,03:05,1211
2016/06/07,03:10,1223
2016/06/07,03:15,1226
2016/06/07,03:20,1217
2016/06/07,03:25,1231
2016/06/07,03:30,1227
2016/06/07,03:35,1218
2016/06/07,03:40,1221
2016/06/07,03:45,1225
2016/06/07,03:50,1221
2016/06/07,03:55,1217
2016/06/07,04:00,1210
2016/06/07,04:05,1217
2016/06/07,04:10,1219
2016/06/07,04:15,1236
2016/06/07,04:20,1232
2016/06/07,04:25,1246
2016/06/07,04:30,1230
2016/06/07,04:35,1226
2016/06/07,04:40,1233
2016/06/07,04:45,1236
2016/06/07,04:50,1239
2016/06/07,04:55,1240
