2016/4/27 23:50 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
468,18:00～19:00,4月26日,17:20,29,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
363,18:00～19:00,4月26日,17:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/27,0:00,289,289,62
2016/4/27,1:00,300,298,64
2016/4/27,2:00,313,308,67
2016/4/27,3:00,318,318,68
2016/4/27,4:00,322,323,69
2016/4/27,5:00,313,314,67
2016/4/27,6:00,297,306,63
2016/4/27,7:00,287,305,61
2016/4/27,8:00,306,325,65
2016/4/27,9:00,323,340,69
2016/4/27,10:00,327,341,70
2016/4/27,11:00,332,341,71
2016/4/27,12:00,305,314,65
2016/4/27,13:00,320,336,68
2016/4/27,14:00,315,335,67
2016/4/27,15:00,313,338,67
2016/4/27,16:00,322,346,69
2016/4/27,17:00,324,349,69
2016/4/27,18:00,343,363,73
2016/4/27,19:00,350,359,75
2016/4/27,20:00,331,350,71
2016/4/27,21:00,320,332,68
2016/4/27,22:00,305,310,65
2016/4/27,23:00,,314,

最大使用率(%),時間帯
75,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
469,19:00～20:00,4月27日,17:23,27,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
370,19:00～20:00,4月27日,17:23

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/4/27,0:00,295
2016/4/27,0:05,296
2016/4/27,0:10,295
2016/4/27,0:15,295
2016/4/27,0:20,293
2016/4/27,0:25,294
2016/4/27,0:30,293
2016/4/27,0:35,291
2016/4/27,0:40,289
2016/4/27,0:45,292
2016/4/27,0:50,291
2016/4/27,0:55,291
2016/4/27,1:00,291
2016/4/27,1:05,293
2016/4/27,1:10,296
2016/4/27,1:15,297
2016/4/27,1:20,297
2016/4/27,1:25,301
2016/4/27,1:30,304
2016/4/27,1:35,305
2016/4/27,1:40,306
2016/4/27,1:45,308
2016/4/27,1:50,310
2016/4/27,1:55,311
2016/4/27,2:00,312
2016/4/27,2:05,312
2016/4/27,2:10,311
2016/4/27,2:15,312
2016/4/27,2:20,315
2016/4/27,2:25,314
2016/4/27,2:30,315
2016/4/27,2:35,316
2016/4/27,2:40,316
2016/4/27,2:45,318
2016/4/27,2:50,320
2016/4/27,2:55,320
2016/4/27,3:00,320
2016/4/27,3:05,320
2016/4/27,3:10,318
2016/4/27,3:15,320
2016/4/27,3:20,322
2016/4/27,3:25,321
2016/4/27,3:30,321
2016/4/27,3:35,320
2016/4/27,3:40,320
2016/4/27,3:45,321
2016/4/27,3:50,321
2016/4/27,3:55,322
2016/4/27,4:00,326
2016/4/27,4:05,328
2016/4/27,4:10,327
2016/4/27,4:15,326
2016/4/27,4:20,325
2016/4/27,4:25,324
2016/4/27,4:30,325
2016/4/27,4:35,323
2016/4/27,4:40,323
2016/4/27,4:45,321
2016/4/27,4:50,320
2016/4/27,4:55,320
2016/4/27,5:00,324
2016/4/27,5:05,323
2016/4/27,5:10,321
2016/4/27,5:15,320
2016/4/27,5:20,319
2016/4/27,5:25,315
2016/4/27,5:30,315
2016/4/27,5:35,314
2016/4/27,5:40,313
2016/4/27,5:45,309
2016/4/27,5:50,306
2016/4/27,5:55,306
2016/4/27,6:00,310
2016/4/27,6:05,306
2016/4/27,6:10,303
2016/4/27,6:15,299
2016/4/27,6:20,299
2016/4/27,6:25,297
2016/4/27,6:30,298
2016/4/27,6:35,295
2016/4/27,6:40,296
2016/4/27,6:45,292
2016/4/27,6:50,290
2016/4/27,6:55,288
2016/4/27,7:00,293
2016/4/27,7:05,291
2016/4/27,7:10,289
2016/4/27,7:15,284
2016/4/27,7:20,282
2016/4/27,7:25,281
2016/4/27,7:30,286
2016/4/27,7:35,288
2016/4/27,7:40,287
2016/4/27,7:45,285
2016/4/27,7:50,284
2016/4/27,7:55,283
2016/4/27,8:00,289
2016/4/27,8:05,291
2016/4/27,8:10,292
2016/4/27,8:15,293
2016/4/27,8:20,294
2016/4/27,8:25,296
2016/4/27,8:30,303
2016/4/27,8:35,304
2016/4/27,8:40,305
2016/4/27,8:45,306
2016/4/27,8:50,307
2016/4/27,8:55,308
2016/4/27,9:00,316
2016/4/27,9:05,319
2016/4/27,9:10,319
2016/4/27,9:15,318
2016/4/27,9:20,316
2016/4/27,9:25,315
2016/4/27,9:30,323
2016/4/27,9:35,322
2016/4/27,9:40,322
2016/4/27,9:45,322
2016/4/27,9:50,320
2016/4/27,9:55,321
2016/4/27,10:00,320
2016/4/27,10:05,319
2016/4/27,10:10,319
2016/4/27,10:15,319
2016/4/27,10:20,320
2016/4/27,10:25,320
2016/4/27,10:30,322
2016/4/27,10:35,322
2016/4/27,10:40,322
2016/4/27,10:45,323
2016/4/27,10:50,324
2016/4/27,10:55,323
2016/4/27,11:00,324
2016/4/27,11:05,325
2016/4/27,11:10,326
2016/4/27,11:15,326
2016/4/27,11:20,326
2016/4/27,11:25,325
2016/4/27,11:30,328
2016/4/27,11:35,330
2016/4/27,11:40,327
2016/4/27,11:45,327
2016/4/27,11:50,326
2016/4/27,11:55,324
2016/4/27,12:00,316
2016/4/27,12:05,309
2016/4/27,12:10,308
2016/4/27,12:15,306
2016/4/27,12:20,303
2016/4/27,12:25,302
2016/4/27,12:30,303
2016/4/27,12:35,304
2016/4/27,12:40,304
2016/4/27,12:45,305
2016/4/27,12:50,306
2016/4/27,12:55,309
2016/4/27,13:00,314
2016/4/27,13:05,319
2016/4/27,13:10,321
2016/4/27,13:15,322
2016/4/27,13:20,322
2016/4/27,13:25,323
2016/4/27,13:30,321
2016/4/27,13:35,321
2016/4/27,13:40,322
2016/4/27,13:45,322
2016/4/27,13:50,323
2016/4/27,13:55,322
2016/4/27,14:00,319
2016/4/27,14:05,318
2016/4/27,14:10,320
2016/4/27,14:15,319
2016/4/27,14:20,317
2016/4/27,14:25,319
2016/4/27,14:30,313
2016/4/27,14:35,314
2016/4/27,14:40,316
2016/4/27,14:45,318
2016/4/27,14:50,319
2016/4/27,14:55,320
2016/4/27,15:00,315
2016/4/27,15:05,313
2016/4/27,15:10,315
2016/4/27,15:15,316
2016/4/27,15:20,320
2016/4/27,15:25,321
2016/4/27,15:30,317
2016/4/27,15:35,317
2016/4/27,15:40,319
2016/4/27,15:45,321
2016/4/27,15:50,322
2016/4/27,15:55,324
2016/4/27,16:00,323
2016/4/27,16:05,324
2016/4/27,16:10,325
2016/4/27,16:15,326
2016/4/27,16:20,328
2016/4/27,16:25,328
2016/4/27,16:30,326
2016/4/27,16:35,327
2016/4/27,16:40,327
2016/4/27,16:45,328
2016/4/27,16:50,328
2016/4/27,16:55,329
2016/4/27,17:00,325
2016/4/27,17:05,325
2016/4/27,17:10,325
2016/4/27,17:15,326
2016/4/27,17:20,328
2016/4/27,17:25,329
2016/4/27,17:30,328
2016/4/27,17:35,328
2016/4/27,17:40,330
2016/4/27,17:45,330
2016/4/27,17:50,330
2016/4/27,17:55,332
2016/4/27,18:00,332
2016/4/27,18:05,334
2016/4/27,18:10,336
2016/4/27,18:15,337
2016/4/27,18:20,340
2016/4/27,18:25,342
2016/4/27,18:30,345
2016/4/27,18:35,350
2016/4/27,18:40,353
2016/4/27,18:45,356
2016/4/27,18:50,359
2016/4/27,18:55,360
2016/4/27,19:00,360
2016/4/27,19:05,360
2016/4/27,19:10,359
2016/4/27,19:15,356
2016/4/27,19:20,354
2016/4/27,19:25,352
2016/4/27,19:30,351
2016/4/27,19:35,352
2016/4/27,19:40,352
2016/4/27,19:45,350
2016/4/27,19:50,347
2016/4/27,19:55,344
2016/4/27,20:00,342
2016/4/27,20:05,342
2016/4/27,20:10,340
2016/4/27,20:15,339
2016/4/27,20:20,337
2016/4/27,20:25,334
2016/4/27,20:30,332
2016/4/27,20:35,331
2016/4/27,20:40,332
2016/4/27,20:45,331
2016/4/27,20:50,330
2016/4/27,20:55,328
