2020/11/06 10:54 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
11617,14:00～15:00,-,-

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/06/23,00:00,7560,7586,-,10604
2020/06/23,01:00,7232,7286,-,10465
2020/06/23,02:00,7316,7348,-,10510
2020/06/23,03:00,7600,7648,-,10625
2020/06/23,04:00,7733,7759,-,10708
2020/06/23,05:00,7696,7741,-,10779
2020/06/23,06:00,7919,7955,-,11156
2020/06/23,07:00,8547,8596,-,11429
2020/06/23,08:00,9805,9788,-,12459
2020/06/23,09:00,10856,10742,-,13467
2020/06/23,10:00,11278,11138,-,14036
2020/06/23,11:00,11525,11393,-,14277
2020/06/23,12:00,11217,11026,-,14051
2020/06/23,13:00,11749,11507,-,14408
2020/06/23,14:00,11808,11617,-,14378
2020/06/23,15:00,11672,11506,-,14129
2020/06/23,16:00,11613,11389,-,13821
2020/06/23,17:00,11105,10932,-,13188
2020/06/23,18:00,10759,10614,-,12654
2020/06/23,19:00,10489,10383,-,12392
2020/06/23,20:00,9983,9880,-,12053
2020/06/23,21:00,9402,9337,-,11712
2020/06/23,22:00,8938,8890,-,11467
2020/06/23,23:00,8467,8420,-,11200

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
12090,14:00～15:00,-,-

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
-,-,-,-,-,-

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/06/23,00:00,7805,0
2020/06/23,00:05,7769,0
2020/06/23,00:10,7725,0
2020/06/23,00:15,7679,0
2020/06/23,00:20,7651,0
2020/06/23,00:25,7612,0
2020/06/23,00:30,7563,0
2020/06/23,00:35,7505,0
2020/06/23,00:40,7449,0
2020/06/23,00:45,7419,0
2020/06/23,00:50,7367,0
2020/06/23,00:55,7333,0
2020/06/23,01:00,7319,0
2020/06/23,01:05,7337,0
2020/06/23,01:10,7304,0
2020/06/23,01:15,7258,0
2020/06/23,01:20,7226,0
2020/06/23,01:25,7215,0
2020/06/23,01:30,7204,0
2020/06/23,01:35,7200,0
2020/06/23,01:40,7191,0
2020/06/23,01:45,7159,0
2020/06/23,01:50,7168,0
2020/06/23,01:55,7186,0
2020/06/23,02:00,7173,0
2020/06/23,02:05,7210,0
2020/06/23,02:10,7240,0
2020/06/23,02:15,7257,0
2020/06/23,02:20,7244,0
2020/06/23,02:25,7278,0
2020/06/23,02:30,7309,0
2020/06/23,02:35,7333,0
2020/06/23,02:40,7369,0
2020/06/23,02:45,7379,0
2020/06/23,02:50,7409,0
2020/06/23,02:55,7416,0
2020/06/23,03:00,7460,0
2020/06/23,03:05,7488,0
2020/06/23,03:10,7493,0
