2020/4/30 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
980,18:00～19:00,4月28日,18:03,20,84

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
812,18:00～19:00,4月28日,18:03

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
980,18:00～19:00,4月28日,18:03,20,84

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
820,18:00～19:00,4月28日,18:03

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/4/29,0:00,723,721,81,897
2020/4/29,1:00,737,727,78,946
2020/4/29,2:00,768,743,81,946
2020/4/29,3:00,795,756,84,949
2020/4/29,4:00,814,761,85,956
2020/4/29,5:00,803,756,82,984
2020/4/29,6:00,769,747,79,978
2020/4/29,7:00,774,732,82,946
2020/4/29,8:00,819,758,84,973
2020/4/29,9:00,801,790,79,1014
2020/4/29,10:00,810,798,76,1059
2020/4/29,11:00,816,791,76,1072
2020/4/29,12:00,784,781,73,1071
2020/4/29,13:00,768,778,73,1059
2020/4/29,14:00,782,775,76,1024
2020/4/29,15:00,762,775,76,1007
2020/4/29,16:00,776,786,80,973
2020/4/29,17:00,797,791,84,949
2020/4/29,18:00,834,812,85,980
2020/4/29,19:00,821,811,84,981
2020/4/29,20:00,794,792,84,949
2020/4/29,21:00,759,765,83,915
2020/4/29,22:00,724,732,83,871
2020/4/29,23:00,705,716,79,893

最大使用率(%),時間帯
85,4:00～5:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1096,9:00～10:00,4月29日,18:03,23,81

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
900,9:00～10:00,4月29日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
932,19:00～20:00,4月29日,18:03,14,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
820,19:00～20:00,4月29日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/4/29,0:00,734,0,19
2020/4/29,0:05,731,0,19
2020/4/29,0:10,734,0,20
2020/4/29,0:15,731,0,20
2020/4/29,0:20,731,0,20
2020/4/29,0:25,721,0,19
2020/4/29,0:30,726,0,19
2020/4/29,0:35,714,0,19
2020/4/29,0:40,709,0,19
2020/4/29,0:45,713,0,20
2020/4/29,0:50,718,0,21
2020/4/29,0:55,717,0,20
2020/4/29,1:00,717,0,21
2020/4/29,1:05,725,0,21
2020/4/29,1:10,727,0,21
2020/4/29,1:15,735,0,22
2020/4/29,1:20,732,0,22
2020/4/29,1:25,738,0,23
2020/4/29,1:30,739,0,23
2020/4/29,1:35,739,0,23
2020/4/29,1:40,736,0,23
2020/4/29,1:45,742,0,23
2020/4/29,1:50,745,0,24
2020/4/29,1:55,749,0,25
2020/4/29,2:00,749,0,25
2020/4/29,2:05,757,0,26
2020/4/29,2:10,761,0,27
2020/4/29,2:15,759,0,28
2020/4/29,2:20,759,0,28
2020/4/29,2:25,766,0,28
2020/4/29,2:30,765,0,28
2020/4/29,2:35,767,0,29
2020/4/29,2:40,772,0,30
2020/4/29,2:45,779,0,30
2020/4/29,2:50,777,0,29
2020/4/29,2:55,785,0,30
2020/4/29,3:00,787,0,30
2020/4/29,3:05,792,0,32
2020/4/29,3:10,791,0,32
2020/4/29,3:15,790,0,32
2020/4/29,3:20,787,0,32
2020/4/29,3:25,784,0,33
2020/4/29,3:30,793,0,33
2020/4/29,3:35,801,0,33
2020/4/29,3:40,801,0,32
2020/4/29,3:45,799,0,32
2020/4/29,3:50,804,0,33
2020/4/29,3:55,802,0,33
2020/4/29,4:00,801,0,34
2020/4/29,4:05,811,0,34
2020/4/29,4:10,805,0,35
2020/4/29,4:15,805,0,36
2020/4/29,4:20,815,0,37
2020/4/29,4:25,814,0,39
2020/4/29,4:30,819,0,38
2020/4/29,4:35,820,0,38
2020/4/29,4:40,818,0,37
2020/4/29,4:45,814,0,38
2020/4/29,4:50,819,0,38
2020/4/29,4:55,819,0,37
2020/4/29,5:00,811,1,37
2020/4/29,5:05,814,2,36
2020/4/29,5:10,807,3,37
2020/4/29,5:15,808,4,36
2020/4/29,5:20,815,7,37
2020/4/29,5:25,805,11,38
2020/4/29,5:30,806,16,39
2020/4/29,5:35,798,21,39
2020/4/29,5:40,793,27,39
2020/4/29,5:45,798,32,38
2020/4/29,5:50,797,37,37
2020/4/29,5:55,788,43,37
