2019/1/7 0:09 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1189,18:00～19:00,1/6,9:00,10,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1080,18:00～19:00,1/6,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/1/6,0:00,886,900,79
2019/1/6,1:00,901,910,81
2019/1/6,2:00,936,960,82
2019/1/6,3:00,956,980,82
2019/1/6,4:00,954,985,82
2019/1/6,5:00,923,940,81
2019/1/6,6:00,903,905,82
2019/1/6,7:00,941,930,83
2019/1/6,8:00,995,970,83
2019/1/6,9:00,987,1005,82
2019/1/6,10:00,930,990,73
2019/1/6,11:00,889,945,67
2019/1/6,12:00,866,920,64
2019/1/6,13:00,857,915,64
2019/1/6,14:00,843,920,64
2019/1/6,15:00,846,930,67
2019/1/6,16:00,916,945,78
2019/1/6,17:00,1025,1035,85
2019/1/6,18:00,1104,1080,93
2019/1/6,19:00,1103,1060,92
2019/1/6,20:00,1086,1040,90
2019/1/6,21:00,1041,1025,88
2019/1/6,22:00,981,1000,84
2019/1/6,23:00,930,970,82

最大使用率(%),時間帯
93,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1392,18:00～19:00,1/6,18:00,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1230,8:00～9:00,1/6,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/1/6,0:00,912
2019/1/6,0:05,898
2019/1/6,0:10,893
2019/1/6,0:15,898
2019/1/6,0:20,891
2019/1/6,0:25,885
2019/1/6,0:30,893
2019/1/6,0:35,881
2019/1/6,0:40,897
2019/1/6,0:45,882
2019/1/6,0:50,878
2019/1/6,0:55,876
2019/1/6,1:00,887
2019/1/6,1:05,896
2019/1/6,1:10,896
2019/1/6,1:15,902
2019/1/6,1:20,897
2019/1/6,1:25,901
2019/1/6,1:30,905
2019/1/6,1:35,907
2019/1/6,1:40,907
2019/1/6,1:45,898
2019/1/6,1:50,913
2019/1/6,1:55,910
2019/1/6,2:00,924
2019/1/6,2:05,927
2019/1/6,2:10,930
2019/1/6,2:15,930
2019/1/6,2:20,941
2019/1/6,2:25,939
2019/1/6,2:30,939
2019/1/6,2:35,939
2019/1/6,2:40,932
2019/1/6,2:45,942
2019/1/6,2:50,940
2019/1/6,2:55,944
2019/1/6,3:00,957
2019/1/6,3:05,957
2019/1/6,3:10,951
2019/1/6,3:15,966
2019/1/6,3:20,961
2019/1/6,3:25,961
2019/1/6,3:30,955
2019/1/6,3:35,955
2019/1/6,3:40,953
2019/1/6,3:45,966
2019/1/6,3:50,964
2019/1/6,3:55,964
2019/1/6,4:00,965
2019/1/6,4:05,970
2019/1/6,4:10,955
2019/1/6,4:15,965
2019/1/6,4:20,954
2019/1/6,4:25,960
2019/1/6,4:30,952
2019/1/6,4:35,958
2019/1/6,4:40,964
2019/1/6,4:45,946
2019/1/6,4:50,937
2019/1/6,4:55,940
2019/1/6,5:00,931
2019/1/6,5:05,945
2019/1/6,5:10,941
2019/1/6,5:15,937
2019/1/6,5:20,934
2019/1/6,5:25,931
2019/1/6,5:30,926
2019/1/6,5:35,918
2019/1/6,5:40,918
2019/1/6,5:45,909
2019/1/6,5:50,905
2019/1/6,5:55,893
2019/1/6,6:00,905
2019/1/6,6:05,918
2019/1/6,6:10,909
2019/1/6,6:15,912
2019/1/6,6:20,910
2019/1/6,6:25,901
2019/1/6,6:30,903
2019/1/6,6:35,905
2019/1/6,6:40,904
2019/1/6,6:45,905
2019/1/6,6:50,907
2019/1/6,6:55,896
2019/1/6,7:00,910
2019/1/6,7:05,920
2019/1/6,7:10,930
2019/1/6,7:15,928
2019/1/6,7:20,931
2019/1/6,7:25,941
2019/1/6,7:30,944
2019/1/6,7:35,953
2019/1/6,7:40,963
2019/1/6,7:45,961
2019/1/6,7:50,956
2019/1/6,7:55,966
2019/1/6,8:00,966
2019/1/6,8:05,972
2019/1/6,8:10,972
2019/1/6,8:15,989
2019/1/6,8:20,992
2019/1/6,8:25,993
2019/1/6,8:30,997
2019/1/6,8:35,992
2019/1/6,8:40,998
2019/1/6,8:45,1004
2019/1/6,8:50,1016
2019/1/6,8:55,1007
