2020/2/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4279,18:00～19:00,2/15,8:40,28,77

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3330,18:00～19:00,2/15,8:40

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4132,8:00～9:00,2/15,8:40,26,79

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3286,8:00～9:00,2/15,8:40

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/2/15,0:00,2829,2822,69,4066
2020/2/15,1:00,2710,2707,68,3979
2020/2/15,2:00,2674,2670,67,3988
2020/2/15,3:00,2654,2653,66,3991
2020/2/15,4:00,2676,2657,67,3987
2020/2/15,5:00,2729,2733,68,3998
2020/2/15,6:00,2869,2881,71,4018
2020/2/15,7:00,3010,3106,72,4135
2020/2/15,8:00,3234,3286,75,4304
2020/2/15,9:00,3371,3328,78,4276
2020/2/15,10:00,3343,3241,75,4430
2020/2/15,11:00,3329,3203,74,4473
2020/2/15,12:00,3229,3057,74,4343
2020/2/15,13:00,3168,3080,75,4223
2020/2/15,14:00,3110,3023,74,4162
2020/2/15,15:00,3048,3022,73,4148
2020/2/15,16:00,3124,3105,75,4150
2020/2/15,17:00,3337,3275,79,4212
2020/2/15,18:00,3432,3330,80,4279
2020/2/15,19:00,3395,3277,79,4286
2020/2/15,20:00,3307,3207,77,4281
2020/2/15,21:00,3166,3071,74,4236
2020/2/15,22:00,3006,2926,73,4085
2020/2/15,23:00,2855,2747,72,3944

最大使用率(%),時間帯
80,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4337,18:00～19:00,2/15,17:40,27,78

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3555,18:00～19:00,2/15,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
4107,9:00～10:00,2/15,17:40,23,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
3339,9:00～10:00,2/15,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/2/15,0:00,2922,0
2020/2/15,0:05,2911,0
2020/2/15,0:10,2893,0
