2016/4/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
4302,11:00～12:00,4/15,8:30,28,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3354,11:00～12:00,4/15,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2016/4/15,0:00,2585,0,60
2016/4/15,1:00,2454,0,57
2016/4/15,2:00,2418,0,56
2016/4/15,3:00,2428,0,56
2016/4/15,4:00,2454,0,57
2016/4/15,5:00,2528,0,59
2016/4/15,6:00,2699,0,63
2016/4/15,7:00,2879,0,67
2016/4/15,8:00,3065,0,71
2016/4/15,9:00,3261,0,76
2016/4/15,10:00,3298,0,77
2016/4/15,11:00,3296,0,77
2016/4/15,12:00,3105,0,72
2016/4/15,13:00,3248,0,75
2016/4/15,14:00,3251,0,76
2016/4/15,15:00,3265,0,76
2016/4/15,16:00,3314,0,77
2016/4/15,17:00,3297,0,77
2016/4/15,18:00,3392,0,79
2016/4/15,19:00,3340,0,78
2016/4/15,20:00,3207,0,75
2016/4/15,21:00,3078,0,72
2016/4/15,22:00,2996,0,70
2016/4/15,23:00,0,0,

最大使用率(%),時間帯
79,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3870,19:00～20:00,4/15,17:30,25,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3091,19:00～20:00,4/15,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2016/4/15,0:00,2691
2016/4/15,0:05,2677
2016/4/15,0:10,2654
2016/4/15,0:15,2624
2016/4/15,0:20,2609
2016/4/15,0:25,2594
2016/4/15,0:30,2560
2016/4/15,0:35,2545
2016/4/15,0:40,2545
2016/4/15,0:45,2521
2016/4/15,0:50,2514
2016/4/15,0:55,2489
2016/4/15,1:00,2502
2016/4/15,1:05,2493
2016/4/15,1:10,2479
2016/4/15,1:15,2473
2016/4/15,1:20,2456
2016/4/15,1:25,2441
2016/4/15,1:30,2449
2016/4/15,1:35,2443
2016/4/15,1:40,2433
2016/4/15,1:45,2425
2016/4/15,1:50,2421
2016/4/15,1:55,2438
2016/4/15,2:00,2432
2016/4/15,2:05,2425
2016/4/15,2:10,2423
2016/4/15,2:15,2416
2016/4/15,2:20,2422
2016/4/15,2:25,2418
2016/4/15,2:30,2411
2016/4/15,2:35,2418
2016/4/15,2:40,2411
2016/4/15,2:45,2418
2016/4/15,2:50,2411
2016/4/15,2:55,2411
2016/4/15,3:00,2416
2016/4/15,3:05,2429
2016/4/15,3:10,2429
2016/4/15,3:15,2424
2016/4/15,3:20,2432
2016/4/15,3:25,2439
2016/4/15,3:30,2423
2016/4/15,3:35,2432
2016/4/15,3:40,2422
2016/4/15,3:45,2433
2016/4/15,3:50,2434
2016/4/15,3:55,2426
2016/4/15,4:00,2424
2016/4/15,4:05,2426
2016/4/15,4:10,2447
2016/4/15,4:15,2451
2016/4/15,4:20,2451
2016/4/15,4:25,2447
2016/4/15,4:30,2451
2016/4/15,4:35,2459
2016/4/15,4:40,2464
2016/4/15,4:45,2461
2016/4/15,4:50,2479
2016/4/15,4:55,2490
2016/4/15,5:00,2492
2016/4/15,5:05,2506
2016/4/15,5:10,2513
2016/4/15,5:15,2525
2016/4/15,5:20,2530
2016/4/15,5:25,2533
2016/4/15,5:30,2524
2016/4/15,5:35,2530
2016/4/15,5:40,2521
2016/4/15,5:45,2545
