2016/7/4 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1255,19:00～20:00,7/3,8:55,12,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1124,19:00～20:00,7/3,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/3,0:00,881,858,70
2016/7/3,1:00,838,827,67
2016/7/3,2:00,833,831,66
2016/7/3,3:00,869,866,69
2016/7/3,4:00,888,899,71
2016/7/3,5:00,866,879,69
2016/7/3,6:00,853,851,68
2016/7/3,7:00,888,855,71
2016/7/3,8:00,928,896,74
2016/7/3,9:00,1030,962,82
2016/7/3,10:00,1086,997,87
2016/7/3,11:00,1111,1021,88
2016/7/3,12:00,1123,1048,89
2016/7/3,13:00,1101,1027,88
2016/7/3,14:00,1114,1013,89
2016/7/3,15:00,1097,1021,87
2016/7/3,16:00,1105,1041,88
2016/7/3,17:00,1134,1075,90
2016/7/3,18:00,1160,1101,92
2016/7/3,19:00,1167,1113,93
2016/7/3,20:00,1139,1082,91
2016/7/3,21:00,1079,1032,86
2016/7/3,22:00,1010,979,80
2016/7/3,23:00,925,905,74

最大使用率(%),時間帯
93,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1533,16:00～17:00,7/3,17:55,14,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1344,16:00～17:00,7/3,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2016/7/3,0:00,934
2016/7/3,0:05,929
2016/7/3,0:10,911
2016/7/3,0:15,901
2016/7/3,0:20,890
2016/7/3,0:25,884
2016/7/3,0:30,874
2016/7/3,0:35,869
2016/7/3,0:40,848
2016/7/3,0:45,856
2016/7/3,0:50,842
2016/7/3,0:55,841
2016/7/3,1:00,857
2016/7/3,1:05,846
2016/7/3,1:10,844
2016/7/3,1:15,839
2016/7/3,1:20,837
2016/7/3,1:25,842
2016/7/3,1:30,835
2016/7/3,1:35,827
2016/7/3,1:40,830
2016/7/3,1:45,833
2016/7/3,1:50,835
2016/7/3,1:55,827
2016/7/3,2:00,820
2016/7/3,2:05,826
2016/7/3,2:10,828
2016/7/3,2:15,827
2016/7/3,2:20,837
2016/7/3,2:25,826
2016/7/3,2:30,834
2016/7/3,2:35,831
2016/7/3,2:40,846
2016/7/3,2:45,838
2016/7/3,2:50,839
2016/7/3,2:55,850
2016/7/3,3:00,849
2016/7/3,3:05,858
2016/7/3,3:10,861
2016/7/3,3:15,862
2016/7/3,3:20,864
2016/7/3,3:25,870
2016/7/3,3:30,883
2016/7/3,3:35,869
2016/7/3,3:40,865
2016/7/3,3:45,878
2016/7/3,3:50,887
2016/7/3,3:55,881
2016/7/3,4:00,897
2016/7/3,4:05,880
2016/7/3,4:10,900
2016/7/3,4:15,881
2016/7/3,4:20,893
2016/7/3,4:25,881
2016/7/3,4:30,882
2016/7/3,4:35,892
2016/7/3,4:40,896
2016/7/3,4:45,885
2016/7/3,4:50,890
2016/7/3,4:55,883
2016/7/3,5:00,882
2016/7/3,5:05,882
2016/7/3,5:10,879
