2017/4/21 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3949,18:00～19:00,4/21,8:30,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3412,18:00～19:00,4/21,8:30

DATE,TIME,当日実績(万kW),予測値（万kW),使用率(%)
2017/4/21,0:00,2508,2517,64
2017/4/21,1:00,2395,2420,61
2017/4/21,2:00,2379,2381,60
2017/4/21,3:00,2388,2391,60
2017/4/21,4:00,2410,2411,61
2017/4/21,5:00,2453,2479,62
2017/4/21,6:00,2628,2644,67
2017/4/21,7:00,2860,2838,72
2017/4/21,8:00,3129,3101,79
2017/4/21,9:00,3315,3266,84
2017/4/21,10:00,3343,3295,85
2017/4/21,11:00,3347,3285,85
2017/4/21,12:00,3205,3130,81
2017/4/21,13:00,3281,3266,83
2017/4/21,14:00,3258,3256,83
2017/4/21,15:00,3223,3246,82
2017/4/21,16:00,3221,3363,82
2017/4/21,17:00,3226,3344,82
2017/4/21,18:00,3344,3412,85
2017/4/21,19:00,3284,3334,83
2017/4/21,20:00,3148,3178,80
2017/4/21,21:00,3004,3023,76
2017/4/21,22:00,2891,2887,73
2017/4/21,23:00,2723,2702,69

最大使用率(%),時間帯
85,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3607,19:00～20:00,4/21,17:30,17,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
3110,18:00～19:00,4/21,17:30

DATE,TIME,当日実績（５分間隔値）(万kW)
2017/4/21,0:00,2608
2017/4/21,0:05,2588
2017/4/21,0:10,2578
2017/4/21,0:15,2545
2017/4/21,0:20,2530
2017/4/21,0:25,2516
2017/4/21,0:30,2492
2017/4/21,0:35,2467
2017/4/21,0:40,2460
2017/4/21,0:45,2442
2017/4/21,0:50,2448
2017/4/21,0:55,2421
2017/4/21,1:00,2417
2017/4/21,1:05,2420
2017/4/21,1:10,2426
2017/4/21,1:15,2401
2017/4/21,1:20,2390
2017/4/21,1:25,2387
2017/4/21,1:30,2396
2017/4/21,1:35,2392
2017/4/21,1:40,2383
2017/4/21,1:45,2376
2017/4/21,1:50,2385
2017/4/21,1:55,2365
2017/4/21,2:00,2371
2017/4/21,2:05,2364
2017/4/21,2:10,2382
2017/4/21,2:15,2377
2017/4/21,2:20,2381
2017/4/21,2:25,2368
2017/4/21,2:30,2376
2017/4/21,2:35,2390
2017/4/21,2:40,2382
2017/4/21,2:45,2378
2017/4/21,2:50,2391
2017/4/21,2:55,2384
2017/4/21,3:00,2394
2017/4/21,3:05,2396
2017/4/21,3:10,2380
2017/4/21,3:15,2380
2017/4/21,3:20,2384
2017/4/21,3:25,2380
2017/4/21,3:30,2385
2017/4/21,3:35,2392
2017/4/21,3:40,2391
2017/4/21,3:45,2386
2017/4/21,3:50,2395
2017/4/21,3:55,2394
2017/4/21,4:00,2395
2017/4/21,4:05,2402
2017/4/21,4:10,2403
2017/4/21,4:15,2416
2017/4/21,4:20,2403
2017/4/21,4:25,2406
2017/4/21,4:30,2412
2017/4/21,4:35,2409
2017/4/21,4:40,2410
2017/4/21,4:45,2412
2017/4/21,4:50,2425
2017/4/21,4:55,2432
2017/4/21,5:00,2436
2017/4/21,5:05,2438
2017/4/21,5:10,2443
2017/4/21,5:15,2440
2017/4/21,5:20,2441
2017/4/21,5:25,2453
2017/4/21,5:30,2445
2017/4/21,5:35,2453
2017/4/21,5:40,2463
2017/4/21,5:45,2461
2017/4/21,5:50,2473
2017/4/21,5:55,2492
2017/4/21,6:00,2521
2017/4/21,6:05,2548
2017/4/21,6:10,2581
2017/4/21,6:15,2586
2017/4/21,6:20,2599
2017/4/21,6:25,2622
2017/4/21,6:30,2654
2017/4/21,6:35,2660
2017/4/21,6:40,2677
2017/4/21,6:45,2680
2017/4/21,6:50,2697
2017/4/21,6:55,2709
2017/4/21,7:00,2728
2017/4/21,7:05,2764
2017/4/21,7:10,2788
2017/4/21,7:15,2820
2017/4/21,7:20,2840
2017/4/21,7:25,2852
2017/4/21,7:30,2857
