2017/7/8 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
469,13:00～14:00,7月7日,4:29,27,79

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
370,13:00～14:00,7月7日,4:29

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/7/7,0:00,283,279,60
2017/7/7,1:00,283,278,60
2017/7/7,2:00,289,286,62
2017/7/7,3:00,297,300,63
2017/7/7,4:00,295,295,63
2017/7/7,5:00,287,292,61
2017/7/7,6:00,285,287,61
2017/7/7,7:00,296,295,63
2017/7/7,8:00,324,325,69
2017/7/7,9:00,352,347,75
2017/7/7,10:00,362,361,77
2017/7/7,11:00,371,367,79
2017/7/7,12:00,355,346,76
2017/7/7,13:00,377,370,80
2017/7/7,14:00,385,360,82
2017/7/7,15:00,390,364,83
2017/7/7,16:00,396,366,84
2017/7/7,17:00,390,353,83
2017/7/7,18:00,376,359,80
2017/7/7,19:00,376,366,80
2017/7/7,20:00,362,351,77
2017/7/7,21:00,343,328,73
2017/7/7,22:00,325,307,69
2017/7/7,23:00,313,289,67

最大使用率(%),時間帯
84,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
493,16:00～17:00,7月8日,11:07,28,78

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
386,16:00～17:00,7月8日,11:07

DATE,TIME,当日実績(５分間隔値)(万kW)
2017/7/7,0:00,290
2017/7/7,0:05,291
2017/7/7,0:10,294
2017/7/7,0:15,287
2017/7/7,0:20,287
2017/7/7,0:25,287
2017/7/7,0:30,281
2017/7/7,0:35,281
2017/7/7,0:40,280
2017/7/7,0:45,279
2017/7/7,0:50,275
2017/7/7,0:55,276
2017/7/7,1:00,279
2017/7/7,1:05,284
2017/7/7,1:10,286
2017/7/7,1:15,282
2017/7/7,1:20,277
2017/7/7,1:25,276
2017/7/7,1:30,280
2017/7/7,1:35,283
2017/7/7,1:40,283
2017/7/7,1:45,283
2017/7/7,1:50,284
2017/7/7,1:55,283
2017/7/7,2:00,280
2017/7/7,2:05,282
2017/7/7,2:10,281
2017/7/7,2:15,283
2017/7/7,2:20,289
2017/7/7,2:25,288
2017/7/7,2:30,285
2017/7/7,2:35,285
2017/7/7,2:40,288
2017/7/7,2:45,290
2017/7/7,2:50,291
2017/7/7,2:55,291
2017/7/7,3:00,292
2017/7/7,3:05,293
2017/7/7,3:10,293
2017/7/7,3:15,294
2017/7/7,3:20,297
2017/7/7,3:25,296
2017/7/7,3:30,296
2017/7/7,3:35,300
2017/7/7,3:40,298
2017/7/7,3:45,296
2017/7/7,3:50,293
2017/7/7,3:55,294
2017/7/7,4:00,291
2017/7/7,4:05,293
2017/7/7,4:10,296
2017/7/7,4:15,296
2017/7/7,4:20,296
2017/7/7,4:25,292
2017/7/7,4:30,291
2017/7/7,4:35,293
2017/7/7,4:40,294
2017/7/7,4:45,290
2017/7/7,4:50,288
2017/7/7,4:55,287
2017/7/7,5:00,294
