2017/1/20 0:07 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1494,18:00～19:00,1/19,8:55,20,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1234,18:00～19:00,1/19,8:55

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/1/19,0:00,919,947,60
2017/1/19,1:00,942,970,62
2017/1/19,2:00,991,1009,65
2017/1/19,3:00,1018,1048,67
2017/1/19,4:00,1040,1059,68
2017/1/19,5:00,1052,1073,69
2017/1/19,6:00,1118,1128,73
2017/1/19,7:00,1184,1180,77
2017/1/19,8:00,1224,1207,80
2017/1/19,9:00,1240,1180,81
2017/1/19,10:00,1191,1119,78
2017/1/19,11:00,1161,1100,76
2017/1/19,12:00,1090,1035,71
2017/1/19,13:00,1106,1081,72
2017/1/19,14:00,1106,1065,72
2017/1/19,15:00,1088,1061,71
2017/1/19,16:00,1129,1081,74
2017/1/19,17:00,1199,1166,78
2017/1/19,18:00,1261,1234,84
2017/1/19,19:00,1233,1210,83
2017/1/19,20:00,1190,1174,80
2017/1/19,21:00,1132,1141,76
2017/1/19,22:00,1061,1093,71
2017/1/19,23:00,972,1047,65

最大使用率(%),時間帯
84,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1551,18:00～19:00,1/19,17:55,14,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1360,18:00～19:00,1/19,17:55

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/1/19,0:00,938
2017/1/19,0:05,933
2017/1/19,0:10,931
2017/1/19,0:15,930
2017/1/19,0:20,929
2017/1/19,0:25,921
2017/1/19,0:30,916
2017/1/19,0:35,906
2017/1/19,0:40,909
2017/1/19,0:45,913
2017/1/19,0:50,904
2017/1/19,0:55,907
2017/1/19,1:00,929
2017/1/19,1:05,930
2017/1/19,1:10,929
2017/1/19,1:15,925
2017/1/19,1:20,933
2017/1/19,1:25,935
2017/1/19,1:30,946
2017/1/19,1:35,941
2017/1/19,1:40,947
2017/1/19,1:45,952
2017/1/19,1:50,965
2017/1/19,1:55,980
2017/1/19,2:00,980
2017/1/19,2:05,977
2017/1/19,2:10,989
2017/1/19,2:15,984
2017/1/19,2:20,986
2017/1/19,2:25,993
2017/1/19,2:30,995
2017/1/19,2:35,991
2017/1/19,2:40,1000
2017/1/19,2:45,995
2017/1/19,2:50,1008
2017/1/19,2:55,996
2017/1/19,3:00,1007
2017/1/19,3:05,1009
2017/1/19,3:10,1007
2017/1/19,3:15,1013
2017/1/19,3:20,1013
2017/1/19,3:25,1026
2017/1/19,3:30,1019
2017/1/19,3:35,1024
2017/1/19,3:40,1021
2017/1/19,3:45,1025
2017/1/19,3:50,1024
2017/1/19,3:55,1025
2017/1/19,4:00,1029
2017/1/19,4:05,1032
2017/1/19,4:10,1030
2017/1/19,4:15,1041
2017/1/19,4:20,1046
2017/1/19,4:25,1042
2017/1/19,4:30,1044
2017/1/19,4:35,1041
2017/1/19,4:40,1036
2017/1/19,4:45,1050
2017/1/19,4:50,1047
2017/1/19,4:55,1044
2017/1/19,5:00,1041
2017/1/19,5:05,1045
2017/1/19,5:10,1046
2017/1/19,5:15,1052
2017/1/19,5:20,1055
2017/1/19,5:25,1048
2017/1/19,5:30,1044
2017/1/19,5:35,1050
2017/1/19,5:40,1056
2017/1/19,5:45,1063
2017/1/19,5:50,1055
2017/1/19,5:55,1057
2017/1/19,6:00,1076
2017/1/19,6:05,1084
2017/1/19,6:10,1084
2017/1/19,6:15,1099
2017/1/19,6:20,1103
2017/1/19,6:25,1116
2017/1/19,6:30,1126
2017/1/19,6:35,1142
2017/1/19,6:40,1142
2017/1/19,6:45,1133
2017/1/19,6:50,1142
2017/1/19,6:55,1149
2017/1/19,7:00,1163
2017/1/19,7:05,1162
2017/1/19,7:10,1176
2017/1/19,7:15,1179
2017/1/19,7:20,1190
2017/1/19,7:25,1176
2017/1/19,7:30,1193
2017/1/19,7:35,1197
2017/1/19,7:40,1183
2017/1/19,7:45,1180
2017/1/19,7:50,1187
2017/1/19,7:55,1187
2017/1/19,8:00,1199
2017/1/19,8:05,1217
2017/1/19,8:10,1214
2017/1/19,8:15,1220
2017/1/19,8:20,1216
2017/1/19,8:25,1221
2017/1/19,8:30,1234
2017/1/19,8:35,1232
2017/1/19,8:40,1235
2017/1/19,8:45,1231
2017/1/19,8:50,1228
2017/1/19,8:55,1229
2017/1/19,9:00,1236
2017/1/19,9:05,1243
2017/1/19,9:10,1244
2017/1/19,9:15,1252
2017/1/19,9:20,1233
2017/1/19,9:25,1243
2017/1/19,9:30,1246
2017/1/19,9:35,1249
2017/1/19,9:40,1236
2017/1/19,9:45,1214
2017/1/19,9:50,1234
2017/1/19,9:55,1219
2017/1/19,10:00,1204
2017/1/19,10:05,1206
2017/1/19,10:10,1193
2017/1/19,10:15,1201
2017/1/19,10:20,1197
2017/1/19,10:25,1194
2017/1/19,10:30,1185
2017/1/19,10:35,1189
2017/1/19,10:40,1190
2017/1/19,10:45,1188
2017/1/19,10:50,1172
2017/1/19,10:55,1177
2017/1/19,11:00,1174
2017/1/19,11:05,1164
2017/1/19,11:10,1163
2017/1/19,11:15,1169
2017/1/19,11:20,1157
2017/1/19,11:25,1158
2017/1/19,11:30,1155
2017/1/19,11:35,1166
2017/1/19,11:40,1166
2017/1/19,11:45,1169
2017/1/19,11:50,1179
2017/1/19,11:55,1151
2017/1/19,12:00,1118
2017/1/19,12:05,1105
2017/1/19,12:10,1101
2017/1/19,12:15,1108
2017/1/19,12:20,1081
2017/1/19,12:25,1100
2017/1/19,12:30,1078
2017/1/19,12:35,1066
2017/1/19,12:40,1062
2017/1/19,12:45,1074
2017/1/19,12:50,1082
2017/1/19,12:55,1092
2017/1/19,13:00,1098
2017/1/19,13:05,1097
2017/1/19,13:10,1116
2017/1/19,13:15,1107
2017/1/19,13:20,1105
2017/1/19,13:25,1107
2017/1/19,13:30,1113
2017/1/19,13:35,1112
2017/1/19,13:40,1103
2017/1/19,13:45,1110
2017/1/19,13:50,1100
2017/1/19,13:55,1104
2017/1/19,14:00,1114
2017/1/19,14:05,1119
2017/1/19,14:10,1101
2017/1/19,14:15,1112
