2016/12/22 23:38 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
7124,17:00～18:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/22,00:00,9332,5510,-
2016/12/22,01:00,9231,5486,-
2016/12/22,02:00,9355,5658,-
2016/12/22,03:00,9442,5767,-
2016/12/22,04:00,9454,5761,-
2016/12/22,05:00,9542,5730,-
2016/12/22,06:00,10140,6007,-
2016/12/22,07:00,10694,6303,-
2016/12/22,08:00,11506,6746,-
2016/12/22,09:00,12027,7009,-
2016/12/22,10:00,12003,6970,-
2016/12/22,11:00,12055,6916,-
2016/12/22,12:00,11433,6469,-
2016/12/22,13:00,11893,6825,-
2016/12/22,14:00,11837,6854,-
2016/12/22,15:00,11743,6853,-
2016/12/22,16:00,12051,7026,-
2016/12/22,17:00,12035,7124,-
2016/12/22,18:00,11704,7035,-
2016/12/22,19:00,11233,6753,-
2016/12/22,20:00,10748,6489,-
2016/12/22,21:00,10318,6226,-
2016/12/22,22:00,9939,5958,-
2016/12/22,23:00,9544,5687,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
-,-,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/12/22,0:00,9550
2016/12/22,0:05,9501
2016/12/22,0:10,9487
2016/12/22,0:15,9434
2016/12/22,0:20,9432
2016/12/22,0:25,9363
2016/12/22,0:30,9318
2016/12/22,0:35,9297
2016/12/22,0:40,9251
2016/12/22,0:45,9211
2016/12/22,0:50,9168
2016/12/22,0:55,9135
2016/12/22,1:00,9178
2016/12/22,1:05,9220
2016/12/22,1:10,9225
2016/12/22,1:15,9208
2016/12/22,1:20,9191
2016/12/22,1:25,9216
2016/12/22,1:30,9227
2016/12/22,1:35,9245
2016/12/22,1:40,9265
2016/12/22,1:45,9264
2016/12/22,1:50,9263
2016/12/22,1:55,9287
2016/12/22,2:00,9298
2016/12/22,2:05,9294
2016/12/22,2:10,9321
2016/12/22,2:15,9344
2016/12/22,2:20,9349
2016/12/22,2:25,9331
2016/12/22,2:30,9360
2016/12/22,2:35,9399
2016/12/22,2:40,9406
2016/12/22,2:45,9396
2016/12/22,2:50,9422
2016/12/22,2:55,9427
2016/12/22,3:00,9429
2016/12/22,3:05,9473
2016/12/22,3:10,9452
2016/12/22,3:15,9454
2016/12/22,3:20,9453
2016/12/22,3:25,9451
2016/12/22,3:30,9442
2016/12/22,3:35,9434
2016/12/22,3:40,9434
2016/12/22,3:45,9445
2016/12/22,3:50,9452
2016/12/22,3:55,9467
2016/12/22,4:00,9472
2016/12/22,4:05,9477
2016/12/22,4:10,9498
2016/12/22,4:15,9472
2016/12/22,4:20,9469
2016/12/22,4:25,9445
2016/12/22,4:30,9434
2016/12/22,4:35,9459
2016/12/22,4:40,9441
2016/12/22,4:45,9465
2016/12/22,4:50,9454
2016/12/22,4:55,9468
2016/12/22,5:00,9473
2016/12/22,5:05,9503
2016/12/22,5:10,9512
2016/12/22,5:15,9527
2016/12/22,5:20,9536
2016/12/22,5:25,9523
2016/12/22,5:30,9530
2016/12/22,5:35,9564
2016/12/22,5:40,9584
2016/12/22,5:45,9592
2016/12/22,5:50,9612
2016/12/22,5:55,9632
2016/12/22,6:00,9707
2016/12/22,6:05,9834
2016/12/22,6:10,9940
2016/12/22,6:15,9998
2016/12/22,6:20,10049
2016/12/22,6:25,10119
2016/12/22,6:30,10152
2016/12/22,6:35,10249
2016/12/22,6:40,10352
2016/12/22,6:45,10411
2016/12/22,6:50,10416
2016/12/22,6:55,10447
2016/12/22,7:00,10460
2016/12/22,7:05,10516
2016/12/22,7:10,10554
2016/12/22,7:15,10570
2016/12/22,7:20,10620
2016/12/22,7:25,10675
2016/12/22,7:30,10688
2016/12/22,7:35,10774
2016/12/22,7:40,10796
2016/12/22,7:45,10853
2016/12/22,7:50,10888
2016/12/22,7:55,10913
2016/12/22,8:00,11008
2016/12/22,8:05,11154
2016/12/22,8:10,11212
2016/12/22,8:15,11334
2016/12/22,8:20,11389
2016/12/22,8:25,11483
2016/12/22,8:30,11552
2016/12/22,8:35,11656
2016/12/22,8:40,11723
