2017/11/7 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1116,18:00～19:00,11/6,9:00,10,91

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1010,18:00～19:00,11/6,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/11/6,0:00,684,680,75
2017/11/6,1:00,695,680,75
2017/11/6,2:00,744,725,78
2017/11/6,3:00,809,800,82
2017/11/6,4:00,851,850,84
2017/11/6,5:00,864,870,83
2017/11/6,6:00,891,885,86
2017/11/6,7:00,918,885,85
2017/11/6,8:00,910,890,80
2017/11/6,9:00,927,915,80
2017/11/6,10:00,939,925,78
2017/11/6,11:00,958,940,76
2017/11/6,12:00,908,890,70
2017/11/6,13:00,928,910,74
2017/11/6,14:00,934,905,80
2017/11/6,15:00,931,915,80
2017/11/6,16:00,941,940,81
2017/11/6,17:00,979,965,89
2017/11/6,18:00,1004,1010,90
2017/11/6,19:00,961,970,89
2017/11/6,20:00,923,930,89
2017/11/6,21:00,888,895,87
2017/11/6,22:00,848,845,84
2017/11/6,23:00,795,780,81

最大使用率(%),時間帯
90,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1111,18:00～19:00,11/6,18:00,9,92

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1020,18:00～19:00,11/6,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2017/11/6,0:00,709
2017/11/6,0:05,706
2017/11/6,0:10,695
2017/11/6,0:15,693
2017/11/6,0:20,685
2017/11/6,0:25,684
2017/11/6,0:30,676
2017/11/6,0:35,672
2017/11/6,0:40,684
2017/11/6,0:45,675
2017/11/6,0:50,682
2017/11/6,0:55,661
2017/11/6,1:00,676
2017/11/6,1:05,695
2017/11/6,1:10,695
2017/11/6,1:15,688
2017/11/6,1:20,687
2017/11/6,1:25,692
2017/11/6,1:30,686
2017/11/6,1:35,694
2017/11/6,1:40,705
2017/11/6,1:45,701
2017/11/6,1:50,705
2017/11/6,1:55,725
2017/11/6,2:00,722
2017/11/6,2:05,724
2017/11/6,2:10,722
2017/11/6,2:15,735
2017/11/6,2:20,741
2017/11/6,2:25,739
2017/11/6,2:30,739
2017/11/6,2:35,747
2017/11/6,2:40,758
2017/11/6,2:45,764
2017/11/6,2:50,775
2017/11/6,2:55,759
2017/11/6,3:00,777
2017/11/6,3:05,793
2017/11/6,3:10,792
2017/11/6,3:15,798
2017/11/6,3:20,803
2017/11/6,3:25,815
2017/11/6,3:30,811
2017/11/6,3:35,827
2017/11/6,3:40,823
2017/11/6,3:45,825
2017/11/6,3:50,830
2017/11/6,3:55,829
2017/11/6,4:00,842
2017/11/6,4:05,829
2017/11/6,4:10,853
2017/11/6,4:15,842
2017/11/6,4:20,850
2017/11/6,4:25,847
2017/11/6,4:30,841
2017/11/6,4:35,861
2017/11/6,4:40,861
2017/11/6,4:45,863
2017/11/6,4:50,853
2017/11/6,4:55,868
2017/11/6,5:00,866
2017/11/6,5:05,861
2017/11/6,5:10,870
2017/11/6,5:15,868
2017/11/6,5:20,865
2017/11/6,5:25,875
2017/11/6,5:30,861
2017/11/6,5:35,871
2017/11/6,5:40,867
2017/11/6,5:45,872
2017/11/6,5:50,858
2017/11/6,5:55,862
2017/11/6,6:00,874
2017/11/6,6:05,878
2017/11/6,6:10,872
2017/11/6,6:15,897
2017/11/6,6:20,890
2017/11/6,6:25,895
2017/11/6,6:30,892
2017/11/6,6:35,898
2017/11/6,6:40,915
2017/11/6,6:45,907
2017/11/6,6:50,894
2017/11/6,6:55,905
2017/11/6,7:00,909
2017/11/6,7:05,913
2017/11/6,7:10,918
2017/11/6,7:15,933
2017/11/6,7:20,912
