2020/9/1 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3140,14:00～15:00,8/31,9:30,14,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2750,14:00～15:00,8/31,9:30

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2821,17:00～18:00,8/31,9:30,11,90

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2550,17:00～18:00,8/31,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2020/8/31,0:00,1459,1472,46,2214
2020/8/31,1:00,1349,1391,42,2164
2020/8/31,2:00,1337,1381,42,2135
2020/8/31,3:00,1343,1380,42,2137
2020/8/31,4:00,1336,1372,42,2134
2020/8/31,5:00,1362,1401,43,2120
2020/8/31,6:00,1488,1521,47,2165
2020/8/31,7:00,1776,1800,56,2136
2020/8/31,8:00,2158,2171,68,2543
2020/8/31,9:00,2442,2458,77,2868
2020/8/31,10:00,2559,2605,81,3032
2020/8/31,11:00,2642,2678,84,3117
2020/8/31,12:00,2623,2626,83,3063
2020/8/31,13:00,2729,2729,86,3165
2020/8/31,14:00,2753,2750,87,3140
2020/8/31,15:00,2742,2721,87,3047
2020/8/31,16:00,2712,2662,86,2973
2020/8/31,17:00,2540,2555,80,2821
2020/8/31,18:00,2431,2476,77,2733
2020/8/31,19:00,2314,2352,73,2705
2020/8/31,20:00,2159,2194,68,2557
2020/8/31,21:00,2026,2054,64,2399
2020/8/31,22:00,1903,1928,60,2284
2020/8/31,23:00,1767,1796,56,2226

最大使用率(%),時間帯
87,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
3070,14:00～15:00,8/31,18:30,11,90

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2770,14:00～15:00,8/31,18:30

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2946,15:00～16:00,8/31,18:30,7,93

翌日の使用率ピーク時予想電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2760,15:00～16:00,8/31,18:30

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/8/31,0:00,1543,0
2020/8/31,0:05,1527,0
2020/8/31,0:10,1517,0
2020/8/31,0:15,1505,0
2020/8/31,0:20,1501,0
2020/8/31,0:25,1474,0
2020/8/31,0:30,1454,0
2020/8/31,0:35,1441,0
2020/8/31,0:40,1429,0
2020/8/31,0:45,1434,0
2020/8/31,0:50,1423,0
2020/8/31,0:55,1405,0
2020/8/31,1:00,1394,0
2020/8/31,1:05,1385,0
2020/8/31,1:10,1380,0
2020/8/31,1:15,1370,0
2020/8/31,1:20,1361,0
2020/8/31,1:25,1349,0
2020/8/31,1:30,1335,0
2020/8/31,1:35,1334,0
2020/8/31,1:40,1335,0
2020/8/31,1:45,1342,0
2020/8/31,1:50,1336,0
2020/8/31,1:55,1330,0
2020/8/31,2:00,1334,0
2020/8/31,2:05,1335,0
2020/8/31,2:10,1337,0
2020/8/31,2:15,1330,0
2020/8/31,2:20,1317,0
2020/8/31,2:25,1314,0
2020/8/31,2:30,1324,0
2020/8/31,2:35,1333,0
2020/8/31,2:40,1346,0
2020/8/31,2:45,1350,0
2020/8/31,2:50,1351,0
2020/8/31,2:55,1355,0
2020/8/31,3:00,1353,0
2020/8/31,3:05,1345,0
2020/8/31,3:10,1344,0
2020/8/31,3:15,1348,0
2020/8/31,3:20,1356,0
2020/8/31,3:25,1352,0
2020/8/31,3:30,1348,0
2020/8/31,3:35,1340,0
2020/8/31,3:40,1330,0
2020/8/31,3:45,1338,0
2020/8/31,3:50,1339,0
2020/8/31,3:55,1337,0
2020/8/31,4:00,1342,0
2020/8/31,4:05,1333,0
2020/8/31,4:10,1334,0
2020/8/31,4:15,1338,0
2020/8/31,4:20,1331,0
2020/8/31,4:25,1324,0
2020/8/31,4:30,1329,0
2020/8/31,4:35,1332,0
2020/8/31,4:40,1342,0
2020/8/31,4:45,1342,0
2020/8/31,4:50,1342,0
2020/8/31,4:55,1347,0
2020/8/31,5:00,1340,0
2020/8/31,5:05,1354,0
2020/8/31,5:10,1355,0
2020/8/31,5:15,1371,0
2020/8/31,5:20,1369,0
2020/8/31,5:25,1370,0
2020/8/31,5:30,1364,0
2020/8/31,5:35,1351,0
2020/8/31,5:40,1344,2
2020/8/31,5:45,1350,5
2020/8/31,5:50,1366,10
2020/8/31,5:55,1374,15
2020/8/31,6:00,1379,18
2020/8/31,6:05,1398,23
2020/8/31,6:10,1414,28
2020/8/31,6:15,1432,34
2020/8/31,6:20,1446,40
2020/8/31,6:25,1453,48
2020/8/31,6:30,1460,56
2020/8/31,6:35,1486,65
2020/8/31,6:40,1514,74
2020/8/31,6:45,1524,83
2020/8/31,6:50,1546,92
2020/8/31,6:55,1580,101
2020/8/31,7:00,1599,101
2020/8/31,7:05,1623,110
2020/8/31,7:10,1658,118
