2020/5/27 0:04 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1192,14:00～15:00,5/26,9:00,22,82

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,14:00～15:00,5/26,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1023,19:00～20:00,5/26,9:00,9,92

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
940,19:00～20:00,5/26,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/5/26,0:00,722,710,77,941
2020/5/26,1:00,707,700,74,957
2020/5/26,2:00,735,730,76,966
2020/5/26,3:00,795,790,82,973
2020/5/26,4:00,835,825,83,1008
2020/5/26,5:00,821,820,79,1040
2020/5/26,6:00,788,795,70,1120
2020/5/26,7:00,795,800,67,1192
2020/5/26,8:00,860,855,71,1218
2020/5/26,9:00,935,910,79,1183
2020/5/26,10:00,959,940,81,1191
2020/5/26,11:00,965,975,80,1206
2020/5/26,12:00,933,930,76,1224
2020/5/26,13:00,951,975,81,1169
2020/5/26,14:00,944,980,79,1192
2020/5/26,15:00,929,970,78,1193
2020/5/26,16:00,933,970,81,1148
2020/5/26,17:00,920,950,82,1126
2020/5/26,18:00,917,940,87,1053
2020/5/26,19:00,907,940,89,1023
2020/5/26,20:00,861,900,87,992
2020/5/26,21:00,821,850,86,954
2020/5/26,22:00,797,815,86,922
2020/5/26,23:00,763,755,81,939

最大使用率(%),時間帯
89,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1432,14:00～15:00,5/26,18:00,49,67

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,14:00～15:00,5/26,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1024,19:00～20:00,5/26,18:00,10,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
930,19:00～20:00,5/26,18:00

DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2020/5/26,0:00,749,0
2020/5/26,0:05,741,0
2020/5/26,0:10,744,0
2020/5/26,0:15,739,0
2020/5/26,0:20,730,0
2020/5/26,0:25,725,0
2020/5/26,0:30,716,0
2020/5/26,0:35,715,0
2020/5/26,0:40,707,0
2020/5/26,0:45,713,0
2020/5/26,0:50,711,0
2020/5/26,0:55,711,0
2020/5/26,1:00,704,0
2020/5/26,1:05,713,0
2020/5/26,1:10,698,0
2020/5/26,1:15,705,0
2020/5/26,1:20,710,0
2020/5/26,1:25,705,0
2020/5/26,1:30,703,0
2020/5/26,1:35,708,0
2020/5/26,1:40,707,0
2020/5/26,1:45,710,0
2020/5/26,1:50,707,0
2020/5/26,1:55,710,0
2020/5/26,2:00,719,0
2020/5/26,2:05,726,0
2020/5/26,2:10,721,0
2020/5/26,2:15,729,0
2020/5/26,2:20,730,0
2020/5/26,2:25,728,0
2020/5/26,2:30,732,0
2020/5/26,2:35,742,0
2020/5/26,2:40,744,0
2020/5/26,2:45,755,0
2020/5/26,2:50,759,0
2020/5/26,2:55,767,0
2020/5/26,3:00,763,0
2020/5/26,3:05,774,0
2020/5/26,3:10,781,0
2020/5/26,3:15,785,0
2020/5/26,3:20,788,0
2020/5/26,3:25,800,0
2020/5/26,3:30,803,0
2020/5/26,3:35,810,0
2020/5/26,3:40,816,0
2020/5/26,3:45,807,0
2020/5/26,3:50,807,0
2020/5/26,3:55,824,0
2020/5/26,4:00,823,0
2020/5/26,4:05,818,0
2020/5/26,4:10,829,0
2020/5/26,4:15,819,0
2020/5/26,4:20,836,0
2020/5/26,4:25,836,0
2020/5/26,4:30,837,0
2020/5/26,4:35,837,0
2020/5/26,4:40,833,0
2020/5/26,4:45,841,0
2020/5/26,4:50,848,0
2020/5/26,4:55,846,0
2020/5/26,5:00,839,0
2020/5/26,5:05,836,0
2020/5/26,5:10,834,0
2020/5/26,5:15,836,0
2020/5/26,5:20,829,0
2020/5/26,5:25,830,1
2020/5/26,5:30,812,2
2020/5/26,5:35,812,4
2020/5/26,5:40,814,7
2020/5/26,5:45,808,11
2020/5/26,5:50,796,15
2020/5/26,5:55,802,20
2020/5/26,6:00,801,27
2020/5/26,6:05,801,33
2020/5/26,6:10,796,41
2020/5/26,6:15,792,49
2020/5/26,6:20,790,56
2020/5/26,6:25,793,60
2020/5/26,6:30,783,61
2020/5/26,6:35,780,68
2020/5/26,6:40,783,77
2020/5/26,6:45,778,82
2020/5/26,6:50,782,91
2020/5/26,6:55,775,96
2020/5/26,7:00,776,107
2020/5/26,7:05,794,116
2020/5/26,7:10,792,116
2020/5/26,7:15,783,118
2020/5/26,7:20,793,130
2020/5/26,7:25,807,136
2020/5/26,7:30,798,127
2020/5/26,7:35,794,127
2020/5/26,7:40,807,138
2020/5/26,7:45,801,132
2020/5/26,7:50,809,137
2020/5/26,7:55,809,147
2020/5/26,8:00,836,155
2020/5/26,8:05,830,140
2020/5/26,8:10,827,134
2020/5/26,8:15,847,143
2020/5/26,8:20,862,142
2020/5/26,8:25,850,141
2020/5/26,8:30,859,148
2020/5/26,8:35,885,160
2020/5/26,8:40,880,155
2020/5/26,8:45,897,158
2020/5/26,8:50,909,155
2020/5/26,8:55,902,157
2020/5/26,9:00,921,168
2020/5/26,9:05,924,164
2020/5/26,9:10,923,169
2020/5/26,9:15,930,174
2020/5/26,9:20,933,181
2020/5/26,9:25,943,191
2020/5/26,9:30,950,193
2020/5/26,9:35,945,192
2020/5/26,9:40,942,185
2020/5/26,9:45,947,190
2020/5/26,9:50,953,193
2020/5/26,9:55,953,185
2020/5/26,10:00,954,189
2020/5/26,10:05,953,193
2020/5/26,10:10,945,190
2020/5/26,10:15,963,194
2020/5/26,10:20,965,190
2020/5/26,10:25,959,186
2020/5/26,10:30,968,183
2020/5/26,10:35,971,180
2020/5/26,10:40,981,172
2020/5/26,10:45,980,167
2020/5/26,10:50,959,164
2020/5/26,10:55,963,167
2020/5/26,11:00,963,172
2020/5/26,11:05,961,171
2020/5/26,11:10,961,172
2020/5/26,11:15,965,173
2020/5/26,11:20,966,177
2020/5/26,11:25,965,182
2020/5/26,11:30,960,179
2020/5/26,11:35,960,179
2020/5/26,11:40,962,180
2020/5/26,11:45,965,183
2020/5/26,11:50,965,179
2020/5/26,11:55,960,175
2020/5/26,12:00,958,177
2020/5/26,12:05,943,171
2020/5/26,12:10,946,162
2020/5/26,12:15,932,158
2020/5/26,12:20,933,156
2020/5/26,12:25,929,147
2020/5/26,12:30,927,138
2020/5/26,12:35,919,134
2020/5/26,12:40,923,137
2020/5/26,12:45,922,135
2020/5/26,12:50,920,132
2020/5/26,12:55,928,139
2020/5/26,13:00,946,146
2020/5/26,13:05,952,142
2020/5/26,13:10,956,138
2020/5/26,13:15,958,137
2020/5/26,13:20,958,132
2020/5/26,13:25,959,128
2020/5/26,13:30,949,122
2020/5/26,13:35,954,117
2020/5/26,13:40,956,119
2020/5/26,13:45,962,119
2020/5/26,13:50,961,118
2020/5/26,13:55,958,116
2020/5/26,14:00,961,119
2020/5/26,14:05,952,117
2020/5/26,14:10,948,115
2020/5/26,14:15,949,116
2020/5/26,14:20,954,119
2020/5/26,14:25,946,121
2020/5/26,14:30,939,120
2020/5/26,14:35,934,120
2020/5/26,14:40,940,123
2020/5/26,14:45,942,127
2020/5/26,14:50,936,129
2020/5/26,14:55,939,128
2020/5/26,15:00,941,127
2020/5/26,15:05,929,122
2020/5/26,15:10,928,120
2020/5/26,15:15,925,117
2020/5/26,15:20,931,113
2020/5/26,15:25,937,115
2020/5/26,15:30,931,113
2020/5/26,15:35,928,115
2020/5/26,15:40,922,111
2020/5/26,15:45,928,110
2020/5/26,15:50,939,112
2020/5/26,15:55,948,114
2020/5/26,16:00,950,113
2020/5/26,16:05,940,105
2020/5/26,16:10,939,97
2020/5/26,16:15,929,89
2020/5/26,16:20,938,86
2020/5/26,16:25,938,79
2020/5/26,16:30,934,76
2020/5/26,16:35,937,74
2020/5/26,16:40,934,70
2020/5/26,16:45,935,65
2020/5/26,16:50,932,60
2020/5/26,16:55,933,56
2020/5/26,17:00,922,51
2020/5/26,17:05,924,50
2020/5/26,17:10,921,48
2020/5/26,17:15,923,48
2020/5/26,17:20,923,47
2020/5/26,17:25,919,46
2020/5/26,17:30,920,46
2020/5/26,17:35,923,45
2020/5/26,17:40,916,44
2020/5/26,17:45,918,45
2020/5/26,17:50,923,47
2020/5/26,17:55,922,45
2020/5/26,18:00,933,45
2020/5/26,18:05,913,44
2020/5/26,18:10,915,42
2020/5/26,18:15,920,38
2020/5/26,18:20,920,33
2020/5/26,18:25,912,27
2020/5/26,18:30,923,22
2020/5/26,18:35,917,18
2020/5/26,18:40,916,15
2020/5/26,18:45,922,12
2020/5/26,18:50,916,10
2020/5/26,18:55,925,8
2020/5/26,19:00,920,5
2020/5/26,19:05,910,4
