2020/08/14 23:45 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
458,17:00～18:00,8月14日,9:00,8,93

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
424,17:00～18:00,8月14日,9:00

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
458,17:00～18:00,8月14日,9:00,8,93

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
424,17:00～18:00,8月14日,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/08/14,0:00,259,265,74,348
2020/08/14,1:00,244,248,77,318
2020/08/14,2:00,241,245,72,334
2020/08/14,3:00,248,252,73,338
2020/08/14,4:00,259,262,74,350
2020/08/14,5:00,266,269,70,378
2020/08/14,6:00,267,269,73,364
2020/08/14,7:00,281,282,77,364
2020/08/14,8:00,325,326,80,407
2020/08/14,9:00,364,366,85,430
2020/08/14,10:00,387,390,80,482
2020/08/14,11:00,403,407,80,501
2020/08/14,12:00,414,419,82,505
2020/08/14,13:00,416,422,83,503
2020/08/14,14:00,414,421,83,498
2020/08/14,15:00,412,419,83,494
2020/08/14,16:00,417,423,86,483
2020/08/14,17:00,419,424,91,458
2020/08/14,18:00,403,411,91,444
2020/08/14,19:00,389,397,89,439
2020/08/14,20:00,366,372,84,434
2020/08/14,21:00,338,344,81,416
2020/08/14,22:00,309,315,79,389
2020/08/14,23:00,288,296,63,372

最大使用率(%),時間帯
91,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
511,14:00～15:00,8月14日,18:00,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
421,14:00～15:00,8月14日,18:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
439,18:00～19:00,8月14日,18:00,11,90

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
395,18:00～19:00,8月14日,18:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW)
2020/08/14,0:00,272,0
2020/08/14,0:05,268,0
2020/08/14,0:10,267,0
2020/08/14,0:15,264,0
2020/08/14,0:20,261,0
2020/08/14,0:25,258,0
2020/08/14,0:30,257,0
2020/08/14,0:35,255,0
2020/08/14,0:40,253,0
2020/08/14,0:45,252,0
2020/08/14,0:50,251,0
2020/08/14,0:55,248,0
2020/08/14,1:00,247,0
2020/08/14,1:05,247,0
2020/08/14,1:10,246,0
2020/08/14,1:15,246,0
2020/08/14,1:20,243,0
2020/08/14,1:25,242,0
2020/08/14,1:30,241,0
2020/08/14,1:35,240,0
2020/08/14,1:40,239,0
2020/08/14,1:45,239,0
2020/08/14,1:50,240,0
2020/08/14,1:55,239,0
2020/08/14,2:00,239,0
2020/08/14,2:05,238,0
2020/08/14,2:10,238,0
2020/08/14,2:15,238,0
2020/08/14,2:20,239,0
2020/08/14,2:25,238,0
2020/08/14,2:30,238,0
2020/08/14,2:35,239,0
2020/08/14,2:40,241,0
2020/08/14,2:45,242,0
2020/08/14,2:50,242,0
2020/08/14,2:55,241,0
2020/08/14,3:00,242,0
2020/08/14,3:05,243,0
2020/08/14,3:10,243,0
2020/08/14,3:15,244,0
2020/08/14,3:20,245,0
2020/08/14,3:25,247,0
2020/08/14,3:30,247,0
2020/08/14,3:35,247,0
2020/08/14,3:40,248,0
2020/08/14,3:45,249,0
2020/08/14,3:50,250,0
2020/08/14,3:55,251,0
2020/08/14,4:00,252,0
2020/08/14,4:05,251,0
2020/08/14,4:10,253,0
2020/08/14,4:15,254,0
2020/08/14,4:20,255,0
2020/08/14,4:25,255,0
2020/08/14,4:30,256,0
2020/08/14,4:35,258,0
2020/08/14,4:40,262,0
2020/08/14,4:45,263,0
2020/08/14,4:50,264,0
2020/08/14,4:55,263,0
2020/08/14,5:00,264,0
2020/08/14,5:05,264,0
2020/08/14,5:10,266,0
2020/08/14,5:15,267,0
2020/08/14,5:20,267,0
2020/08/14,5:25,267,0
2020/08/14,5:30,266,0
2020/08/14,5:35,266,1
2020/08/14,5:40,266,1
2020/08/14,5:45,265,2
2020/08/14,5:50,263,3
2020/08/14,5:55,265,5
2020/08/14,6:00,266,8
2020/08/14,6:05,270,10
2020/08/14,6:10,269,13
2020/08/14,6:15,268,16
2020/08/14,6:20,268,19
2020/08/14,6:25,267,22
2020/08/14,6:30,266,26
2020/08/14,6:35,265,29
2020/08/14,6:40,264,32
2020/08/14,6:45,264,36
2020/08/14,6:50,263,39
2020/08/14,6:55,264,43
2020/08/14,7:00,265,47
2020/08/14,7:05,267,51
2020/08/14,7:10,269,55
2020/08/14,7:15,271,59
2020/08/14,7:20,273,63
2020/08/14,7:25,276,67
2020/08/14,7:30,279,71
2020/08/14,7:35,282,76
2020/08/14,7:40,285,80
2020/08/14,7:45,287,84
2020/08/14,7:50,289,88
2020/08/14,7:55,293,93
2020/08/14,8:00,297,97
2020/08/14,8:05,303,101
2020/08/14,8:10,306,105
2020/08/14,8:15,310,109
2020/08/14,8:20,316,113
2020/08/14,8:25,319,117
2020/08/14,8:30,324,120
2020/08/14,8:35,330,124
2020/08/14,8:40,333,128
2020/08/14,8:45,335,132
2020/08/14,8:50,338,136
2020/08/14,8:55,341,139
2020/08/14,9:00,345,142
2020/08/14,9:05,350,146
2020/08/14,9:10,352,149
2020/08/14,9:15,355,154
2020/08/14,9:20,356,157
2020/08/14,9:25,358,160
2020/08/14,9:30,362,163
2020/08/14,9:35,365,166
2020/08/14,9:40,367,169
2020/08/14,9:45,368,171
2020/08/14,9:50,371,174
2020/08/14,9:55,372,177
2020/08/14,10:00,374,178
2020/08/14,10:05,377,181
2020/08/14,10:10,378,184
2020/08/14,10:15,380,186
2020/08/14,10:20,380,188
2020/08/14,10:25,383,190
2020/08/14,10:30,384,191
2020/08/14,10:35,386,193
2020/08/14,10:40,387,195
2020/08/14,10:45,389,196
2020/08/14,10:50,391,198
2020/08/14,10:55,393,199
2020/08/14,11:00,393,200
2020/08/14,11:05,394,201
2020/08/14,11:10,395,202
2020/08/14,11:15,397,203
2020/08/14,11:20,398,204
2020/08/14,11:25,399,205
2020/08/14,11:30,400,205
2020/08/14,11:35,403,206
2020/08/14,11:40,403,206
2020/08/14,11:45,407,206
2020/08/14,11:50,407,207
2020/08/14,11:55,410,207
2020/08/14,12:00,411,207
2020/08/14,12:05,411,207
2020/08/14,12:10,411,207
2020/08/14,12:15,412,207
2020/08/14,12:20,412,207
2020/08/14,12:25,413,207
2020/08/14,12:30,414,207
2020/08/14,12:35,414,206
2020/08/14,12:40,414,206
2020/08/14,12:45,414,206
2020/08/14,12:50,414,205
2020/08/14,12:55,413,205
2020/08/14,13:00,414,203
2020/08/14,13:05,414,203
2020/08/14,13:10,416,202
2020/08/14,13:15,414,201
2020/08/14,13:20,414,200
2020/08/14,13:25,413,199
2020/08/14,13:30,415,198
2020/08/14,13:35,416,197
2020/08/14,13:40,415,196
2020/08/14,13:45,416,195
2020/08/14,13:50,416,193
2020/08/14,13:55,417,191
2020/08/14,14:00,416,190
2020/08/14,14:05,416,188
2020/08/14,14:10,414,186
2020/08/14,14:15,412,184
2020/08/14,14:20,414,182
2020/08/14,14:25,414,179
2020/08/14,14:30,414,177
2020/08/14,14:35,414,174
2020/08/14,14:40,414,172
2020/08/14,14:45,413,169
2020/08/14,14:50,413,166
2020/08/14,14:55,413,163
2020/08/14,15:00,413,160
2020/08/14,15:05,412,156
2020/08/14,15:10,412,153
2020/08/14,15:15,412,149
2020/08/14,15:20,412,146
2020/08/14,15:25,412,142
2020/08/14,15:30,413,139
2020/08/14,15:35,412,135
2020/08/14,15:40,411,131
2020/08/14,15:45,413,127
2020/08/14,15:50,413,123
2020/08/14,15:55,412,120
2020/08/14,16:00,415,116
2020/08/14,16:05,414,112
2020/08/14,16:10,413,108
2020/08/14,16:15,415,104
2020/08/14,16:20,417,100
2020/08/14,16:25,418,96
2020/08/14,16:30,419,92
2020/08/14,16:35,420,87
2020/08/14,16:40,421,83
2020/08/14,16:45,422,79
2020/08/14,16:50,423,74
2020/08/14,16:55,423,70
2020/08/14,17:00,425,66
2020/08/14,17:05,424,62
2020/08/14,17:10,423,58
2020/08/14,17:15,425,54
2020/08/14,17:20,423,50
2020/08/14,17:25,423,46
2020/08/14,17:30,423,42
2020/08/14,17:35,422,38
2020/08/14,17:40,420,35
2020/08/14,17:45,421,32
2020/08/14,17:50,421,28
2020/08/14,17:55,417,25
2020/08/14,18:00,417,22
2020/08/14,18:05,413,18
2020/08/14,18:10,412,15
2020/08/14,18:15,410,12
2020/08/14,18:20,408,10
2020/08/14,18:25,405,7
2020/08/14,18:30,405,4
2020/08/14,18:35,402,2
2020/08/14,18:40,401,2
2020/08/14,18:45,401,1
2020/08/14,18:50,400,0
2020/08/14,18:55,399,0
2020/08/14,19:00,400,0
2020/08/14,19:05,399,0
2020/08/14,19:10,397,0
2020/08/14,19:15,395,0
2020/08/14,19:20,394,0
2020/08/14,19:25,393,0
2020/08/14,19:30,391,0
2020/08/14,19:35,389,0
2020/08/14,19:40,387,0
2020/08/14,19:45,386,0
2020/08/14,19:50,384,0
2020/08/14,19:55,383,0
2020/08/14,20:00,380,0
2020/08/14,20:05,377,0
2020/08/14,20:10,375,0
2020/08/14,20:15,370,0
2020/08/14,20:20,368,0
2020/08/14,20:25,366,0
2020/08/14,20:30,364,0
2020/08/14,20:35,363,0
2020/08/14,20:40,361,0
2020/08/14,20:45,359,0
2020/08/14,20:50,357,0
2020/08/14,20:55,355,0
2020/08/14,21:00,352,0
2020/08/14,21:05,348,0
2020/08/14,21:10,346,0
2020/08/14,21:15,343,0
2020/08/14,21:20,341,0
2020/08/14,21:25,339,0
2020/08/14,21:30,336,0
