2019/10/7 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
307,18:00～19:00,10月6日,8:02,14,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
270,18:00～19:00,10月5日,20:47

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
277,16:00～17:00,10月6日,8:02,10,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
253,16:00～17:00,10月6日,8:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/10/6,0:00,226,225,76,299
2019/10/6,1:00,225,221,77,291
2019/10/6,2:00,239,236,81,295
2019/10/6,3:00,255,254,83,307
2019/10/6,4:00,257,258,84,304
2019/10/6,5:00,246,252,85,289
2019/10/6,6:00,228,231,88,259
2019/10/6,7:00,225,227,88,255
2019/10/6,8:00,232,234,89,260
2019/10/6,9:00,237,240,85,278
2019/10/6,10:00,240,245,81,297
2019/10/6,11:00,246,251,82,301
2019/10/6,12:00,247,254,83,298
2019/10/6,13:00,245,251,84,292
2019/10/6,14:00,242,251,85,285
2019/10/6,15:00,244,252,87,279
2019/10/6,16:00,249,253,90,277
2019/10/6,17:00,262,260,90,290
2019/10/6,18:00,270,270,88,307
2019/10/6,19:00,263,262,81,326
2019/10/6,20:00,253,253,80,314
2019/10/6,21:00,242,244,80,302
2019/10/6,22:00,235,233,79,299
2019/10/6,23:00,228,228,77,295

最大使用率(%),時間帯
90,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
396,14:00～15:00,10月7日,7:25,10,91

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
360,14:00～15:00,10月6日,19:07

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
393,15:00～16:00,10月7日,7:25,10,91

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
357,15:00～16:00,10月7日,7:25

DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2019/10/6,0:00,228,0
2019/10/6,0:05,229,0
2019/10/6,0:10,228,0
2019/10/6,0:15,227,0
2019/10/6,0:20,224,0
2019/10/6,0:25,226,0
2019/10/6,0:30,228,0
2019/10/6,0:35,227,0
2019/10/6,0:40,225,0
2019/10/6,0:45,223,0
2019/10/6,0:50,223,0
2019/10/6,0:55,222,0
2019/10/6,1:00,224,0
2019/10/6,1:05,225,0
2019/10/6,1:10,225,0
2019/10/6,1:15,223,0
2019/10/6,1:20,221,0
2019/10/6,1:25,223,0
2019/10/6,1:30,224,0
2019/10/6,1:35,223,0
2019/10/6,1:40,223,0
2019/10/6,1:45,225,0
2019/10/6,1:50,226,0
2019/10/6,1:55,225,0
2019/10/6,2:00,227,0
2019/10/6,2:05,229,0
2019/10/6,2:10,231,0
2019/10/6,2:15,231,0
2019/10/6,2:20,231,0
2019/10/6,2:25,234,0
2019/10/6,2:30,236,0
2019/10/6,2:35,240,0
2019/10/6,2:40,242,0
2019/10/6,2:45,246,0
2019/10/6,2:50,248,0
2019/10/6,2:55,246,0
2019/10/6,3:00,248,0
2019/10/6,3:05,249,0
2019/10/6,3:10,250,0
2019/10/6,3:15,249,0
2019/10/6,3:20,250,0
2019/10/6,3:25,250,0
2019/10/6,3:30,254,0
2019/10/6,3:35,255,0
2019/10/6,3:40,257,0
2019/10/6,3:45,257,0
2019/10/6,3:50,259,0
2019/10/6,3:55,260,0
2019/10/6,4:00,258,0
