2019/7/18 0:06 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1573,14:00～15:00,7/17,9:00,25,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1260,14:00～15:00,7/17,9:00

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2019/7/17,0:00,871,870,84
2019/7/17,1:00,830,825,81
2019/7/17,2:00,831,830,79
2019/7/17,3:00,872,875,80
2019/7/17,4:00,902,900,80
2019/7/17,5:00,908,910,80
2019/7/17,6:00,910,905,77
2019/7/17,7:00,950,955,74
2019/7/17,8:00,1059,1070,73
2019/7/17,9:00,1167,1170,79
2019/7/17,10:00,1203,1215,79
2019/7/17,11:00,1248,1220,81
2019/7/17,12:00,1229,1190,77
2019/7/17,13:00,1248,1235,80
2019/7/17,14:00,1261,1260,80
2019/7/17,15:00,1260,1255,79
2019/7/17,16:00,1250,1255,82
2019/7/17,17:00,1235,1230,85
2019/7/17,18:00,1220,1210,89
2019/7/17,19:00,1208,1190,93
2019/7/17,20:00,1163,1140,92
2019/7/17,21:00,1106,1075,87
2019/7/17,22:00,1038,1005,84
2019/7/17,23:00,972,930,83

最大使用率(%),時間帯
93,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1488,14:00～15:00,7/17,18:00,15,87

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1290,14:00～15:00,7/17,18:00

DATE,TIME,当日実績(５分間隔値）(万kW)
2019/7/17,0:00,913
2019/7/17,0:05,891
2019/7/17,0:10,894
2019/7/17,0:15,888
2019/7/17,0:20,886
2019/7/17,0:25,872
2019/7/17,0:30,855
2019/7/17,0:35,856
2019/7/17,0:40,854
2019/7/17,0:45,864
2019/7/17,0:50,852
2019/7/17,0:55,846
2019/7/17,1:00,847
2019/7/17,1:05,836
2019/7/17,1:10,841
2019/7/17,1:15,837
2019/7/17,1:20,820
2019/7/17,1:25,820
2019/7/17,1:30,827
2019/7/17,1:35,828
2019/7/17,1:40,828
2019/7/17,1:45,824
2019/7/17,1:50,816
2019/7/17,1:55,824
2019/7/17,2:00,827
2019/7/17,2:05,822
2019/7/17,2:10,828
2019/7/17,2:15,818
2019/7/17,2:20,823
2019/7/17,2:25,820
2019/7/17,2:30,837
2019/7/17,2:35,834
2019/7/17,2:40,842
2019/7/17,2:45,840
2019/7/17,2:50,853
2019/7/17,2:55,856
2019/7/17,3:00,858
2019/7/17,3:05,848
2019/7/17,3:10,851
2019/7/17,3:15,865
2019/7/17,3:20,866
2019/7/17,3:25,882
2019/7/17,3:30,887
2019/7/17,3:35,879
2019/7/17,3:40,886
2019/7/17,3:45,892
2019/7/17,3:50,890
2019/7/17,3:55,882
2019/7/17,4:00,887
2019/7/17,4:05,893
2019/7/17,4:10,894
2019/7/17,4:15,896
2019/7/17,4:20,897
2019/7/17,4:25,900
2019/7/17,4:30,898
2019/7/17,4:35,910
2019/7/17,4:40,913
2019/7/17,4:45,909
2019/7/17,4:50,909
2019/7/17,4:55,914
2019/7/17,5:00,913
2019/7/17,5:05,917
2019/7/17,5:10,908
2019/7/17,5:15,916
2019/7/17,5:20,910
2019/7/17,5:25,911
2019/7/17,5:30,906
2019/7/17,5:35,905
2019/7/17,5:40,908
2019/7/17,5:45,913
2019/7/17,5:50,903
2019/7/17,5:55,897
2019/7/17,6:00,893
2019/7/17,6:05,910
2019/7/17,6:10,904
2019/7/17,6:15,907
2019/7/17,6:20,900
2019/7/17,6:25,905
2019/7/17,6:30,917
2019/7/17,6:35,915
2019/7/17,6:40,923
2019/7/17,6:45,904
2019/7/17,6:50,919
2019/7/17,6:55,906
2019/7/17,7:00,925
2019/7/17,7:05,923
2019/7/17,7:10,926
2019/7/17,7:15,935
2019/7/17,7:20,946
2019/7/17,7:25,937
2019/7/17,7:30,942
2019/7/17,7:35,962
2019/7/17,7:40,969
2019/7/17,7:45,960
2019/7/17,7:50,976
2019/7/17,7:55,975
2019/7/17,8:00,987
2019/7/17,8:05,1002
2019/7/17,8:10,1027
2019/7/17,8:15,1033
2019/7/17,8:20,1037
2019/7/17,8:25,1059
2019/7/17,8:30,1070
2019/7/17,8:35,1069
2019/7/17,8:40,1088
2019/7/17,8:45,1098
2019/7/17,8:50,1099
2019/7/17,8:55,1112
2019/7/17,9:00,1130
2019/7/17,9:05,1145
2019/7/17,9:10,1151
2019/7/17,9:15,1148
2019/7/17,9:20,1170
2019/7/17,9:25,1175
2019/7/17,9:30,1185
2019/7/17,9:35,1184
2019/7/17,9:40,1187
2019/7/17,9:45,1197
2019/7/17,9:50,1188
2019/7/17,9:55,1191
2019/7/17,10:00,1190
2019/7/17,10:05,1198
2019/7/17,10:10,1206
2019/7/17,10:15,1193
2019/7/17,10:20,1208
2019/7/17,10:25,1203
2019/7/17,10:30,1205
2019/7/17,10:35,1216
2019/7/17,10:40,1227
2019/7/17,10:45,1224
2019/7/17,10:50,1213
2019/7/17,10:55,1219
2019/7/17,11:00,1234
2019/7/17,11:05,1221
2019/7/17,11:10,1227
2019/7/17,11:15,1248
2019/7/17,11:20,1239
2019/7/17,11:25,1251
2019/7/17,11:30,1250
2019/7/17,11:35,1247
2019/7/17,11:40,1260
2019/7/17,11:45,1266
2019/7/17,11:50,1246
2019/7/17,11:55,1284
2019/7/17,12:00,1291
2019/7/17,12:05,1240
2019/7/17,12:10,1237
2019/7/17,12:15,1227
2019/7/17,12:20,1222
2019/7/17,12:25,1210
2019/7/17,12:30,1209
