2020/6/23 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1111,14:00～15:00,6月21日,18:03,15,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,14:00～15:00,6月22日,13:47

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1111,14:00～15:00,6月22日,13:47,15,87

使用率ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
970,14:00～15:00,6月22日,13:47

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/6/22,0:00,627,625,68,922
2020/6/22,1:00,622,620,67,927
2020/6/22,2:00,645,645,69,936
2020/6/22,3:00,672,676,71,940
2020/6/22,4:00,696,691,73,949
2020/6/22,5:00,708,691,72,980
2020/6/22,6:00,710,698,70,1019
2020/6/22,7:00,743,745,74,999
2020/6/22,8:00,846,822,83,1024
2020/6/22,9:00,925,900,84,1099
2020/6/22,10:00,949,945,86,1100
2020/6/22,11:00,962,975,86,1119
2020/6/22,12:00,924,930,86,1079
2020/6/22,13:00,950,977,86,1110
2020/6/22,14:00,941,980,85,1111
2020/6/22,15:00,926,968,85,1095
2020/6/22,16:00,929,959,83,1114
2020/6/22,17:00,884,914,83,1069
2020/6/22,18:00,865,860,84,1033
2020/6/22,19:00,849,851,82,1038
2020/6/22,20:00,810,817,82,989
2020/6/22,21:00,769,771,82,943
2020/6/22,22:00,750,755,79,953
2020/6/22,23:00,720,721,76,951

最大使用率(%),時間帯
86,10:00～11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1165,11:00～12:00,6月22日,18:03,21,82

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
940,11:00～12:00,6月22日,18:03

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1030,18:00～19:00,6月22日,18:03,18,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
871,18:00～19:00,6月22日,18:03

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間隔値)(万kW),風力発電実績(5分間隔値)(万kW)
2020/6/22,0:00,638,0,28
2020/6/22,0:05,638,0,28
2020/6/22,0:10,636,0,28
2020/6/22,0:15,634,0,28
2020/6/22,0:20,632,0,28
2020/6/22,0:25,629,0,29
2020/6/22,0:30,628,0,30
2020/6/22,0:35,617,0,31
2020/6/22,0:40,622,0,31
2020/6/22,0:45,624,0,32
2020/6/22,0:50,619,0,32
2020/6/22,0:55,620,0,32
2020/6/22,1:00,611,0,32
2020/6/22,1:05,619,0,30
2020/6/22,1:10,618,0,30
2020/6/22,1:15,618,0,30
2020/6/22,1:20,615,0,31
2020/6/22,1:25,623,0,31
2020/6/22,1:30,623,0,32
2020/6/22,1:35,622,0,32
2020/6/22,1:40,629,0,31
2020/6/22,1:45,627,0,32
2020/6/22,1:50,624,0,32
2020/6/22,1:55,628,0,31
2020/6/22,2:00,626,0,33
2020/6/22,2:05,631,0,33
2020/6/22,2:10,634,0,33
2020/6/22,2:15,639,0,32
2020/6/22,2:20,636,0,31
2020/6/22,2:25,643,0,30
2020/6/22,2:30,640,0,31
2020/6/22,2:35,650,0,32
2020/6/22,2:40,655,0,32
2020/6/22,2:45,652,0,31
2020/6/22,2:50,657,0,31
2020/6/22,2:55,659,0,31
2020/6/22,3:00,660,0,31
2020/6/22,3:05,659,0,31
2020/6/22,3:10,661,0,30
2020/6/22,3:15,662,0,30
2020/6/22,3:20,673,0,30
2020/6/22,3:25,668,0,30
2020/6/22,3:30,675,0,30
2020/6/22,3:35,671,0,30
2020/6/22,3:40,670,0,31
2020/6/22,3:45,679,0,30
2020/6/22,3:50,687,0,30
2020/6/22,3:55,683,0,30
2020/6/22,4:00,688,0,31
2020/6/22,4:05,690,0,31
2020/6/22,4:10,691,0,32
2020/6/22,4:15,692,0,32
2020/6/22,4:20,693,0,32
2020/6/22,4:25,696,1,32
2020/6/22,4:30,697,2,32
2020/6/22,4:35,697,3,32
2020/6/22,4:40,697,5,33
2020/6/22,4:45,695,6,33
2020/6/22,4:50,701,9,33
2020/6/22,4:55,704,11,33
2020/6/22,5:00,703,15,34
2020/6/22,5:05,709,19,34
2020/6/22,5:10,709,23,34
2020/6/22,5:15,710,26,33
2020/6/22,5:20,713,30,33
2020/6/22,5:25,711,33,33
2020/6/22,5:30,710,36,33
2020/6/22,5:35,709,38,33
2020/6/22,5:40,706,41,32
2020/6/22,5:45,703,45,32
2020/6/22,5:50,703,48,32
2020/6/22,5:55,705,52,32
2020/6/22,6:00,704,54,31
