2018/07/29 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1091,14:00～15:00,07月28日,10:05,17,85

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
937,14:00～15:00,07月28日,10:05

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/7/28,0:00,674,693,61
2018/7/28,1:00,641,648,58
2018/7/28,2:00,643,649,58
2018/7/28,3:00,653,660,59
2018/7/28,4:00,654,664,59
2018/7/28,5:00,634,639,58
2018/7/28,6:00,629,644,57
2018/7/28,7:00,663,702,60
2018/7/28,8:00,757,786,69
2018/7/28,9:00,827,877,75
2018/7/28,10:00,867,904,79
2018/7/28,11:00,871,918,79
2018/7/28,12:00,867,916,79
2018/7/28,13:00,875,932,80
2018/7/28,14:00,847,937,77
2018/7/28,15:00,840,934,76
2018/7/28,16:00,832,935,76
2018/7/28,17:00,816,922,74
2018/7/28,18:00,791,893,72
2018/7/28,19:00,782,856,71
2018/7/28,20:00,748,820,68
2018/7/28,21:00,709,777,64
2018/7/28,22:00,672,741,61
2018/7/28,23:00,649,697,59

最大使用率(%),時間帯
80,13:00～14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
968,18:00～19:00,07月28日,21:40,19,84

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
808,18:00～19:00,07月28日,21:40

DATE,TIME,当日実績(５分間隔値)(万kW)
2018/7/28,0:00,690
2018/7/28,0:05,690
2018/7/28,0:10,687
2018/7/28,0:15,685
2018/7/28,0:20,681
2018/7/28,0:25,677
2018/7/28,0:30,676
2018/7/28,0:35,668
2018/7/28,0:40,668
2018/7/28,0:45,664
2018/7/28,0:50,655
2018/7/28,0:55,650
2018/7/28,1:00,647
2018/7/28,1:05,655
2018/7/28,1:10,658
2018/7/28,1:15,657
2018/7/28,1:20,650
2018/7/28,1:25,641
2018/7/28,1:30,635
2018/7/28,1:35,629
2018/7/28,1:40,627
2018/7/28,1:45,633
2018/7/28,1:50,633
2018/7/28,1:55,627
2018/7/28,2:00,628
2018/7/28,2:05,639
2018/7/28,2:10,644
2018/7/28,2:15,643
2018/7/28,2:20,639
2018/7/28,2:25,637
2018/7/28,2:30,635
2018/7/28,2:35,645
2018/7/28,2:40,649
2018/7/28,2:45,651
2018/7/28,2:50,653
2018/7/28,2:55,653
2018/7/28,3:00,649
2018/7/28,3:05,643
2018/7/28,3:10,640
2018/7/28,3:15,644
2018/7/28,3:20,652
2018/7/28,3:25,660
2018/7/28,3:30,658
2018/7/28,3:35,655
2018/7/28,3:40,652
2018/7/28,3:45,660
2018/7/28,3:50,667
2018/7/28,3:55,662
2018/7/28,4:00,660
2018/7/28,4:05,660
2018/7/28,4:10,653
2018/7/28,4:15,647
2018/7/28,4:20,650
2018/7/28,4:25,659
2018/7/28,4:30,661
2018/7/28,4:35,656
2018/7/28,4:40,655
2018/7/28,4:45,652
2018/7/28,4:50,643
2018/7/28,4:55,650
2018/7/28,5:00,655
2018/7/28,5:05,656
2018/7/28,5:10,650
2018/7/28,5:15,643
2018/7/28,5:20,638
2018/7/28,5:25,633
2018/7/28,5:30,638
2018/7/28,5:35,626
2018/7/28,5:40,623
2018/7/28,5:45,616
2018/7/28,5:50,614
2018/7/28,5:55,621
2018/7/28,6:00,630
2018/7/28,6:05,635
2018/7/28,6:10,630
2018/7/28,6:15,621
2018/7/28,6:20,615
2018/7/28,6:25,613
2018/7/28,6:30,630
2018/7/28,6:35,633
2018/7/28,6:40,640
2018/7/28,6:45,641
2018/7/28,6:50,636
2018/7/28,6:55,627
2018/7/28,7:00,645
2018/7/28,7:05,663
2018/7/28,7:10,659
2018/7/28,7:15,660
2018/7/28,7:20,650
2018/7/28,7:25,655
2018/7/28,7:30,666
2018/7/28,7:35,668
2018/7/28,7:40,670
2018/7/28,7:45,678
2018/7/28,7:50,670
2018/7/28,7:55,677
2018/7/28,8:00,700
2018/7/28,8:05,713
2018/7/28,8:10,716
2018/7/28,8:15,725
2018/7/28,8:20,737
2018/7/28,8:25,750
2018/7/28,8:30,764
2018/7/28,8:35,780
2018/7/28,8:40,790
2018/7/28,8:45,800
2018/7/28,8:50,804
2018/7/28,8:55,807
2018/7/28,9:00,818
2018/7/28,9:05,814
2018/7/28,9:10,817
2018/7/28,9:15,811
2018/7/28,9:20,818
