2020/08/27 00:05 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1190,14:00～15:00,08月26日,06:35,11,90

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1072,14:00～15:00,08月26日,06:35

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1055,14:00～15:00,08月26日,06:35,9,91

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
968,14:00～15:00,08月26日,06:35

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/8/26,0:00,639,654,79,800
2020/8/26,1:00,609,615,80,758
2020/8/26,2:00,607,615,81,744
2020/8/26,3:00,622,626,80,774
2020/8/26,4:00,633,633,82,771
2020/8/26,5:00,634,639,80,784
2020/8/26,6:00,660,660,81,808
2020/8/26,7:00,724,720,85,848
2020/8/26,8:00,868,853,87,987
2020/8/26,9:00,948,960,88,1069
2020/8/26,10:00,989,1013,87,1124
2020/8/26,11:00,1014,1038,88,1152
2020/8/26,12:00,1001,1034,87,1147
2020/8/26,13:00,1043,1068,88,1185
2020/8/26,14:00,1045,1072,87,1190
2020/8/26,15:00,1048,1070,88,1188
2020/8/26,16:00,1035,1061,87,1178
2020/8/26,17:00,978,1010,87,1118
2020/8/26,18:00,935,968,88,1055
2020/8/26,19:00,890,917,87,1018
2020/8/26,20:00,840,861,87,956
2020/8/26,21:00,788,808,87,896
2020/8/26,22:00,732,753,87,835
2020/8/26,23:00,687,703,87,781

最大使用率(%),時間帯
88,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1186,14:00～15:00,08月26日,15:40,13,88

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1053,14:00～15:00,08月26日,15:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1055,14:00～15:00,08月26日,15:40,13,88

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
936,14:00～15:00,08月26日,15:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/8/26,0:00,667,0
2020/8/26,0:05,661,0
2020/8/26,0:10,651,0
2020/8/26,0:15,644,0
2020/8/26,0:20,645,0
2020/8/26,0:25,642,0
2020/8/26,0:30,636,0
2020/8/26,0:35,634,0
2020/8/26,0:40,628,0
2020/8/26,0:45,626,0
2020/8/26,0:50,616,0
2020/8/26,0:55,618,0
2020/8/26,1:00,621,0
2020/8/26,1:05,620,0
2020/8/26,1:10,616,0
2020/8/26,1:15,609,0
2020/8/26,1:20,605,0
2020/8/26,1:25,597,0
2020/8/26,1:30,607,0
2020/8/26,1:35,611,0
2020/8/26,1:40,609,0
2020/8/26,1:45,606,0
2020/8/26,1:50,606,0
2020/8/26,1:55,600,0
2020/8/26,2:00,600,0
2020/8/26,2:05,603,0
2020/8/26,2:10,606,0
2020/8/26,2:15,601,0
2020/8/26,2:20,601,0
2020/8/26,2:25,596,0
2020/8/26,2:30,598,0
2020/8/26,2:35,609,0
2020/8/26,2:40,614,0
2020/8/26,2:45,615,0
2020/8/26,2:50,620,0
2020/8/26,2:55,618,0
2020/8/26,3:00,614,0
2020/8/26,3:05,620,0
2020/8/26,3:10,625,0
2020/8/26,3:15,625,0
2020/8/26,3:20,626,0
2020/8/26,3:25,623,0
2020/8/26,3:30,621,0
2020/8/26,3:35,619,0
2020/8/26,3:40,619,0
2020/8/26,3:45,620,0
2020/8/26,3:50,624,0
2020/8/26,3:55,630,0
2020/8/26,4:00,631,0
2020/8/26,4:05,632,0
2020/8/26,4:10,634,0
2020/8/26,4:15,634,0
2020/8/26,4:20,634,0
2020/8/26,4:25,631,0
2020/8/26,4:30,625,0
2020/8/26,4:35,630,0
2020/8/26,4:40,635,0
2020/8/26,4:45,636,0
2020/8/26,4:50,639,0
2020/8/26,4:55,637,0
2020/8/26,5:00,640,0
2020/8/26,5:05,640,0
2020/8/26,5:10,633,0
2020/8/26,5:15,639,0
2020/8/26,5:20,641,0
2020/8/26,5:25,636,0
2020/8/26,5:30,628,0
2020/8/26,5:35,629,0
2020/8/26,5:40,628,0
2020/8/26,5:45,630,0
2020/8/26,5:50,632,1
2020/8/26,5:55,637,4
2020/8/26,6:00,644,8
2020/8/26,6:05,649,12
2020/8/26,6:10,651,16
2020/8/26,6:15,652,21
2020/8/26,6:20,655,25
2020/8/26,6:25,658,30
2020/8/26,6:30,663,35
2020/8/26,6:35,661,41
2020/8/26,6:40,663,47
2020/8/26,6:45,673,53
2020/8/26,6:50,677,61
2020/8/26,6:55,678,67
2020/8/26,7:00,686,74
2020/8/26,7:05,690,81
2020/8/26,7:10,696,90
2020/8/26,7:15,709,98
2020/8/26,7:20,711,105
2020/8/26,7:25,715,113
2020/8/26,7:30,730,120
2020/8/26,7:35,738,128
2020/8/26,7:40,741,137
2020/8/26,7:45,750,144
2020/8/26,7:50,758,150
2020/8/26,7:55,762,158
2020/8/26,8:00,793,166
2020/8/26,8:05,810,170
2020/8/26,8:10,832,178
2020/8/26,8:15,835,183
2020/8/26,8:20,851,187
2020/8/26,8:25,874,194
2020/8/26,8:30,884,196
2020/8/26,8:35,886,199
2020/8/26,8:40,901,203
2020/8/26,8:45,912,207
2020/8/26,8:50,916,212
2020/8/26,8:55,924,219
2020/8/26,9:00,931,225
2020/8/26,9:05,941,230
2020/8/26,9:10,948,238
2020/8/26,9:15,949,242
2020/8/26,9:20,942,248
2020/8/26,9:25,950,249
2020/8/26,9:30,951,254
2020/8/26,9:35,949,259
2020/8/26,9:40,954,263
2020/8/26,9:45,952,268
2020/8/26,9:50,954,275
2020/8/26,9:55,952,275
2020/8/26,10:00,953,282
2020/8/26,10:05,962,289
2020/8/26,10:10,971,298
2020/8/26,10:15,979,298
2020/8/26,10:20,987,302
2020/8/26,10:25,995,303
2020/8/26,10:30,995,306
2020/8/26,10:35,1002,308
2020/8/26,10:40,1005,313
2020/8/26,10:45,1005,316
2020/8/26,10:50,1008,317
2020/8/26,10:55,1009,320
2020/8/26,11:00,1012,322
2020/8/26,11:05,1017,320
2020/8/26,11:10,1022,320
2020/8/26,11:15,1018,318
2020/8/26,11:20,1022,320
2020/8/26,11:25,1019,318
2020/8/26,11:30,1013,318
2020/8/26,11:35,1006,315
2020/8/26,11:40,1009,322
2020/8/26,11:45,1005,321
2020/8/26,11:50,1011,324
2020/8/26,11:55,1012,326
2020/8/26,12:00,1001,330
2020/8/26,12:05,996,332
2020/8/26,12:10,995,334
2020/8/26,12:15,992,339
2020/8/26,12:20,992,340
2020/8/26,12:25,1000,339
2020/8/26,12:30,1000,343
2020/8/26,12:35,1003,341
2020/8/26,12:40,1010,340
2020/8/26,12:45,1005,337
2020/8/26,12:50,1006,338
2020/8/26,12:55,1013,335
2020/8/26,13:00,1025,331
2020/8/26,13:05,1037,330
2020/8/26,13:10,1039,331
2020/8/26,13:15,1048,327
2020/8/26,13:20,1043,323
2020/8/26,13:25,1046,319
2020/8/26,13:30,1049,313
2020/8/26,13:35,1048,312
2020/8/26,13:40,1051,311
2020/8/26,13:45,1049,305
2020/8/26,13:50,1043,300
2020/8/26,13:55,1040,300
2020/8/26,14:00,1049,296
2020/8/26,14:05,1046,294
2020/8/26,14:10,1041,291
2020/8/26,14:15,1042,290
2020/8/26,14:20,1044,290
2020/8/26,14:25,1052,287
2020/8/26,14:30,1049,284
2020/8/26,14:35,1049,281
2020/8/26,14:40,1046,277
2020/8/26,14:45,1036,273
2020/8/26,14:50,1044,266
2020/8/26,14:55,1047,261
2020/8/26,15:00,1043,256
2020/8/26,15:05,1041,248
2020/8/26,15:10,1047,242
2020/8/26,15:15,1046,236
2020/8/26,15:20,1047,229
2020/8/26,15:25,1055,223
2020/8/26,15:30,1058,212
2020/8/26,15:35,1055,202
2020/8/26,15:40,1048,196
2020/8/26,15:45,1042,190
2020/8/26,15:50,1047,183
2020/8/26,15:55,1048,175
2020/8/26,16:00,1050,169
2020/8/26,16:05,1049,164
2020/8/26,16:10,1054,158
2020/8/26,16:15,1044,152
2020/8/26,16:20,1042,144
2020/8/26,16:25,1039,136
2020/8/26,16:30,1035,129
2020/8/26,16:35,1031,123
2020/8/26,16:40,1030,116
2020/8/26,16:45,1020,110
2020/8/26,16:50,1011,102
2020/8/26,16:55,1010,96
2020/8/26,17:00,1004,89
2020/8/26,17:05,999,82
2020/8/26,17:10,994,75
2020/8/26,17:15,986,68
2020/8/26,17:20,979,62
2020/8/26,17:25,979,55
2020/8/26,17:30,974,48
2020/8/26,17:35,971,42
2020/8/26,17:40,972,36
2020/8/26,17:45,963,31
2020/8/26,17:50,960,26
2020/8/26,17:55,959,21
2020/8/26,18:00,954,17
2020/8/26,18:05,946,14
2020/8/26,18:10,947,10
2020/8/26,18:15,940,7
2020/8/26,18:20,935,4
2020/8/26,18:25,933,1
2020/8/26,18:30,927,0
2020/8/26,18:35,935,0
2020/8/26,18:40,934,0
2020/8/26,18:45,932,0
2020/8/26,18:50,922,0
2020/8/26,18:55,920,0
2020/8/26,19:00,914,0
2020/8/26,19:05,913,0
2020/8/26,19:10,902,0
2020/8/26,19:15,896,0
2020/8/26,19:20,895,0
2020/8/26,19:25,898,0
2020/8/26,19:30,893,0
2020/8/26,19:35,879,0
2020/8/26,19:40,884,0
2020/8/26,19:45,874,0
2020/8/26,19:50,871,0
2020/8/26,19:55,865,0
2020/8/26,20:00,857,0
2020/8/26,20:05,857,0
2020/8/26,20:10,852,0
2020/8/26,20:15,851,0
2020/8/26,20:20,842,0
2020/8/26,20:25,838,0
2020/8/26,20:30,833,0
2020/8/26,20:35,834,0
2020/8/26,20:40,830,0
2020/8/26,20:45,834,0
2020/8/26,20:50,830,0
2020/8/26,20:55,825,0
2020/8/26,21:00,818,0
2020/8/26,21:05,813,0
2020/8/26,21:10,808,0
2020/8/26,21:15,801,0
2020/8/26,21:20,789,0
2020/8/26,21:25,784,0
2020/8/26,21:30,785,0
2020/8/26,21:35,778,0
2020/8/26,21:40,776,0
2020/8/26,21:45,773,0
2020/8/26,21:50,771,0
2020/8/26,21:55,763,0
2020/8/26,22:00,761,0
2020/8/26,22:05,748,0
2020/8/26,22:10,746,0
2020/8/26,22:15,744,0
2020/8/26,22:20,740,0
2020/8/26,22:25,735,0
2020/8/26,22:30,728,0
2020/8/26,22:35,722,0
2020/8/26,22:40,722,0
2020/8/26,22:45,719,0
2020/8/26,22:50,712,0
2020/8/26,22:55,710,0
2020/8/26,23:00,703,0
2020/8/26,23:05,705,0
2020/8/26,23:10,700,0
2020/8/26,23:15,695,0
2020/8/26,23:20,698,0
2020/8/26,23:25,691,0
2020/8/26,23:30,686,0
2020/8/26,23:35,685,0
2020/8/26,23:40,678,0
2020/8/26,23:45,675,0
2020/8/26,23:50,669,0
2020/8/26,23:55,663,0
