2016/12/07 23:33 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
12750,17:00 18:00,-,-

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/12/07,00:00,9458,5489,-
2016/12/07,01:00,9309,5458,-
2016/12/07,02:00,9478,5665,-
2016/12/07,03:00,9609,5836,-
2016/12/07,04:00,9695,5869,-
2016/12/07,05:00,9910,5871,-
2016/12/07,06:00,10691,6208,-
2016/12/07,07:00,11323,6536,-
2016/12/07,08:00,12060,7006,-
2016/12/07,09:00,12418,7205,-
2016/12/07,10:00,12135,7087,-
2016/12/07,11:00,11924,6979,-
2016/12/07,12:00,11137,6527,-
2016/12/07,13:00,11568,6845,-
2016/12/07,14:00,11622,6849,-
2016/12/07,15:00,11676,6856,-
2016/12/07,16:00,12245,7086,-
2016/12/07,17:00,12660,7344,-
2016/12/07,18:00,12540,7297,-
2016/12/07,19:00,12156,7032,-
2016/12/07,20:00,11700,6751,-
2016/12/07,21:00,11212,6455,-
2016/12/07,22:00,10674,6139,-
2016/12/07,23:00,9844,5833,-

最大使用率(%),時間帯
-,-

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
-,-,-,-,-,-

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
7271,17:00 18:00,-,-

DATE,TIME,当日実績(５分間隔値)(万kW)
2016/12/7,0:00,9721
2016/12/7,0:05,9639
2016/12/7,0:10,9627
2016/12/7,0:15,9586
2016/12/7,0:20,9523
2016/12/7,0:25,9470
2016/12/7,0:30,9439
2016/12/7,0:35,9394
2016/12/7,0:40,9345
2016/12/7,0:45,9328
2016/12/7,0:50,9294
2016/12/7,0:55,9284
2016/12/7,1:00,9298
2016/12/7,1:05,9276
2016/12/7,1:10,9298
2016/12/7,1:15,9321
2016/12/7,1:20,9294
2016/12/7,1:25,9292
2016/12/7,1:30,9298
2016/12/7,1:35,9295
2016/12/7,1:40,9335
2016/12/7,1:45,9346
2016/12/7,1:50,9359
2016/12/7,1:55,9382
2016/12/7,2:00,9404
2016/12/7,2:05,9405
2016/12/7,2:10,9423
2016/12/7,2:15,9444
2016/12/7,2:20,9440
2016/12/7,2:25,9461
2016/12/7,2:30,9461
2016/12/7,2:35,9526
2016/12/7,2:40,9526
2016/12/7,2:45,9546
2016/12/7,2:50,9559
2016/12/7,2:55,9569
2016/12/7,3:00,9583
2016/12/7,3:05,9623
2016/12/7,3:10,9604
2016/12/7,3:15,9590
2016/12/7,3:20,9611
2016/12/7,3:25,9621
2016/12/7,3:30,9631
2016/12/7,3:35,9637
2016/12/7,3:40,9644
2016/12/7,3:45,9646
2016/12/7,3:50,9642
2016/12/7,3:55,9651
2016/12/7,4:00,9651
2016/12/7,4:05,9660
2016/12/7,4:10,9686
2016/12/7,4:15,9684
2016/12/7,4:20,9690
2016/12/7,4:25,9701
2016/12/7,4:30,9727
2016/12/7,4:35,9745
2016/12/7,4:40,9743
2016/12/7,4:45,9725
2016/12/7,4:50,9710
2016/12/7,4:55,9712
2016/12/7,5:00,9753
2016/12/7,5:05,9826
2016/12/7,5:10,9840
2016/12/7,5:15,9847
2016/12/7,5:20,9870
2016/12/7,5:25,9914
2016/12/7,5:30,9910
2016/12/7,5:35,9968
2016/12/7,5:40,9995
2016/12/7,5:45,9998
2016/12/7,5:50,10019
2016/12/7,5:55,10075
2016/12/7,6:00,10193
2016/12/7,6:05,10312
2016/12/7,6:10,10408
2016/12/7,6:15,10517
2016/12/7,6:20,10607
2016/12/7,6:25,10665
2016/12/7,6:30,10722
2016/12/7,6:35,10825
2016/12/7,6:40,10941
2016/12/7,6:45,11012
2016/12/7,6:50,11028
2016/12/7,6:55,11065
2016/12/7,7:00,11043
2016/12/7,7:05,11085
2016/12/7,7:10,11182
2016/12/7,7:15,11227
2016/12/7,7:20,11271
2016/12/7,7:25,11286
