2020/4/9 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1990,10:00～11:00,4/8,9:30,16,86

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1720,10:00～11:00,4/8,9:30

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1990,10:00～11:00,4/8,9:30,16,86

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1720,10:00～11:00,4/8,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2020/4/8,0:00,1345,1343,67,1673
2020/4/8,1:00,1320,1322,66,1664
2020/4/8,2:00,1362,1382,68,1653
2020/4/8,3:00,1411,1423,70,1673
2020/4/8,4:00,1410,1415,70,1676
2020/4/8,5:00,1390,1404,69,1685
2020/4/8,6:00,1437,1463,72,1710
2020/4/8,7:00,1514,1533,76,1750
2020/4/8,8:00,1652,1631,83,1887
2020/4/8,9:00,1731,1714,86,1979
2020/4/8,10:00,1722,1720,86,1990
2020/4/8,11:00,1718,1713,86,1986
2020/4/8,12:00,1630,1605,81,1947
2020/4/8,13:00,1670,1684,83,1961
2020/4/8,14:00,1653,1665,83,1946
2020/4/8,15:00,1629,1645,81,1918
2020/4/8,16:00,1633,1660,82,1921
2020/4/8,17:00,1598,1634,80,1890
2020/4/8,18:00,1606,1653,80,1891
2020/4/8,19:00,1595,1650,80,1886
2020/4/8,20:00,1546,1603,77,1843
2020/4/8,21:00,1494,1553,75,1798
2020/4/8,22:00,1430,1486,71,1720
2020/4/8,23:00,1366,1424,68,1648

最大使用率(%),時間帯
86,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2008,9:00～10:00,4/8,18:30,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1734,9:00～10:00,4/8,18:30

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2008,9:00～10:00,4/8,18:30,16,86

翌日の使用率ピーク時予想電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1730,9:00～10:00,4/8,18:30

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/4/8,0:00,1393,0
2020/4/8,0:05,1381,0
2020/4/8,0:10,1374,0
2020/4/8,0:15,1361,0
2020/4/8,0:20,1352,0
2020/4/8,0:25,1344,0
2020/4/8,0:30,1341,0
2020/4/8,0:35,1332,0
2020/4/8,0:40,1326,0
2020/4/8,0:45,1313,0
2020/4/8,0:50,1318,0
2020/4/8,0:55,1310,0
2020/4/8,1:00,1313,0
2020/4/8,1:05,1308,0
2020/4/8,1:10,1311,0
2020/4/8,1:15,1316,0
2020/4/8,1:20,1314,0
2020/4/8,1:25,1311,0
2020/4/8,1:30,1320,0
2020/4/8,1:35,1324,0
2020/4/8,1:40,1332,0
2020/4/8,1:45,1330,0
2020/4/8,1:50,1332,0
2020/4/8,1:55,1328,0
2020/4/8,2:00,1324,0
2020/4/8,2:05,1335,0
2020/4/8,2:10,1350,0
2020/4/8,2:15,1354,0
2020/4/8,2:20,1356,0
2020/4/8,2:25,1354,0
2020/4/8,2:30,1365,0
2020/4/8,2:35,1369,0
2020/4/8,2:40,1378,0
2020/4/8,2:45,1381,0
2020/4/8,2:50,1383,0
2020/4/8,2:55,1389,0
2020/4/8,3:00,1403,0
2020/4/8,3:05,1409,0
2020/4/8,3:10,1405,0
2020/4/8,3:15,1405,0
2020/4/8,3:20,1414,0
2020/4/8,3:25,1406,0
2020/4/8,3:30,1416,0
2020/4/8,3:35,1420,0
2020/4/8,3:40,1415,0
2020/4/8,3:45,1418,0
2020/4/8,3:50,1418,0
2020/4/8,3:55,1406,0
2020/4/8,4:00,1407,0
2020/4/8,4:05,1420,0
2020/4/8,4:10,1432,0
2020/4/8,4:15,1424,0
2020/4/8,4:20,1422,0
2020/4/8,4:25,1416,0
2020/4/8,4:30,1402,0
2020/4/8,4:35,1407,0
2020/4/8,4:40,1408,0
2020/4/8,4:45,1404,0
2020/4/8,4:50,1388,0
2020/4/8,4:55,1391,0
2020/4/8,5:00,1383,0
2020/4/8,5:05,1396,0
2020/4/8,5:10,1398,0
2020/4/8,5:15,1397,0
2020/4/8,5:20,1402,0
2020/4/8,5:25,1397,0
2020/4/8,5:30,1401,0
2020/4/8,5:35,1399,0
2020/4/8,5:40,1375,0
2020/4/8,5:45,1377,2
2020/4/8,5:50,1374,5
2020/4/8,5:55,1378,9
2020/4/8,6:00,1386,11
2020/4/8,6:05,1398,15
2020/4/8,6:10,1411,20
