2020/01/24 00:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
165,14:00～15:00,01月23日,19:21,85,53

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,14:00～15:00,01月23日,19:21

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
146,18:00～19:00,01月23日,19:21,64,60

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,18:00～19:00,01月23日,19:21

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/01/23,00:00,65,65,51,127
2020/01/23,01:00,63,64,51,123
2020/01/23,02:00,65,65,52,123
2020/01/23,03:00,68,68,55,123
2020/01/23,04:00,68,68,55,123
2020/01/23,05:00,67,67,54,123
2020/01/23,06:00,70,69,53,132
2020/01/23,07:00,75,74,56,132
2020/01/23,08:00,80,78,59,135
2020/01/23,09:00,85,83,59,142
2020/01/23,10:00,85,84,58,146
2020/01/23,11:00,88,85,58,150
2020/01/23,12:00,85,85,55,153
2020/01/23,13:00,87,88,57,152
2020/01/23,14:00,87,89,53,163
2020/01/23,15:00,87,86,54,159
2020/01/23,16:00,85,85,55,152
2020/01/23,17:00,84,84,57,147
2020/01/23,18:00,89,89,60,146
2020/01/23,19:00,88,88,60,146
2020/01/23,20:00,85,85,58,146
2020/01/23,21:00,81,81,57,140
2020/01/23,22:00,75,75,55,134
2020/01/23,23:00,69,70,51,134

最大使用率(%),時間帯
60,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
161,13:00～14:00,01月24日,00:00,76,56

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,14:00～15:00,01月24日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
146,18:00～19:00,01月24日,00:00,64,60

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,18:00～19:00,01月24日,00:00

