2020/4/15 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2020,9:00～10:00,4/14,9:30,13,88

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1854,9:00～10:00,4/14,9:30

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1932,19:00～20:00,4/14,9:30,12,89

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1720,19:00～20:00,4/14,9:30

DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2020/4/14,0:00,1356,1393,67,1791
2020/4/14,1:00,1321,1362,65,1741
2020/4/14,2:00,1367,1402,67,1740
2020/4/14,3:00,1406,1433,69,1744
2020/4/14,4:00,1397,1424,69,1743
2020/4/14,5:00,1385,1404,68,1738
2020/4/14,6:00,1433,1473,70,1792
2020/4/14,7:00,1522,1583,75,1747
2020/4/14,8:00,1687,1751,83,1910
2020/4/14,9:00,1785,1854,88,2020
2020/4/14,10:00,1766,1845,87,2016
2020/4/14,11:00,1762,1816,87,2029
2020/4/14,12:00,1664,1693,82,1994
2020/4/14,13:00,1687,1763,83,1989
2020/4/14,14:00,1658,1744,82,1930
2020/4/14,15:00,1621,1723,80,1911
2020/4/14,16:00,1625,1741,80,1913
2020/4/14,17:00,1608,1742,79,1892
2020/4/14,18:00,1628,1753,80,1946
2020/4/14,19:00,1639,1739,81,1932
2020/4/14,20:00,1598,1672,79,1877
2020/4/14,21:00,1543,1613,76,1814
2020/4/14,22:00,1488,1545,73,1750
2020/4/14,23:00,1421,1464,70,1662

最大使用率(%),時間帯
88,9:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2028,9:00～10:00,4/14,18:30,17,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1732,9:00～10:00,4/14,18:30

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2028,9:00～10:00,4/14,18:30,17,85

翌日の使用率ピーク時予想電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1730,9:00～10:00,4/14,18:30

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/4/14,0:00,1402,0
2020/4/14,0:05,1398,0
2020/4/14,0:10,1391,0
2020/4/14,0:15,1358,0
2020/4/14,0:20,1361,0
2020/4/14,0:25,1362,0
2020/4/14,0:30,1356,0
2020/4/14,0:35,1352,0
2020/4/14,0:40,1337,0
2020/4/14,0:45,1320,0
2020/4/14,0:50,1318,0
2020/4/14,0:55,1313,0
2020/4/14,1:00,1310,0
2020/4/14,1:05,1314,0
2020/4/14,1:10,1305,0
2020/4/14,1:15,1322,0
2020/4/14,1:20,1324,0
2020/4/14,1:25,1322,0
2020/4/14,1:30,1312,0
2020/4/14,1:35,1317,0
2020/4/14,1:40,1328,0
2020/4/14,1:45,1330,0
2020/4/14,1:50,1339,0
2020/4/14,1:55,1334,0
2020/4/14,2:00,1328,0
2020/4/14,2:05,1341,0
2020/4/14,2:10,1345,0
2020/4/14,2:15,1356,0
2020/4/14,2:20,1364,0
2020/4/14,2:25,1375,0
2020/4/14,2:30,1376,0
2020/4/14,2:35,1379,0
2020/4/14,2:40,1381,0
2020/4/14,2:45,1379,0
2020/4/14,2:50,1385,0
2020/4/14,2:55,1397,0
2020/4/14,3:00,1404,0
2020/4/14,3:05,1407,0
2020/4/14,3:10,1397,0
2020/4/14,3:15,1393,0
2020/4/14,3:20,1389,0
2020/4/14,3:25,1411,0
2020/4/14,3:30,1416,0
2020/4/14,3:35,1417,0
2020/4/14,3:40,1413,0
2020/4/14,3:45,1413,0
2020/4/14,3:50,1402,0
2020/4/14,3:55,1405,0
2020/4/14,4:00,1403,0
2020/4/14,4:05,1402,0
2020/4/14,4:10,1409,0
2020/4/14,4:15,1403,0
2020/4/14,4:20,1405,0
2020/4/14,4:25,1398,0
2020/4/14,4:30,1393,0
2020/4/14,4:35,1390,0
2020/4/14,4:40,1394,0
2020/4/14,4:45,1392,0
2020/4/14,4:50,1392,0
2020/4/14,4:55,1388,0
2020/4/14,5:00,1389,0
2020/4/14,5:05,1393,0
2020/4/14,5:10,1395,0
2020/4/14,5:15,1395,0
2020/4/14,5:20,1389,0
2020/4/14,5:25,1389,0
2020/4/14,5:30,1386,0
2020/4/14,5:35,1384,1
2020/4/14,5:40,1373,3
2020/4/14,5:45,1376,5
2020/4/14,5:50,1377,8
2020/4/14,5:55,1373,12
2020/4/14,6:00,1380,13
2020/4/14,6:05,1391,17
2020/4/14,6:10,1410,22
2020/4/14,6:15,1422,33
2020/4/14,6:20,1427,41
2020/4/14,6:25,1440,48
2020/4/14,6:30,1425,55
2020/4/14,6:35,1444,64
2020/4/14,6:40,1457,73
2020/4/14,6:45,1454,82
2020/4/14,6:50,1470,92
2020/4/14,6:55,1473,101
2020/4/14,7:00,1477,102
2020/4/14,7:05,1479,112
2020/4/14,7:10,1493,121
2020/4/14,7:15,1498,131
2020/4/14,7:20,1509,140
2020/4/14,7:25,1510,150
2020/4/14,7:30,1522,158
2020/4/14,7:35,1533,165
2020/4/14,7:40,1544,173
2020/4/14,7:45,1554,182
2020/4/14,7:50,1565,191
2020/4/14,7:55,1576,200
2020/4/14,8:00,1602,208
2020/4/14,8:05,1621,217
2020/4/14,8:10,1632,226
2020/4/14,8:15,1646,235
2020/4/14,8:20,1662,242
2020/4/14,8:25,1676,248
2020/4/14,8:30,1692,254
2020/4/14,8:35,1718,258
2020/4/14,8:40,1736,261
2020/4/14,8:45,1742,267
2020/4/14,8:50,1753,276
2020/4/14,8:55,1759,281
2020/4/14,9:00,1766,292
2020/4/14,9:05,1784,298
2020/4/14,9:10,1785,307
2020/4/14,9:15,1789,315
2020/4/14,9:20,1783,322
2020/4/14,9:25,1786,329
2020/4/14,9:30,1790,336
2020/4/14,9:35,1790,343
2020/4/14,9:40,1794,350
2020/4/14,9:45,1782,358
2020/4/14,9:50,1786,366
2020/4/14,9:55,1784,375
2020/4/14,10:00,1771,384
2020/4/14,10:05,1770,390
2020/4/14,10:10,1759,396
2020/4/14,10:15,1762,403
2020/4/14,10:20,1771,410
2020/4/14,10:25,1770,416
2020/4/14,10:30,1762,422
2020/4/14,10:35,1763,428
2020/4/14,10:40,1761,434
2020/4/14,10:45,1760,437
2020/4/14,10:50,1768,438
2020/4/14,10:55,1769,442
