2020/8/18 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
5946,14:00～15:00,8/18,9:20,12,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5302,14:00～15:00,8/18,9:20

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5664,16:00～17:00,8/18,9:20,8,92

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
5265,16:00～17:00,8/18,9:20

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/8/18,0:00,3360,3330,61,5422
2020/8/18,1:00,3112,3090,57,5436
2020/8/18,2:00,2985,3013,55,5427
2020/8/18,3:00,2932,2953,54,5404
2020/8/18,4:00,2933,2950,54,5404
2020/8/18,5:00,2988,2996,54,5439
2020/8/18,6:00,3197,3267,57,5544
2020/8/18,7:00,3678,3786,64,5715
2020/8/18,8:00,4382,4417,73,5933
2020/8/18,9:00,4964,4885,83,5917
2020/8/18,10:00,5206,5026,84,6134
2020/8/18,11:00,5340,5143,86,6138
2020/8/18,12:00,5323,5083,86,6138
2020/8/18,13:00,5407,5198,88,6081
2020/8/18,14:00,5399,5302,90,5946
2020/8/18,15:00,5345,5288,91,5819
2020/8/18,16:00,5264,5265,92,5664
2020/8/18,17:00,4952,4958,90,5490
2020/8/18,18:00,4796,4871,89,5349
2020/8/18,19:00,4608,4670,86,5352
2020/8/18,20:00,4310,4362,80,5359
2020/8/18,21:00,4028,4106,76,5260
2020/8/18,22:00,3800,3857,75,5058
2020/8/18,23:00,3529,3591,71,4963

最大使用率(%),時間帯
92,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
6210,14:00～15:00,8/18,17:40,16,86

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
5410,14:00～15:00,8/18,17:40

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
5379,18:00～19:00,8/18,17:40,7,93

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
5023,18:00～19:00,8/18,17:40

DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/8/18,0:00,3510,0
2020/8/18,0:05,3483,0
2020/8/18,0:10,3458,0
2020/8/18,0:15,3424,0
2020/8/18,0:20,3405,0
2020/8/18,0:25,3366,0
2020/8/18,0:30,3342,0
2020/8/18,0:35,3305,0
2020/8/18,0:40,3286,0
2020/8/18,0:45,3269,0
2020/8/18,0:50,3257,0
2020/8/18,0:55,3212,0
2020/8/18,1:00,3203,0
2020/8/18,1:05,3180,0
2020/8/18,1:10,3180,0
2020/8/18,1:15,3154,0
2020/8/18,1:20,3133,0
2020/8/18,1:25,3108,0
2020/8/18,1:30,3098,0
2020/8/18,1:35,3088,0
2020/8/18,1:40,3081,0
2020/8/18,1:45,3056,0
2020/8/18,1:50,3039,0
2020/8/18,1:55,3029,0
2020/8/18,2:00,3016,0
2020/8/18,2:05,3009,0
2020/8/18,2:10,3009,0
2020/8/18,2:15,2995,0
2020/8/18,2:20,3003,0
2020/8/18,2:25,2980,0
2020/8/18,2:30,2984,0
2020/8/18,2:35,2963,0
2020/8/18,2:40,2961,0
2020/8/18,2:45,2977,0
2020/8/18,2:50,2969,0
2020/8/18,2:55,2957,0
2020/8/18,3:00,2946,0
2020/8/18,3:05,2945,0
2020/8/18,3:10,2940,0
2020/8/18,3:15,2938,0
2020/8/18,3:20,2942,0
