2016/8/1 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1271,19:00～20:00,7月30日,18:17,27,79

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1005,19:00～20:00,7月30日,18:17

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/31,0:00,757,0,60
2016/7/31,1:00,729,0,57
2016/7/31,2:00,728,0,57
2016/7/31,3:00,738,0,58
2016/7/31,4:00,743,0,58
2016/7/31,5:00,726,0,57
2016/7/31,6:00,722,0,57
2016/7/31,7:00,752,0,59
2016/7/31,8:00,807,0,63
2016/7/31,9:00,884,0,70
2016/7/31,10:00,917,0,72
2016/7/31,11:00,942,0,74
2016/7/31,12:00,954,0,75
2016/7/31,13:00,957,0,75
2016/7/31,14:00,968,0,76
2016/7/31,15:00,972,0,76
2016/7/31,16:00,985,0,77
2016/7/31,17:00,1000,0,79
2016/7/31,18:00,1005,0,79
2016/7/31,19:00,1014,0,80
2016/7/31,20:00,972,0,76
2016/7/31,21:00,915,0,72
2016/7/31,22:00,854,0,67
2016/7/31,23:00,802,0,63

最大使用率(%),時間帯
80,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1508,14:00～15:00,7月31日,18:02,18,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1281,14:00～15:00,7月31日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/7/31,0:00,782
2016/7/31,0:05,776
2016/7/31,0:10,774
2016/7/31,0:15,761
2016/7/31,0:20,755
2016/7/31,0:25,761
2016/7/31,0:30,754
2016/7/31,0:35,754
2016/7/31,0:40,752
2016/7/31,0:45,744
2016/7/31,0:50,747
2016/7/31,0:55,743
2016/7/31,1:00,741
2016/7/31,1:05,737
2016/7/31,1:10,744
2016/7/31,1:15,739
2016/7/31,1:20,736
2016/7/31,1:25,725
2016/7/31,1:30,724
2016/7/31,1:35,724
2016/7/31,1:40,732
2016/7/31,1:45,728
2016/7/31,1:50,714
2016/7/31,1:55,714
2016/7/31,2:00,721
2016/7/31,2:05,719
2016/7/31,2:10,722
2016/7/31,2:15,726
2016/7/31,2:20,729
2016/7/31,2:25,731
2016/7/31,2:30,731
2016/7/31,2:35,727
2016/7/31,2:40,723
2016/7/31,2:45,728
2016/7/31,2:50,732
2016/7/31,2:55,738
2016/7/31,3:00,736
2016/7/31,3:05,740
2016/7/31,3:10,738
2016/7/31,3:15,735
2016/7/31,3:20,737
2016/7/31,3:25,740
2016/7/31,3:30,734
2016/7/31,3:35,735
2016/7/31,3:40,734
2016/7/31,3:45,732
2016/7/31,3:50,746
2016/7/31,3:55,746
2016/7/31,4:00,748
2016/7/31,4:05,751
2016/7/31,4:10,744
2016/7/31,4:15,744
2016/7/31,4:20,739
2016/7/31,4:25,745
2016/7/31,4:30,745
2016/7/31,4:35,745
2016/7/31,4:40,745
2016/7/31,4:45,742
2016/7/31,4:50,739
2016/7/31,4:55,736
2016/7/31,5:00,733
2016/7/31,5:05,739
