2016/7/24 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1169,11:00～12:00,7月22日,18:22,29,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
909,11:00～12:00,7月22日,18:22

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/23,0:00,731,0,63
2016/7/23,1:00,712,0,61
2016/7/23,2:00,722,0,62
2016/7/23,3:00,741,0,63
2016/7/23,4:00,742,0,63
2016/7/23,5:00,723,0,62
2016/7/23,6:00,707,0,60
2016/7/23,7:00,736,0,63
2016/7/23,8:00,799,0,68
2016/7/23,9:00,857,0,73
2016/7/23,10:00,866,0,74
2016/7/23,11:00,867,0,74
2016/7/23,12:00,857,0,73
2016/7/23,13:00,876,0,75
2016/7/23,14:00,876,0,75
2016/7/23,15:00,873,0,75
2016/7/23,16:00,879,0,75
2016/7/23,17:00,867,0,74
2016/7/23,18:00,861,0,74
2016/7/23,19:00,859,0,73
2016/7/23,20:00,816,0,70
2016/7/23,21:00,770,0,66
2016/7/23,22:00,746,0,64
2016/7/23,23:00,718,0,61

最大使用率(%),時間帯
75,13:00～14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1152,19:00～20:00,7月23日,18:02,24,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
927,19:00～20:00,7月23日,19:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/7/23,0:00,752
2016/7/23,0:05,743
2016/7/23,0:10,747
2016/7/23,0:15,747
2016/7/23,0:20,739
2016/7/23,0:25,731
2016/7/23,0:30,730
2016/7/23,0:35,726
2016/7/23,0:40,720
2016/7/23,0:45,719
2016/7/23,0:50,724
2016/7/23,0:55,709
2016/7/23,1:00,714
2016/7/23,1:05,717
2016/7/23,1:10,720
2016/7/23,1:15,720
2016/7/23,1:20,719
2016/7/23,1:25,718
2016/7/23,1:30,715
2016/7/23,1:35,708
2016/7/23,1:40,701
2016/7/23,1:45,702
2016/7/23,1:50,704
2016/7/23,1:55,709
2016/7/23,2:00,716
2016/7/23,2:05,713
2016/7/23,2:10,720
2016/7/23,2:15,717
2016/7/23,2:20,718
2016/7/23,2:25,721
2016/7/23,2:30,715
2016/7/23,2:35,721
2016/7/23,2:40,722
2016/7/23,2:45,725
2016/7/23,2:50,728
2016/7/23,2:55,735
2016/7/23,3:00,740
2016/7/23,3:05,736
2016/7/23,3:10,736
2016/7/23,3:15,743
2016/7/23,3:20,742
2016/7/23,3:25,740
2016/7/23,3:30,736
2016/7/23,3:35,739
2016/7/23,3:40,739
2016/7/23,3:45,743
2016/7/23,3:50,749
2016/7/23,3:55,746
2016/7/23,4:00,745
2016/7/23,4:05,747
2016/7/23,4:10,748
2016/7/23,4:15,741
2016/7/23,4:20,740
2016/7/23,4:25,746
2016/7/23,4:30,740
2016/7/23,4:35,741
2016/7/23,4:40,744
2016/7/23,4:45,743
2016/7/23,4:50,738
2016/7/23,4:55,734
2016/7/23,5:00,732
2016/7/23,5:05,737
2016/7/23,5:10,730
2016/7/23,5:15,736
2016/7/23,5:20,731
2016/7/23,5:25,728
2016/7/23,5:30,728
2016/7/23,5:35,724
2016/7/23,5:40,725
2016/7/23,5:45,719
2016/7/23,5:50,708
2016/7/23,5:55,694
2016/7/23,6:00,694
2016/7/23,6:05,709
2016/7/23,6:10,706
2016/7/23,6:15,706
2016/7/23,6:20,700
2016/7/23,6:25,703
2016/7/23,6:30,705
2016/7/23,6:35,717
2016/7/23,6:40,707
2016/7/23,6:45,706
2016/7/23,6:50,710
2016/7/23,6:55,712
2016/7/23,7:00,713
2016/7/23,7:05,722
2016/7/23,7:10,732
2016/7/23,7:15,728
2016/7/23,7:20,729
2016/7/23,7:25,732
2016/7/23,7:30,727
2016/7/23,7:35,744
2016/7/23,7:40,735
2016/7/23,7:45,754
2016/7/23,7:50,751
2016/7/23,7:55,751
2016/7/23,8:00,749
2016/7/23,8:05,770
2016/7/23,8:10,773
2016/7/23,8:15,782
