2016/6/29 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1394,14:00～15:00,6月27日,19:37,38,73

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1013,14:00～15:00,6月27日,19:37

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/28,0:00,744,0,53
2016/6/28,1:00,731,0,52
2016/6/28,2:00,747,0,54
2016/6/28,3:00,772,0,55
2016/6/28,4:00,781,0,56
2016/6/28,5:00,770,0,55
2016/6/28,6:00,784,0,56
2016/6/28,7:00,827,0,59
2016/6/28,8:00,889,0,64
2016/6/28,9:00,955,0,69
2016/6/28,10:00,974,0,70
2016/6/28,11:00,987,0,71
2016/6/28,12:00,932,0,67
2016/6/28,13:00,986,0,71
2016/6/28,14:00,996,0,71
2016/6/28,15:00,973,0,70
2016/6/28,16:00,974,0,70
2016/6/28,17:00,946,0,68
2016/6/28,18:00,926,0,66
2016/6/28,19:00,913,0,66
2016/6/28,20:00,872,0,63
2016/6/28,21:00,822,0,59
2016/6/28,22:00,807,0,58
2016/6/28,23:00,776,0,56

最大使用率(%),時間帯
71,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1285,14:00～15:00,6月28日,18:02,26,80

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1023,14:00～15:00,6月28日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/6/28,0:00,763
2016/6/28,0:05,754
2016/6/28,0:10,755
2016/6/28,0:15,751
2016/6/28,0:20,740
2016/6/28,0:25,742
2016/6/28,0:30,742
2016/6/28,0:35,744
2016/6/28,0:40,743
2016/6/28,0:45,737
2016/6/28,0:50,732
2016/6/28,0:55,734
2016/6/28,1:00,735
2016/6/28,1:05,738
2016/6/28,1:10,734
2016/6/28,1:15,730
2016/6/28,1:20,724
2016/6/28,1:25,729
2016/6/28,1:30,727
2016/6/28,1:35,734
2016/6/28,1:40,731
2016/6/28,1:45,727
2016/6/28,1:50,733
2016/6/28,1:55,733
2016/6/28,2:00,725
2016/6/28,2:05,735
2016/6/28,2:10,744
2016/6/28,2:15,744
2016/6/28,2:20,742
2016/6/28,2:25,744
2016/6/28,2:30,749
2016/6/28,2:35,746
2016/6/28,2:40,744
2016/6/28,2:45,752
2016/6/28,2:50,756
2016/6/28,2:55,759
2016/6/28,3:00,765
2016/6/28,3:05,767
2016/6/28,3:10,767
2016/6/28,3:15,770
2016/6/28,3:20,774
2016/6/28,3:25,775
2016/6/28,3:30,774
2016/6/28,3:35,767
2016/6/28,3:40,770
2016/6/28,3:45,771
2016/6/28,3:50,778
2016/6/28,3:55,780
2016/6/28,4:00,784
2016/6/28,4:05,782
2016/6/28,4:10,786
2016/6/28,4:15,789
2016/6/28,4:20,785
2016/6/28,4:25,785
2016/6/28,4:30,776
2016/6/28,4:35,779
2016/6/28,4:40,780
2016/6/28,4:45,779
2016/6/28,4:50,773
2016/6/28,4:55,775
2016/6/28,5:00,777
2016/6/28,5:05,779
2016/6/28,5:10,777
2016/6/28,5:15,775
2016/6/28,5:20,777
2016/6/28,5:25,766
2016/6/28,5:30,767
2016/6/28,5:35,772
