2016/7/29 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1379,14:00～15:00,7月27日,18:32,24,81

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1113,14:00～15:00,7月27日,18:32

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/28,0:00,762,0,55
2016/7/28,1:00,745,0,54
2016/7/28,2:00,752,0,54
2016/7/28,3:00,771,0,56
2016/7/28,4:00,778,0,56
2016/7/28,5:00,775,0,56
2016/7/28,6:00,792,0,57
2016/7/28,7:00,853,0,62
2016/7/28,8:00,970,0,70
2016/7/28,9:00,1069,0,77
2016/7/28,10:00,1104,0,80
2016/7/28,11:00,1144,0,83
2016/7/28,12:00,1097,0,80
2016/7/28,13:00,1147,0,83
2016/7/28,14:00,1159,0,84
2016/7/28,15:00,1155,0,84
2016/7/28,16:00,1158,0,84
2016/7/28,17:00,1111,0,81
2016/7/28,18:00,1081,0,78
2016/7/28,19:00,1065,0,77
2016/7/28,20:00,1001,0,73
2016/7/28,21:00,939,0,68
2016/7/28,22:00,891,0,65
2016/7/28,23:00,841,0,61

最大使用率(%),時間帯
84,14:00～15:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1428,14:00～15:00,7月28日,22:37,21,83

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1182,14:00～15:00,7月28日,22:37

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/7/28,0:00,788
2016/7/28,0:05,777
2016/7/28,0:10,766
2016/7/28,0:15,771
2016/7/28,0:20,765
2016/7/28,0:25,765
2016/7/28,0:30,761
2016/7/28,0:35,756
2016/7/28,0:40,756
2016/7/28,0:45,757
2016/7/28,0:50,755
2016/7/28,0:55,749
2016/7/28,1:00,737
2016/7/28,1:05,745
2016/7/28,1:10,746
2016/7/28,1:15,749
2016/7/28,1:20,749
2016/7/28,1:25,750
2016/7/28,1:30,746
2016/7/28,1:35,747
2016/7/28,1:40,748
2016/7/28,1:45,750
2016/7/28,1:50,741
2016/7/28,1:55,734
2016/7/28,2:00,740
2016/7/28,2:05,744
2016/7/28,2:10,741
2016/7/28,2:15,747
2016/7/28,2:20,745
2016/7/28,2:25,752
2016/7/28,2:30,754
2016/7/28,2:35,757
2016/7/28,2:40,757
2016/7/28,2:45,759
2016/7/28,2:50,758
2016/7/28,2:55,757
2016/7/28,3:00,760
2016/7/28,3:05,762
2016/7/28,3:10,770
2016/7/28,3:15,769
2016/7/28,3:20,772
2016/7/28,3:25,771
2016/7/28,3:30,771
2016/7/28,3:35,771
2016/7/28,3:40,771
2016/7/28,3:45,778
2016/7/28,3:50,772
2016/7/28,3:55,776
2016/7/28,4:00,776
2016/7/28,4:05,778
2016/7/28,4:10,782
2016/7/28,4:15,782
2016/7/28,4:20,780
2016/7/28,4:25,774
2016/7/28,4:30,772
2016/7/28,4:35,775
2016/7/28,4:40,779
2016/7/28,4:45,779
2016/7/28,4:50,780
2016/7/28,4:55,776
2016/7/28,5:00,779
2016/7/28,5:05,783
2016/7/28,5:10,786
