2016/6/16 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1234,14:00～15:00,6月14日,18:02,29,78

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
960,14:00～15:00,6月14日,18:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/15,0:00,742,0,60
2016/6/15,1:00,734,0,60
2016/6/15,2:00,752,0,61
2016/6/15,3:00,776,0,63
2016/6/15,4:00,780,0,63
2016/6/15,5:00,768,0,62
2016/6/15,6:00,783,0,63
2016/6/15,7:00,821,0,67
2016/6/15,8:00,889,0,72
2016/6/15,9:00,959,0,78
2016/6/15,10:00,986,0,80
2016/6/15,11:00,1008,0,82
2016/6/15,12:00,940,0,76
2016/6/15,13:00,996,0,81
2016/6/15,14:00,1012,0,82
2016/6/15,15:00,994,0,81
2016/6/15,16:00,987,0,80
2016/6/15,17:00,953,0,77
2016/6/15,18:00,935,0,76
2016/6/15,19:00,921,0,75
2016/6/15,20:00,886,0,72
2016/6/15,21:00,828,0,67
2016/6/15,22:00,798,0,65
2016/6/15,23:00,777,0,63

最大使用率(%),時間帯
82,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1255,14:00～15:00,6月15日,18:02,27,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
989,14:00～15:00,6月15日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/6/15,0:00,763
2016/6/15,0:05,750
2016/6/15,0:10,748
2016/6/15,0:15,750
2016/6/15,0:20,741
2016/6/15,0:25,745
2016/6/15,0:30,740
2016/6/15,0:35,739
2016/6/15,0:40,735
2016/6/15,0:45,741
2016/6/15,0:50,739
2016/6/15,0:55,733
2016/6/15,1:00,734
2016/6/15,1:05,731
2016/6/15,1:10,735
2016/6/15,1:15,734
2016/6/15,1:20,735
2016/6/15,1:25,727
2016/6/15,1:30,730
2016/6/15,1:35,733
2016/6/15,1:40,732
2016/6/15,1:45,739
2016/6/15,1:50,738
2016/6/15,1:55,741
2016/6/15,2:00,739
2016/6/15,2:05,740
2016/6/15,2:10,739
2016/6/15,2:15,747
2016/6/15,2:20,746
2016/6/15,2:25,742
2016/6/15,2:30,746
2016/6/15,2:35,752
2016/6/15,2:40,760
2016/6/15,2:45,758
2016/6/15,2:50,764
2016/6/15,2:55,770
2016/6/15,3:00,774
2016/6/15,3:05,767
2016/6/15,3:10,765
2016/6/15,3:15,772
2016/6/15,3:20,781
2016/6/15,3:25,779
2016/6/15,3:30,774
2016/6/15,3:35,771
2016/6/15,3:40,776
2016/6/15,3:45,784
2016/6/15,3:50,786
2016/6/15,3:55,783
2016/6/15,4:00,783
2016/6/15,4:05,785
2016/6/15,4:10,786
2016/6/15,4:15,783
2016/6/15,4:20,785
2016/6/15,4:25,787
2016/6/15,4:30,781
2016/6/15,4:35,774
2016/6/15,4:40,777
2016/6/15,4:45,773
2016/6/15,4:50,777
2016/6/15,4:55,774
2016/6/15,5:00,769
2016/6/15,5:05,780
2016/6/15,5:10,780
2016/6/15,5:15,775
2016/6/15,5:20,773
2016/6/15,5:25,770
2016/6/15,5:30,765
2016/6/15,5:35,763
2016/6/15,5:40,764
2016/6/15,5:45,760
2016/6/15,5:50,760
2016/6/15,5:55,758
2016/6/15,6:00,759
2016/6/15,6:05,766
2016/6/15,6:10,768
2016/6/15,6:15,776
2016/6/15,6:20,778
2016/6/15,6:25,772
2016/6/15,6:30,777
2016/6/15,6:35,791
2016/6/15,6:40,797
2016/6/15,6:45,798
2016/6/15,6:50,796
2016/6/15,6:55,795
2016/6/15,7:00,801
2016/6/15,7:05,812
2016/6/15,7:10,817
2016/6/15,7:15,808
2016/6/15,7:20,810
2016/6/15,7:25,810
2016/6/15,7:30,808
2016/6/15,7:35,831
2016/6/15,7:40,826
2016/6/15,7:45,841
2016/6/15,7:50,835
2016/6/15,7:55,833
2016/6/15,8:00,836
2016/6/15,8:05,844
2016/6/15,8:10,851
2016/6/15,8:15,861
2016/6/15,8:20,871
2016/6/15,8:25,879
2016/6/15,8:30,882
2016/6/15,8:35,899
2016/6/15,8:40,917
2016/6/15,8:45,920
2016/6/15,8:50,926
2016/6/15,8:55,929
2016/6/15,9:00,932
2016/6/15,9:05,949
2016/6/15,9:10,950
2016/6/15,9:15,950
2016/6/15,9:20,951
2016/6/15,9:25,956
2016/6/15,9:30,956
2016/6/15,9:35,965
2016/6/15,9:40,973
2016/6/15,9:45,968
2016/6/15,9:50,963
2016/6/15,9:55,974
2016/6/15,10:00,976
2016/6/15,10:05,973
2016/6/15,10:10,966
2016/6/15,10:15,975
2016/6/15,10:20,978
2016/6/15,10:25,981
2016/6/15,10:30,981
2016/6/15,10:35,997
2016/6/15,10:40,1000
2016/6/15,10:45,998
2016/6/15,10:50,1000
2016/6/15,10:55,997
2016/6/15,11:00,993
2016/6/15,11:05,999
2016/6/15,11:10,1014
2016/6/15,11:15,1014
2016/6/15,11:20,1012
2016/6/15,11:25,1009
2016/6/15,11:30,1004
2016/6/15,11:35,1012
2016/6/15,11:40,1017
2016/6/15,11:45,1012
2016/6/15,11:50,1010
2016/6/15,11:55,1012
2016/6/15,12:00,982
2016/6/15,12:05,963
2016/6/15,12:10,950
2016/6/15,12:15,941
2016/6/15,12:20,940
2016/6/15,12:25,932
2016/6/15,12:30,925
2016/6/15,12:35,927
2016/6/15,12:40,929
2016/6/15,12:45,931
2016/6/15,12:50,938
2016/6/15,12:55,940
2016/6/15,13:00,949
2016/6/15,13:05,970
2016/6/15,13:10,986
2016/6/15,13:15,992
2016/6/15,13:20,1004
2016/6/15,13:25,1002
2016/6/15,13:30,994
2016/6/15,13:35,1000
2016/6/15,13:40,1003
2016/6/15,13:45,1006
2016/6/15,13:50,1007
2016/6/15,13:55,1011
2016/6/15,14:00,1007
2016/6/15,14:05,1011
2016/6/15,14:10,1011
2016/6/15,14:15,1012
2016/6/15,14:20,1021
2016/6/15,14:25,1014
2016/6/15,14:30,1010
2016/6/15,14:35,1009
2016/6/15,14:40,1013
2016/6/15,14:45,1015
2016/6/15,14:50,1012
2016/6/15,14:55,1013
2016/6/15,15:00,1002
2016/6/15,15:05,982
2016/6/15,15:10,982
2016/6/15,15:15,985
2016/6/15,15:20,996
2016/6/15,15:25,996
2016/6/15,15:30,995
2016/6/15,15:35,995
2016/6/15,15:40,999
2016/6/15,15:45,1003
2016/6/15,15:50,998
2016/6/15,15:55,1000
2016/6/15,16:00,993
2016/6/15,16:05,993
2016/6/15,16:10,989
2016/6/15,16:15,991
2016/6/15,16:20,992
2016/6/15,16:25,992
2016/6/15,16:30,990
2016/6/15,16:35,984
2016/6/15,16:40,986
2016/6/15,16:45,985
2016/6/15,16:50,980
2016/6/15,16:55,982
2016/6/15,17:00,973
2016/6/15,17:05,963
2016/6/15,17:10,958
2016/6/15,17:15,954
2016/6/15,17:20,960
2016/6/15,17:25,954
2016/6/15,17:30,952
2016/6/15,17:35,946
2016/6/15,17:40,952
2016/6/15,17:45,949
2016/6/15,17:50,943
2016/6/15,17:55,948
2016/6/15,18:00,941
2016/6/15,18:05,935
2016/6/15,18:10,937
2016/6/15,18:15,936
2016/6/15,18:20,938
2016/6/15,18:25,937
2016/6/15,18:30,932
2016/6/15,18:35,929
2016/6/15,18:40,936
2016/6/15,18:45,939
2016/6/15,18:50,932
2016/6/15,18:55,936
2016/6/15,19:00,937
2016/6/15,19:05,934
2016/6/15,19:10,929
2016/6/15,19:15,932
2016/6/15,19:20,931
2016/6/15,19:25,932
2016/6/15,19:30,917
2016/6/15,19:35,917
2016/6/15,19:40,913
2016/6/15,19:45,912
2016/6/15,19:50,908
2016/6/15,19:55,909
2016/6/15,20:00,902
2016/6/15,20:05,901
