2016/7/25 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1152,19:00～20:00,7月23日,18:02,24,80

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
927,19:00～20:00,7月23日,19:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/7/24,0:00,680,0,59
2016/7/24,1:00,662,0,57
2016/7/24,2:00,671,0,58
2016/7/24,3:00,692,0,60
2016/7/24,4:00,698,0,61
2016/7/24,5:00,680,0,59
2016/7/24,6:00,676,0,59
2016/7/24,7:00,706,0,61
2016/7/24,8:00,743,0,64
2016/7/24,9:00,789,0,68
2016/7/24,10:00,826,0,72
2016/7/24,11:00,845,0,73
2016/7/24,12:00,841,0,73
2016/7/24,13:00,835,0,72
2016/7/24,14:00,841,0,73
2016/7/24,15:00,853,0,74
2016/7/24,16:00,880,0,76
2016/7/24,17:00,902,0,78
2016/7/24,18:00,899,0,78
2016/7/24,19:00,903,0,78
2016/7/24,20:00,865,0,75
2016/7/24,21:00,815,0,71
2016/7/24,22:00,769,0,67
2016/7/24,23:00,730,0,63

最大使用率(%),時間帯
78,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1272,14:00～15:00,7月24日,18:07,18,85

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1076,14:00～15:00,7月24日,18:07

DATE,TIME,当日実績(5分間隔値)(万kW)
2016/7/24,0:00,692
2016/7/24,0:05,684
2016/7/24,0:10,699
2016/7/24,0:15,691
2016/7/24,0:20,688
2016/7/24,0:25,683
2016/7/24,0:30,686
2016/7/24,0:35,680
2016/7/24,0:40,677
2016/7/24,0:45,675
2016/7/24,0:50,665
2016/7/24,0:55,657
2016/7/24,1:00,659
2016/7/24,1:05,662
2016/7/24,1:10,668
2016/7/24,1:15,672
2016/7/24,1:20,669
2016/7/24,1:25,664
2016/7/24,1:30,657
2016/7/24,1:35,662
2016/7/24,1:40,658
2016/7/24,1:45,657
2016/7/24,1:50,660
2016/7/24,1:55,657
2016/7/24,2:00,658
2016/7/24,2:05,660
2016/7/24,2:10,662
2016/7/24,2:15,665
2016/7/24,2:20,675
2016/7/24,2:25,671
2016/7/24,2:30,667
2016/7/24,2:35,667
2016/7/24,2:40,676
2016/7/24,2:45,679
2016/7/24,2:50,680
2016/7/24,2:55,683
2016/7/24,3:00,684
2016/7/24,3:05,686
2016/7/24,3:10,686
2016/7/24,3:15,683
2016/7/24,3:20,684
2016/7/24,3:25,693
2016/7/24,3:30,694
2016/7/24,3:35,695
2016/7/24,3:40,698
2016/7/24,3:45,698
2016/7/24,3:50,696
2016/7/24,3:55,699
2016/7/24,4:00,702
2016/7/24,4:05,703
2016/7/24,4:10,698
2016/7/24,4:15,699
2016/7/24,4:20,704
2016/7/24,4:25,699
2016/7/24,4:30,703
2016/7/24,4:35,703
2016/7/24,4:40,698
2016/7/24,4:45,696
2016/7/24,4:50,695
2016/7/24,4:55,689
2016/7/24,5:00,686
2016/7/24,5:05,688
2016/7/24,5:10,690
2016/7/24,5:15,687
2016/7/24,5:20,687
2016/7/24,5:25,681
2016/7/24,5:30,681
2016/7/24,5:35,681
2016/7/24,5:40,678
2016/7/24,5:45,674
2016/7/24,5:50,666
2016/7/24,5:55,667
2016/7/24,6:00,667
2016/7/24,6:05,676
2016/7/24,6:10,674
2016/7/24,6:15,674
2016/7/24,6:20,673
2016/7/24,6:25,672
2016/7/24,6:30,672
2016/7/24,6:35,680
2016/7/24,6:40,686
2016/7/24,6:45,680
