2018/10/26 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1114,17:00～18:00,10月24日,18:02,13,89

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
987,17:00～18:00,10月25日,6:57

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2018/10/25,0:00,746,744,67
2018/10/25,1:00,745,742,67
2018/10/25,2:00,769,765,69
2018/10/25,3:00,805,792,72
2018/10/25,4:00,822,811,74
2018/10/25,5:00,834,822,75
2018/10/25,6:00,856,850,77
2018/10/25,7:00,849,859,76
2018/10/25,8:00,867,909,78
2018/10/25,9:00,909,924,82
2018/10/25,10:00,926,925,83
2018/10/25,11:00,921,925,83
2018/10/25,12:00,862,869,77
2018/10/25,13:00,907,915,81
2018/10/25,14:00,930,926,83
2018/10/25,15:00,929,921,83
2018/10/25,16:00,962,959,86
2018/10/25,17:00,986,987,89
2018/10/25,18:00,963,968,86
2018/10/25,19:00,919,926,82
2018/10/25,20:00,875,883,79
2018/10/25,21:00,834,840,75
2018/10/25,22:00,827,819,74
2018/10/25,23:00,796,787,71

最大使用率(%),時間帯
89,17:00～18:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1103,17:00～18:00,10月25日,18:27,12,89

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
987,17:00～18:00,10月25日,18:27

DATE,TIME,当日実績(5分間隔値)(万kW)
2018/10/25,0:00,760
2018/10/25,0:05,760
2018/10/25,0:10,763
2018/10/25,0:15,760
2018/10/25,0:20,753
2018/10/25,0:25,736
2018/10/25,0:30,743
2018/10/25,0:35,742
2018/10/25,0:40,739
2018/10/25,0:45,734
2018/10/25,0:50,735
2018/10/25,0:55,736
2018/10/25,1:00,742
2018/10/25,1:05,744
2018/10/25,1:10,750
2018/10/25,1:15,740
2018/10/25,1:20,747
2018/10/25,1:25,741
2018/10/25,1:30,742
2018/10/25,1:35,739
2018/10/25,1:40,742
2018/10/25,1:45,751
2018/10/25,1:50,752
2018/10/25,1:55,744
2018/10/25,2:00,742
2018/10/25,2:05,750
2018/10/25,2:10,759
2018/10/25,2:15,760
2018/10/25,2:20,765
2018/10/25,2:25,765
2018/10/25,2:30,765
2018/10/25,2:35,774
2018/10/25,2:40,778
2018/10/25,2:45,783
2018/10/25,2:50,778
2018/10/25,2:55,787
2018/10/25,3:00,783
2018/10/25,3:05,789
2018/10/25,3:10,796
2018/10/25,3:15,801
2018/10/25,3:20,801
2018/10/25,3:25,806
2018/10/25,3:30,808
2018/10/25,3:35,805
2018/10/25,3:40,808
2018/10/25,3:45,816
2018/10/25,3:50,813
2018/10/25,3:55,817
2018/10/25,4:00,814
2018/10/25,4:05,816
2018/10/25,4:10,819
2018/10/25,4:15,819
2018/10/25,4:20,817
2018/10/25,4:25,820
2018/10/25,4:30,824
2018/10/25,4:35,823
2018/10/25,4:40,828
2018/10/25,4:45,822
2018/10/25,4:50,824
2018/10/25,4:55,828
2018/10/25,5:00,827
2018/10/25,5:05,829
2018/10/25,5:10,822
2018/10/25,5:15,826
2018/10/25,5:20,831
2018/10/25,5:25,836
2018/10/25,5:30,836
2018/10/25,5:35,838
2018/10/25,5:40,838
2018/10/25,5:45,840
2018/10/25,5:50,838
2018/10/25,5:55,839
2018/10/25,6:00,840
2018/10/25,6:05,846
2018/10/25,6:10,846
2018/10/25,6:15,862
2018/10/25,6:20,859
