2017/5/19 0:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1239,11:00～12:00,5月17日,18:02,34,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
927,11:00～12:00,5月17日,18:02

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2017/5/18,0:00,728,732,59
2017/5/18,1:00,733,733,59
2017/5/18,2:00,759,754,61
2017/5/18,3:00,780,770,63
2017/5/18,4:00,783,771,63
2017/5/18,5:00,778,765,63
2017/5/18,6:00,778,770,63
2017/5/18,7:00,781,790,63
2017/5/18,8:00,830,839,67
2017/5/18,9:00,884,897,71
2017/5/18,10:00,906,917,73
2017/5/18,11:00,924,927,75
2017/5/18,12:00,874,878,71
2017/5/18,13:00,905,919,73
2017/5/18,14:00,906,927,73
2017/5/18,15:00,909,916,73
2017/5/18,16:00,938,926,76
2017/5/18,17:00,919,900,74
2017/5/18,18:00,903,893,73
2017/5/18,19:00,901,891,73
2017/5/18,20:00,864,851,70
2017/5/18,21:00,823,805,66
2017/5/18,22:00,803,788,65
2017/5/18,23:00,778,763,63

最大使用率(%),時間帯
76,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1247,11:00～12:00,5月18日,18:02,34,74

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
928,11:00～12:00,5月18日,18:02

DATE,TIME,当日実績(5分間隔値)(万kW)
2017/5/18,0:00,747
2017/5/18,0:05,746
2017/5/18,0:10,740
2017/5/18,0:15,735
2017/5/18,0:20,733
2017/5/18,0:25,730
2017/5/18,0:30,727
2017/5/18,0:35,721
2017/5/18,0:40,723
2017/5/18,0:45,717
2017/5/18,0:50,714
2017/5/18,0:55,718
2017/5/18,1:00,723
2017/5/18,1:05,727
2017/5/18,1:10,728
2017/5/18,1:15,729
2017/5/18,1:20,730
2017/5/18,1:25,735
2017/5/18,1:30,732
2017/5/18,1:35,737
2017/5/18,1:40,734
2017/5/18,1:45,734
2017/5/18,1:50,738
2017/5/18,1:55,739
2017/5/18,2:00,744
2017/5/18,2:05,746
2017/5/18,2:10,752
2017/5/18,2:15,757
2017/5/18,2:20,755
2017/5/18,2:25,755
2017/5/18,2:30,757
2017/5/18,2:35,761
2017/5/18,2:40,761
2017/5/18,2:45,768
2017/5/18,2:50,769
2017/5/18,2:55,767
2017/5/18,3:00,772
2017/5/18,3:05,777
2017/5/18,3:10,776
2017/5/18,3:15,780
2017/5/18,3:20,783
2017/5/18,3:25,783
2017/5/18,3:30,782
2017/5/18,3:35,780
2017/5/18,3:40,777
2017/5/18,3:45,785
2017/5/18,3:50,784
2017/5/18,3:55,781
2017/5/18,4:00,778
2017/5/18,4:05,786
2017/5/18,4:10,787
2017/5/18,4:15,781
2017/5/18,4:20,789
2017/5/18,4:25,784
2017/5/18,4:30,782
2017/5/18,4:35,784
2017/5/18,4:40,781
2017/5/18,4:45,778
2017/5/18,4:50,781
2017/5/18,4:55,779
2017/5/18,5:00,779
2017/5/18,5:05,779
2017/5/18,5:10,782
2017/5/18,5:15,782
2017/5/18,5:20,784
2017/5/18,5:25,783
2017/5/18,5:30,781
2017/5/18,5:35,783
2017/5/18,5:40,778
2017/5/18,5:45,772
2017/5/18,5:50,766
2017/5/18,5:55,770
2017/5/18,6:00,772
2017/5/18,6:05,773
2017/5/18,6:10,778
2017/5/18,6:15,781
2017/5/18,6:20,781
2017/5/18,6:25,779
2017/5/18,6:30,777
2017/5/18,6:35,782
2017/5/18,6:40,782
2017/5/18,6:45,779
2017/5/18,6:50,776
2017/5/18,6:55,774
2017/5/18,7:00,771
2017/5/18,7:05,774
2017/5/18,7:10,777
2017/5/18,7:15,775
2017/5/18,7:20,773
2017/5/18,7:25,777
2017/5/18,7:30,766
2017/5/18,7:35,784
2017/5/18,7:40,783
2017/5/18,7:45,795
2017/5/18,7:50,794
2017/5/18,7:55,796
2017/5/18,8:00,793
2017/5/18,8:05,788
2017/5/18,8:10,800
2017/5/18,8:15,809
2017/5/18,8:20,816
2017/5/18,8:25,825
2017/5/18,8:30,831
2017/5/18,8:35,839
2017/5/18,8:40,851
2017/5/18,8:45,850
2017/5/18,8:50,857
2017/5/18,8:55,865
2017/5/18,9:00,868
2017/5/18,9:05,874
2017/5/18,9:10,881
2017/5/18,9:15,879
2017/5/18,9:20,881
2017/5/18,9:25,880
2017/5/18,9:30,886
2017/5/18,9:35,885
2017/5/18,9:40,895
2017/5/18,9:45,889
2017/5/18,9:50,886
2017/5/18,9:55,895
2017/5/18,10:00,896
2017/5/18,10:05,889
2017/5/18,10:10,888
2017/5/18,10:15,895
2017/5/18,10:20,907
2017/5/18,10:25,903
2017/5/18,10:30,906
2017/5/18,10:35,911
2017/5/18,10:40,916
2017/5/18,10:45,917
2017/5/18,10:50,920
2017/5/18,10:55,917
2017/5/18,11:00,915
2017/5/18,11:05,919
2017/5/18,11:10,922
2017/5/18,11:15,923
2017/5/18,11:20,920
2017/5/18,11:25,924
2017/5/18,11:30,924
2017/5/18,11:35,925
2017/5/18,11:40,927
2017/5/18,11:45,930
2017/5/18,11:50,928
2017/5/18,11:55,930
2017/5/18,12:00,915
2017/5/18,12:05,895
2017/5/18,12:10,891
2017/5/18,12:15,885
2017/5/18,12:20,879
2017/5/18,12:25,872
2017/5/18,12:30,864
2017/5/18,12:35,859
2017/5/18,12:40,858
2017/5/18,12:45,863
2017/5/18,12:50,860
2017/5/18,12:55,866
2017/5/18,13:00,875
2017/5/18,13:05,898
2017/5/18,13:10,906
2017/5/18,13:15,908
2017/5/18,13:20,912
2017/5/18,13:25,910
2017/5/18,13:30,904
2017/5/18,13:35,906
2017/5/18,13:40,906
2017/5/18,13:45,909
2017/5/18,13:50,903
2017/5/18,13:55,909
2017/5/18,14:00,903
2017/5/18,14:05,906
2017/5/18,14:10,906
2017/5/18,14:15,908
2017/5/18,14:20,909
2017/5/18,14:25,907
2017/5/18,14:30,909
2017/5/18,14:35,903
2017/5/18,14:40,906
2017/5/18,14:45,908
2017/5/18,14:50,899
2017/5/18,14:55,904
2017/5/18,15:00,899
2017/5/18,15:05,890
2017/5/18,15:10,888
2017/5/18,15:15,895
2017/5/18,15:20,903
2017/5/18,15:25,906
2017/5/18,15:30,905
2017/5/18,15:35,914
2017/5/18,15:40,920
2017/5/18,15:45,926
2017/5/18,15:50,921
2017/5/18,15:55,930
2017/5/18,16:00,928
2017/5/18,16:05,930
2017/5/18,16:10,933
2017/5/18,16:15,932
2017/5/18,16:20,936
2017/5/18,16:25,938
2017/5/18,16:30,944
2017/5/18,16:35,939
2017/5/18,16:40,945
2017/5/18,16:45,944
2017/5/18,16:50,940
2017/5/18,16:55,945
2017/5/18,17:00,939
2017/5/18,17:05,933
2017/5/18,17:10,928
2017/5/18,17:15,921
2017/5/18,17:20,924
2017/5/18,17:25,923
2017/5/18,17:30,919
2017/5/18,17:35,915
2017/5/18,17:40,915
2017/5/18,17:45,913
2017/5/18,17:50,906
2017/5/18,17:55,911
2017/5/18,18:00,907
2017/5/18,18:05,901
2017/5/18,18:10,897
2017/5/18,18:15,893
2017/5/18,18:20,899
2017/5/18,18:25,897
2017/5/18,18:30,903
2017/5/18,18:35,899
2017/5/18,18:40,907
2017/5/18,18:45,911
2017/5/18,18:50,907
2017/5/18,18:55,911
2017/5/18,19:00,916
2017/5/18,19:05,919
2017/5/18,19:10,909
2017/5/18,19:15,911
2017/5/18,19:20,909
2017/5/18,19:25,906
2017/5/18,19:30,897
2017/5/18,19:35,897
2017/5/18,19:40,894
2017/5/18,19:45,893
2017/5/18,19:50,885
2017/5/18,19:55,892
2017/5/18,20:00,888
2017/5/18,20:05,884
2017/5/18,20:10,874
2017/5/18,20:15,874
2017/5/18,20:20,871
2017/5/18,20:25,866
2017/5/18,20:30,858
2017/5/18,20:35,861
2017/5/18,20:40,853
2017/5/18,20:45,855
2017/5/18,20:50,854
2017/5/18,20:55,847
2017/5/18,21:00,847
2017/5/18,21:05,844
2017/5/18,21:10,836
2017/5/18,21:15,834
2017/5/18,21:20,828
2017/5/18,21:25,824
2017/5/18,21:30,819
2017/5/18,21:35,821
2017/5/18,21:40,817
2017/5/18,21:45,809
2017/5/18,21:50,809
2017/5/18,21:55,805
2017/5/18,22:00,806
2017/5/18,22:05,819
2017/5/18,22:10,817
2017/5/18,22:15,818
2017/5/18,22:20,804
2017/5/18,22:25,801
2017/5/18,22:30,799
2017/5/18,22:35,802
2017/5/18,22:40,795
2017/5/18,22:45,793
2017/5/18,22:50,794
2017/5/18,22:55,793
2017/5/18,23:00,790
2017/5/18,23:05,782
2017/5/18,23:10,785
2017/5/18,23:15,793
2017/5/18,23:20,788
2017/5/18,23:25,782
2017/5/18,23:30,778
2017/5/18,23:35,773
2017/5/18,23:40,770
2017/5/18,23:45,767
2017/5/18,23:50,770
2017/5/18,23:55,770
